timestamp,value
2025-10-15T06:52:33Z,97.6
2025-10-15T06:53:33Z,97.5
2025-10-15T06:54:33Z,97.4
2025-10-15T06:55:33Z,97.4
2025-10-15T06:56:33Z,97.2
2025-10-15T06:57:33Z,97.1
2025-10-15T06:58:33Z,50.0
2025-10-15T06:59:33Z,96.5
2025-10-15T07:00:33Z,96.0
2025-10-15T07:01:33Z,95.9
2025-10-15T07:02:33Z,95.8
2025-10-15T07:08:04Z,50.0
2025-10-15T07:09:04Z,95.5
2025-10-15T07:10:04Z,94.5
2025-10-15T07:11:04Z,93.7
2025-10-15T07:12:04Z,93.1
2025-10-15T07:13:04Z,92.8
2025-10-15T07:14:04Z,92.5
2025-10-15T07:15:04Z,92.4
2025-10-15T07:16:04Z,92.4
2025-10-15T07:17:04Z,92.5
2025-10-15T07:18:04Z,92.4
2025-10-15T07:19:04Z,92.3
2025-10-15T07:20:04Z,92.4
2025-10-15T07:21:04Z,92.6
2025-10-15T07:22:04Z,92.5
2025-10-15T07:23:04Z,92.4
2025-10-15T07:24:04Z,92.5
2025-10-15T07:25:04Z,92.9
2025-10-15T07:26:04Z,93.3
2025-10-15T07:27:04Z,93.5
2025-10-15T07:28:04Z,93.7
2025-10-15T07:29:04Z,93.8
2025-10-15T07:30:04Z,93.8
2025-10-15T07:31:04Z,93.9
2025-10-15T07:32:04Z,94.0
2025-10-15T07:33:04Z,94.1
2025-10-15T07:34:04Z,94.1
2025-10-15T07:35:04Z,94.1
2025-10-15T07:36:04Z,94.1
2025-10-15T07:37:04Z,94.1
2025-10-15T07:38:04Z,94.2
2025-10-15T07:39:04Z,94.1
2025-10-15T07:40:04Z,94.2
2025-10-15T07:41:04Z,94.3
2025-10-15T07:42:04Z,94.4
2025-10-15T07:43:04Z,94.5
2025-10-15T07:44:04Z,94.4
2025-10-15T07:45:04Z,94.5
2025-10-15T07:46:04Z,94.5
2025-10-15T07:47:04Z,94.5
2025-10-15T07:48:04Z,94.6
2025-10-15T07:49:04Z,94.7
2025-10-15T07:50:04Z,50.0
2025-10-15T07:51:04Z,94.9
2025-10-15T07:52:04Z,95.2
2025-10-15T07:53:04Z,95.2
2025-10-15T07:54:04Z,95.2
2025-10-15T07:55:04Z,95.1
2025-10-15T07:56:04Z,95.1
2025-10-15T07:57:04Z,95.1
2025-10-15T07:58:04Z,95.1
2025-10-15T07:59:04Z,95.3
2025-10-15T08:00:04Z,95.3
2025-10-15T08:01:04Z,95.3
2025-10-15T08:02:04Z,95.4
2025-10-15T08:03:04Z,95.4
2025-10-15T08:04:04Z,95.4
2025-10-15T08:05:04Z,95.4
2025-10-15T08:06:04Z,95.4
2025-10-15T08:07:04Z,95.4
2025-10-15T08:08:04Z,95.5
2025-10-15T08:09:04Z,95.5
2025-10-15T08:10:04Z,95.6
2025-10-15T08:11:04Z,95.6
2025-10-15T08:12:04Z,95.6
2025-10-15T08:13:04Z,95.6
2025-10-15T08:14:04Z,95.6
2025-10-15T08:15:04Z,95.5
2025-10-15T08:16:04Z,50.0
2025-10-15T08:17:04Z,95.5
2025-10-15T08:18:04Z,95.5
2025-10-15T08:19:04Z,95.2
2025-10-15T08:20:04Z,95.1
2025-10-15T08:21:04Z,95.1
2025-10-15T08:22:04Z,95.2
2025-10-15T08:23:04Z,50.0
2025-10-15T08:24:04Z,50.0
2025-10-15T08:25:04Z,50.0
2025-10-15T08:26:04Z,95.2
2025-10-15T08:27:04Z,50.0
2025-10-15T08:28:04Z,95.1
2025-10-15T08:29:04Z,94.9
2025-10-15T08:30:04Z,94.8
2025-10-15T08:31:04Z,94.6
2025-10-15T08:32:04Z,94.5
2025-10-15T08:33:04Z,50.0
2025-10-15T08:34:04Z,94.6
2025-10-15T08:35:04Z,95.0
2025-10-15T08:36:04Z,95.4
2025-10-15T08:37:04Z,50.0
2025-10-15T08:38:04Z,50.0
2025-10-15T08:39:04Z,95.6
2025-10-15T08:40:04Z,95.8
2025-10-15T08:41:04Z,96.0
2025-10-15T08:42:04Z,96.1
2025-10-15T08:43:04Z,96.1
2025-10-15T08:44:04Z,96.1
2025-10-15T08:45:04Z,50.0
2025-10-15T08:46:04Z,96.0
2025-10-15T08:47:04Z,50.0
2025-10-15T08:48:04Z,95.8
2025-10-15T08:49:04Z,95.6
2025-10-15T08:50:04Z,95.4
2025-10-15T08:51:04Z,95.3
2025-10-15T08:52:04Z,95.3
2025-10-15T08:53:04Z,95.2
2025-10-15T08:54:04Z,95.1
2025-10-15T08:55:04Z,95.1
2025-10-15T08:56:04Z,95.2
2025-10-15T08:57:04Z,95.2
2025-10-15T08:58:04Z,95.2
2025-10-15T08:59:04Z,95.1
2025-10-15T09:00:04Z,95.1
2025-10-15T09:01:04Z,95.1
2025-10-15T09:02:04Z,95.1
2025-10-15T09:03:04Z,95.2
2025-10-15T09:04:04Z,95.1
2025-10-15T09:05:04Z,95.1
2025-10-15T09:06:04Z,95.1
2025-10-15T09:07:04Z,50.0
2025-10-15T09:08:04Z,95.1
2025-10-15T09:09:04Z,95.3
2025-10-15T09:10:04Z,95.4
2025-10-15T09:11:04Z,95.5
2025-10-15T09:12:04Z,95.6
2025-10-15T09:13:04Z,95.7
2025-10-15T09:14:04Z,95.7
2025-10-15T09:15:04Z,95.7
2025-10-15T09:16:04Z,95.7
2025-10-15T09:17:04Z,95.7
2025-10-15T09:18:04Z,95.7
2025-10-15T09:19:04Z,95.7
2025-10-15T09:20:04Z,95.7
2025-10-15T09:21:04Z,95.6
2025-10-15T09:22:04Z,95.6
2025-10-15T09:23:04Z,95.6
2025-10-15T09:24:04Z,95.6
2025-10-15T09:25:04Z,95.6
2025-10-15T09:26:04Z,95.6
2025-10-15T09:27:04Z,95.6
2025-10-15T09:28:04Z,95.6
2025-10-15T09:29:04Z,95.6
2025-10-15T09:30:04Z,95.6
2025-10-15T09:31:04Z,95.5
2025-10-15T09:32:04Z,95.5
2025-10-15T09:33:04Z,95.5
2025-10-15T09:34:04Z,95.6
2025-10-15T09:35:04Z,95.6
2025-10-15T09:36:04Z,95.6
2025-10-15T09:37:04Z,95.6
2025-10-15T09:38:04Z,95.7
2025-10-15T09:39:04Z,95.8
2025-10-15T09:40:04Z,96.0
2025-10-15T09:41:04Z,50.0
2025-10-15T09:42:04Z,96.2
2025-10-15T09:43:04Z,96.5
2025-10-15T09:44:04Z,96.6
2025-10-15T09:45:04Z,96.9
2025-10-15T09:46:04Z,50.0
2025-10-15T09:47:04Z,96.6
2025-10-15T09:48:04Z,96.4
2025-10-15T09:49:04Z,96.1
2025-10-15T09:50:04Z,96.1
2025-10-15T09:51:04Z,50.0
2025-10-15T09:52:04Z,96.1
2025-10-15T09:53:04Z,96.4
2025-10-15T09:54:04Z,96.6
2025-10-15T09:55:04Z,50.0
2025-10-15T09:56:04Z,95.7
2025-10-15T09:57:04Z,94.9
2025-10-15T09:58:04Z,94.3
2025-10-15T09:59:04Z,94.1
2025-10-15T10:00:04Z,94.3
2025-10-15T10:01:04Z,94.4
2025-10-15T10:02:04Z,50.0
2025-10-15T10:03:04Z,91.1
2025-10-15T10:04:04Z,85.0
2025-10-15T10:05:04Z,81.3
2025-10-15T10:06:04Z,79.6
2025-10-15T10:07:04Z,80.6
2025-10-15T10:08:04Z,80.8
2025-10-15T10:09:04Z,82.3
2025-10-15T10:10:04Z,82.8
2025-10-15T10:11:04Z,82.4
2025-10-15T10:12:04Z,82.7
2025-10-15T10:13:04Z,82.8
2025-10-15T10:14:04Z,83.9
2025-10-15T10:15:04Z,83.6
2025-10-15T10:16:04Z,82.8
2025-10-15T10:17:04Z,84.4
2025-10-15T10:18:04Z,85.7
2025-10-15T10:19:04Z,86.0
2025-10-15T10:20:04Z,85.5
2025-10-15T10:21:04Z,86.6
2025-10-15T10:22:04Z,86.6
2025-10-15T10:23:04Z,86.4
2025-10-15T10:24:04Z,86.0
2025-10-15T10:25:04Z,86.9
2025-10-15T10:26:04Z,88.5
2025-10-15T10:27:04Z,87.6
2025-10-15T10:28:04Z,86.8
2025-10-15T10:29:04Z,87.3
2025-10-15T10:30:04Z,88.5
2025-10-15T10:31:04Z,87.7
2025-10-15T10:32:04Z,87.4
2025-10-15T10:33:04Z,90.1
2025-10-15T10:34:04Z,89.4
2025-10-15T10:35:04Z,90.9
2025-10-15T10:36:04Z,90.6
2025-10-15T10:37:04Z,89.3
2025-10-15T10:38:04Z,86.5
2025-10-15T10:39:04Z,86.7
2025-10-15T10:40:04Z,50.0
2025-10-15T10:41:04Z,88.3
2025-10-15T10:42:04Z,50.0
2025-10-15T10:43:04Z,92.8
2025-10-15T10:44:04Z,50.0
2025-10-15T10:45:04Z,94.1
2025-10-15T10:46:04Z,50.0
2025-10-15T10:47:04Z,93.8
2025-10-15T10:48:04Z,93.8
2025-10-15T10:49:04Z,93.9
2025-10-15T10:50:04Z,94.1
2025-10-15T10:51:04Z,94.1
2025-10-15T10:52:04Z,94.3
2025-10-15T10:53:04Z,94.3
2025-10-15T10:54:04Z,94.4
2025-10-15T10:55:04Z,94.4
2025-10-15T10:56:04Z,94.5
2025-10-15T10:57:04Z,94.6
2025-10-15T10:58:04Z,94.6
2025-10-15T10:59:04Z,50.0
2025-10-15T11:00:04Z,92.2
2025-10-15T11:01:04Z,86.0
2025-10-15T11:02:04Z,50.0
2025-10-15T11:03:04Z,87.7
2025-10-15T11:04:04Z,90.1
2025-10-15T11:05:04Z,91.6
2025-10-15T11:06:04Z,93.1
2025-10-15T11:07:04Z,93.5
2025-10-15T11:08:04Z,93.7
2025-10-15T11:09:04Z,93.8
2025-10-15T11:10:04Z,50.0
2025-10-15T11:11:04Z,50.0
2025-10-15T11:12:04Z,50.0
2025-10-15T11:13:04Z,94.3
2025-10-15T11:14:04Z,50.0
2025-10-15T11:15:04Z,94.6
2025-10-15T11:16:04Z,94.9
2025-10-15T11:17:04Z,95.2
2025-10-15T11:18:04Z,95.5
2025-10-15T11:19:04Z,95.6
2025-10-15T11:20:04Z,95.9
2025-10-15T11:21:04Z,50.0
2025-10-15T11:22:04Z,95.8
2025-10-15T11:23:04Z,95.5
