timestamp,value
2025-10-25T04:49:33Z,50.0
2025-10-25T04:50:33Z,50.0
2025-10-25T04:51:33Z,50.0
2025-10-25T04:52:33Z,50.0
2025-10-25T04:53:33Z,50.0
2025-10-25T04:54:33Z,50.0
2025-10-25T08:37:04Z,89.8
2025-10-25T08:38:04Z,89.7
2025-10-25T08:39:04Z,89.6
2025-10-25T08:40:04Z,89.5
2025-10-25T08:41:04Z,89.6
2025-10-25T08:52:03Z,90.8
2025-10-25T08:53:03Z,50.0
2025-10-25T08:54:03Z,91.3
2025-10-25T08:55:03Z,92.3
2025-10-25T08:56:03Z,92.8
2025-10-25T08:57:03Z,93.3
2025-10-25T08:58:03Z,93.6
2025-10-25T08:59:03Z,93.8
2025-10-25T09:00:03Z,93.9
2025-10-25T09:01:03Z,93.9
2025-10-25T09:02:03Z,93.8
2025-10-25T09:03:03Z,93.8
2025-10-25T09:04:03Z,93.5
2025-10-25T09:05:03Z,93.4
2025-10-25T09:06:03Z,93.2
2025-10-25T09:07:03Z,93.0
2025-10-25T09:08:03Z,92.9
2025-10-25T09:09:03Z,92.8
2025-10-25T09:10:03Z,92.8
2025-10-25T09:11:03Z,92.8
2025-10-25T09:12:03Z,92.8
2025-10-25T09:13:03Z,92.8
2025-10-25T09:14:03Z,92.8
2025-10-25T09:15:03Z,92.7
2025-10-25T09:16:03Z,92.7
2025-10-25T09:17:03Z,92.5
2025-10-25T09:18:03Z,92.5
2025-10-25T09:19:03Z,92.5
2025-10-25T09:20:03Z,92.4
2025-10-25T09:21:03Z,92.4
2025-10-25T09:22:03Z,92.5
2025-10-25T09:23:03Z,92.5
2025-10-25T09:24:03Z,92.5
2025-10-25T09:25:03Z,92.5
2025-10-25T09:26:03Z,92.5
2025-10-25T09:27:03Z,92.4
2025-10-25T09:28:03Z,92.3
2025-10-25T09:29:03Z,92.4
2025-10-25T09:30:03Z,92.4
2025-10-25T09:31:03Z,92.4
2025-10-25T09:32:03Z,92.3
2025-10-25T09:33:03Z,92.5
2025-10-25T09:34:03Z,92.3
2025-10-25T09:35:03Z,92.3
2025-10-25T09:36:03Z,92.4
2025-10-25T09:37:03Z,92.5
2025-10-25T09:38:03Z,92.7
2025-10-25T09:39:03Z,92.6
2025-10-25T09:40:03Z,92.6
2025-10-25T09:41:03Z,50.0
2025-10-25T09:42:03Z,92.1
2025-10-25T09:43:03Z,91.8
2025-10-25T09:44:03Z,91.7
2025-10-25T09:45:03Z,91.5
2025-10-25T09:46:03Z,91.5
2025-10-25T09:47:03Z,91.4
2025-10-25T09:48:03Z,91.4
2025-10-25T09:49:03Z,91.5
2025-10-25T09:50:03Z,91.5
2025-10-25T09:51:03Z,91.3
2025-10-25T09:52:03Z,50.0
2025-10-25T09:53:03Z,50.0
2025-10-25T09:54:03Z,91.7
2025-10-25T09:55:03Z,92.4
2025-10-25T09:56:03Z,93.1
2025-10-25T09:57:03Z,93.6
2025-10-25T09:58:03Z,93.8
2025-10-25T09:59:03Z,94.0
2025-10-25T10:00:03Z,94.1
2025-10-25T10:01:03Z,93.9
2025-10-25T10:02:03Z,93.6
2025-10-25T10:03:03Z,93.5
2025-10-25T10:04:03Z,93.3
2025-10-25T10:05:03Z,93.1
2025-10-25T10:06:03Z,92.7
2025-10-25T10:07:03Z,50.0
2025-10-25T10:08:03Z,50.0
2025-10-25T10:09:03Z,92.5
2025-10-25T10:10:03Z,92.5
2025-10-25T10:11:03Z,93.1
2025-10-25T10:12:03Z,93.5
2025-10-25T10:13:03Z,93.8
2025-10-25T10:14:03Z,94.0
2025-10-25T10:15:03Z,94.2
2025-10-25T10:16:03Z,94.4
2025-10-25T10:17:03Z,94.5
2025-10-25T10:18:03Z,94.7
2025-10-25T10:19:03Z,94.8
2025-10-25T10:20:03Z,94.9
2025-10-25T10:21:03Z,95.2
2025-10-25T10:22:03Z,95.6
2025-10-25T10:23:03Z,95.8
2025-10-25T10:24:03Z,95.9
2025-10-25T10:25:03Z,96.1
2025-10-25T10:26:03Z,96.1
2025-10-25T10:27:03Z,96.2
2025-10-25T10:28:03Z,96.3
2025-10-25T10:29:03Z,96.4
2025-10-25T10:30:03Z,96.4
2025-10-25T10:31:03Z,96.4
2025-10-25T10:32:03Z,96.5
2025-10-25T10:33:03Z,96.6
2025-10-25T10:34:03Z,96.6
2025-10-25T10:35:03Z,96.6
2025-10-25T10:36:03Z,96.6
2025-10-25T10:37:03Z,96.7
2025-10-25T10:38:03Z,96.6
2025-10-25T10:39:03Z,96.7
2025-10-25T10:40:03Z,50.0
2025-10-25T10:41:03Z,50.0
2025-10-25T10:42:03Z,94.8
2025-10-25T10:43:03Z,94.3
2025-10-25T10:44:03Z,93.9
2025-10-25T10:45:03Z,93.6
2025-10-25T10:46:03Z,93.2
2025-10-25T10:47:03Z,92.8
2025-10-25T10:48:03Z,92.8
2025-10-25T10:49:03Z,92.9
2025-10-25T10:50:03Z,50.0
2025-10-25T10:51:03Z,50.0
2025-10-25T10:52:03Z,93.4
2025-10-25T10:53:03Z,93.9
2025-10-25T10:54:03Z,94.3
2025-10-25T10:55:03Z,94.6
2025-10-25T10:56:03Z,94.9
2025-10-25T10:57:03Z,95.0
2025-10-25T10:58:03Z,95.1
2025-10-25T10:59:03Z,95.2
2025-10-25T11:00:03Z,95.3
2025-10-25T11:01:03Z,95.2
2025-10-25T11:02:03Z,95.1
2025-10-25T11:03:03Z,95.1
2025-10-25T11:04:03Z,95.1
2025-10-25T11:05:03Z,50.0
2025-10-25T11:06:03Z,95.0
2025-10-25T11:07:03Z,95.1
2025-10-25T11:08:03Z,95.1
2025-10-25T11:09:03Z,95.1
2025-10-25T11:10:03Z,95.1
2025-10-25T11:11:03Z,95.2
2025-10-25T11:12:03Z,95.2
2025-10-25T11:13:03Z,95.2
2025-10-25T11:14:03Z,95.3
2025-10-25T11:15:03Z,95.3
2025-10-25T11:16:03Z,95.3
2025-10-25T11:17:03Z,95.3
2025-10-25T11:18:03Z,95.3
2025-10-25T11:19:03Z,95.3
2025-10-25T11:20:03Z,95.2
2025-10-25T11:21:03Z,95.1
2025-10-25T11:22:03Z,95.0
2025-10-25T11:23:03Z,94.9
2025-10-25T11:24:03Z,94.9
2025-10-25T11:25:03Z,95.0
2025-10-25T11:26:03Z,94.9
2025-10-25T11:27:03Z,95.0
2025-10-25T11:28:03Z,95.0
2025-10-25T11:29:03Z,95.0
2025-10-25T11:30:03Z,95.1
2025-10-25T11:31:03Z,95.1
2025-10-25T11:32:03Z,95.1
2025-10-25T11:33:03Z,95.1
2025-10-25T11:34:03Z,95.1
2025-10-25T11:35:03Z,95.1
2025-10-25T11:36:03Z,95.1
2025-10-25T11:37:03Z,95.2
2025-10-25T11:38:03Z,50.0
