timestamp,value
2026-01-11T01:34:34Z,50.0
2026-01-11T01:35:34Z,50.0
2026-01-11T01:36:34Z,50.0
2026-01-11T01:37:34Z,50.0
2026-01-11T01:38:34Z,50.0
2026-01-11T01:39:34Z,50.0
2026-01-11T11:00:03Z,98.4
2026-01-11T11:01:03Z,97.7
2026-01-11T11:02:03Z,97.1
2026-01-11T11:03:03Z,96.6
2026-01-11T11:04:03Z,96.2
2026-01-11T11:05:03Z,95.9
2026-01-11T11:06:03Z,50.0
2026-01-11T11:07:03Z,95.6
2026-01-11T11:08:03Z,95.4
2026-01-11T11:09:03Z,95.2
2026-01-11T11:10:03Z,95.0
2026-01-11T11:14:33Z,85.5
2026-01-11T11:15:33Z,88.7
2026-01-11T11:16:33Z,90.6
2026-01-11T11:17:33Z,92.1
2026-01-11T11:18:33Z,50.0
2026-01-11T11:19:33Z,92.9
2026-01-11T11:20:33Z,93.2
2026-01-11T11:21:33Z,93.3
2026-01-11T11:22:33Z,93.3
2026-01-11T11:23:33Z,93.4
2026-01-11T11:24:33Z,93.4
2026-01-11T11:25:33Z,93.4
2026-01-11T11:26:33Z,93.6
2026-01-11T11:27:33Z,93.6
2026-01-11T11:28:33Z,93.5
2026-01-11T11:29:33Z,93.4
2026-01-11T11:30:33Z,93.5
2026-01-11T11:31:33Z,50.0
2026-01-11T11:32:33Z,93.8
2026-01-11T11:33:33Z,94.2
2026-01-11T11:34:33Z,94.4
2026-01-11T11:35:33Z,94.6
2026-01-11T11:36:33Z,94.9
2026-01-11T11:37:33Z,95.0
2026-01-11T11:38:33Z,95.3
2026-01-11T11:39:33Z,95.4
2026-01-11T11:40:33Z,95.6
2026-01-11T11:41:33Z,95.7
2026-01-11T11:42:33Z,95.8
2026-01-11T11:43:33Z,95.8
2026-01-11T11:44:33Z,95.8
2026-01-11T11:45:33Z,95.9
2026-01-11T11:46:33Z,96.1
2026-01-11T11:47:33Z,50.0
2026-01-11T11:48:33Z,50.0
2026-01-11T11:49:33Z,96.1
2026-01-11T11:50:33Z,96.2
2026-01-11T11:51:33Z,96.2
2026-01-11T11:52:33Z,96.3
2026-01-11T11:53:33Z,96.3
2026-01-11T11:54:33Z,96.2
2026-01-11T11:55:33Z,96.4
2026-01-11T11:56:33Z,96.4
2026-01-11T11:57:33Z,96.4
2026-01-11T11:58:33Z,50.0
2026-01-11T11:59:33Z,96.2
2026-01-11T12:00:33Z,95.6
2026-01-11T12:01:33Z,95.4
2026-01-11T12:02:33Z,95.4
2026-01-11T12:03:33Z,95.4
2026-01-11T12:04:33Z,95.3
2026-01-11T12:05:33Z,95.3
