timestamp,value
2025-08-24T00:00:33Z,97.6
2025-08-24T00:01:33Z,97.6
2025-08-24T00:02:33Z,50.0
2025-08-24T00:03:33Z,97.5
2025-08-24T00:04:33Z,97.6
2025-08-24T00:05:33Z,97.5
2025-08-24T00:06:33Z,97.4
2025-08-24T00:07:33Z,97.4
2025-08-24T00:08:33Z,97.3
2025-08-24T00:09:33Z,97.3
2025-08-24T00:10:33Z,97.2
2025-08-24T00:11:33Z,97.2
2025-08-24T00:12:33Z,97.3
2025-08-24T00:13:33Z,97.3
2025-08-24T00:14:33Z,97.2
2025-08-24T00:15:33Z,97.2
2025-08-24T00:16:33Z,97.2
2025-08-24T00:17:33Z,97.2
2025-08-24T00:18:33Z,97.2
2025-08-24T00:19:33Z,97.1
2025-08-24T00:20:33Z,97.1
2025-08-24T00:21:33Z,97.1
2025-08-24T00:22:33Z,97.1
2025-08-24T00:23:33Z,97.0
2025-08-24T00:24:33Z,97.0
2025-08-24T00:25:33Z,97.0
2025-08-24T00:26:33Z,96.7
2025-08-24T00:27:33Z,96.6
2025-08-24T00:28:33Z,96.1
2025-08-24T00:29:33Z,96.1
2025-08-24T00:30:33Z,95.9
2025-08-24T00:31:33Z,50.0
2025-08-24T00:32:33Z,95.8
2025-08-24T00:33:33Z,50.0
2025-08-24T00:34:33Z,95.8
2025-08-24T00:35:33Z,95.8
2025-08-24T00:36:33Z,95.8
2025-08-24T00:37:33Z,95.8
2025-08-24T00:38:33Z,95.9
2025-08-24T00:39:33Z,95.9
2025-08-24T00:40:33Z,95.9
2025-08-24T00:41:33Z,95.9
2025-08-24T00:42:33Z,95.9
2025-08-24T00:43:33Z,95.9
2025-08-24T00:44:33Z,96.0
2025-08-24T00:45:33Z,50.0
2025-08-24T00:46:33Z,96.0
2025-08-24T00:47:33Z,96.0
2025-08-24T00:48:33Z,96.0
2025-08-24T00:49:33Z,95.9
2025-08-24T00:50:33Z,95.9
2025-08-24T00:51:33Z,95.8
2025-08-24T00:52:33Z,95.8
2025-08-24T00:53:33Z,95.8
2025-08-24T00:54:33Z,95.8
2025-08-24T00:55:33Z,95.8
2025-08-24T00:56:33Z,95.8
2025-08-24T00:57:33Z,50.0
2025-08-24T00:58:33Z,50.0
2025-08-24T00:59:33Z,50.0
2025-08-24T01:00:33Z,95.7
2025-08-24T01:01:33Z,95.7
2025-08-24T01:02:33Z,50.0
2025-08-24T01:03:33Z,95.8
2025-08-24T01:04:33Z,95.9
2025-08-24T01:05:33Z,50.0
2025-08-24T01:06:33Z,95.9
2025-08-24T01:07:33Z,96.1
2025-08-24T01:08:33Z,96.2
2025-08-24T01:09:33Z,50.0
2025-08-24T01:10:33Z,50.0
2025-08-24T01:11:33Z,96.2
2025-08-24T01:12:33Z,95.8
2025-08-24T01:13:33Z,95.6
2025-08-24T01:14:33Z,95.7
2025-08-24T01:15:33Z,95.8
2025-08-24T01:16:33Z,95.9
2025-08-24T01:17:33Z,50.0
2025-08-24T01:18:33Z,96.2
2025-08-24T01:19:33Z,50.0
2025-08-24T01:20:33Z,96.3
2025-08-24T01:21:33Z,96.6
2025-08-24T01:22:33Z,50.0
2025-08-24T01:23:33Z,50.0
2025-08-24T01:24:33Z,96.3
2025-08-24T01:25:33Z,50.0
2025-08-24T01:26:33Z,96.3
2025-08-24T01:27:33Z,96.2
2025-08-24T01:28:33Z,96.2
2025-08-24T01:29:33Z,96.3
2025-08-24T01:30:33Z,50.0
2025-08-24T01:31:33Z,50.0
2025-08-24T01:32:33Z,96.1
2025-08-24T01:33:33Z,95.9
2025-08-24T01:34:33Z,95.9
2025-08-24T01:35:33Z,96.0
2025-08-24T01:36:33Z,50.0
2025-08-24T01:37:33Z,50.0
2025-08-24T01:38:33Z,50.0
2025-08-24T01:39:33Z,50.0
2025-08-24T01:40:33Z,50.0
2025-08-24T01:41:33Z,50.0
2025-08-24T01:42:33Z,50.0
2025-08-24T01:43:33Z,50.0
2025-08-24T01:44:33Z,97.0
2025-08-24T01:45:33Z,50.0
2025-08-24T01:46:33Z,50.0
2025-08-24T01:47:33Z,50.0
2025-08-24T01:48:33Z,50.0
2025-08-24T01:49:33Z,50.0
2025-08-24T01:50:33Z,50.0
2025-08-24T01:51:33Z,50.0
2025-08-24T01:52:33Z,50.0
2025-08-24T01:53:33Z,50.0
2025-08-24T01:54:33Z,50.0
2025-08-24T09:14:03Z,50.0
2025-08-24T09:15:03Z,92.3
2025-08-24T09:16:03Z,93.2
2025-08-24T09:17:03Z,93.9
2025-08-24T09:18:03Z,94.3
2025-08-24T09:19:03Z,94.8
2025-08-24T09:35:03Z,91.3
2025-08-24T09:36:03Z,92.6
2025-08-24T09:37:03Z,93.8
2025-08-24T09:38:03Z,94.6
2025-08-24T09:39:03Z,95.0
2025-08-24T09:40:03Z,95.1
2025-08-24T09:41:03Z,95.3
2025-08-24T09:42:03Z,95.4
2025-08-24T09:43:03Z,95.6
2025-08-24T09:44:03Z,95.7
2025-08-24T09:45:03Z,95.7
2025-08-24T09:46:03Z,95.7
2025-08-24T09:47:03Z,95.7
2025-08-24T09:48:03Z,95.7
2025-08-24T09:49:03Z,95.6
2025-08-24T09:50:03Z,95.6
2025-08-24T09:51:03Z,95.7
2025-08-24T09:52:03Z,95.7
2025-08-24T09:53:03Z,95.7
2025-08-24T09:54:03Z,95.8
2025-08-24T09:55:03Z,95.9
2025-08-24T09:56:03Z,96.0
2025-08-24T09:57:03Z,95.9
2025-08-24T09:58:03Z,96.0
2025-08-24T09:59:03Z,96.1
2025-08-24T10:00:03Z,96.0
2025-08-24T10:01:03Z,96.1
2025-08-24T10:02:03Z,95.9
2025-08-24T10:03:03Z,95.9
2025-08-24T10:04:03Z,95.9
2025-08-24T10:05:03Z,95.9
2025-08-24T10:06:03Z,96.1
2025-08-24T10:07:03Z,50.0
2025-08-24T10:08:03Z,96.1
2025-08-24T10:09:03Z,95.8
2025-08-24T10:10:03Z,95.8
2025-08-24T10:11:03Z,95.9
2025-08-24T10:12:03Z,50.0
2025-08-24T10:13:03Z,50.0
2025-08-24T10:14:03Z,50.0
2025-08-24T10:15:03Z,96.2
2025-08-24T10:16:03Z,50.0
2025-08-24T10:17:03Z,96.3
2025-08-24T10:18:03Z,50.0
2025-08-24T10:19:03Z,96.3
2025-08-24T10:20:03Z,96.2
2025-08-24T10:21:03Z,50.0
2025-08-24T10:22:03Z,96.0
2025-08-24T10:23:03Z,95.7
2025-08-24T10:24:03Z,95.5
2025-08-24T10:25:03Z,95.4
2025-08-24T10:26:03Z,50.0
2025-08-24T10:27:03Z,95.0
2025-08-24T10:28:03Z,94.2
2025-08-24T10:29:03Z,93.9
2025-08-24T10:30:03Z,93.8
