timestamp,value
2026-01-25T14:38:03Z,99.3
2026-01-25T14:39:03Z,99.2
2026-01-25T14:40:03Z,98.8
2026-01-25T14:41:03Z,98.4
2026-01-25T14:42:03Z,98.0
2026-01-25T14:43:03Z,97.8
2026-01-25T14:44:03Z,97.6
2026-01-25T14:45:03Z,97.4
2026-01-25T14:46:03Z,97.1
2026-01-25T14:50:03Z,99.0
2026-01-25T14:51:03Z,99.3
2026-01-25T14:52:03Z,99.1
2026-01-25T14:53:03Z,98.9
2026-01-25T14:54:03Z,98.5
2026-01-25T14:55:03Z,98.0
2026-01-25T14:56:03Z,97.7
2026-01-25T14:57:03Z,97.5
2026-01-25T14:58:03Z,97.4
2026-01-25T14:59:03Z,97.4
2026-01-25T15:00:03Z,97.3
2026-01-25T15:01:03Z,97.2
2026-01-25T15:02:03Z,97.2
2026-01-25T15:03:03Z,97.1
2026-01-25T15:04:03Z,97.0
2026-01-25T15:05:03Z,97.0
2026-01-25T15:06:03Z,96.9
2026-01-25T15:07:03Z,96.8
2026-01-25T15:08:03Z,96.8
2026-01-25T15:09:03Z,96.8
2026-01-25T15:10:03Z,96.7
2026-01-25T15:11:03Z,96.7
2026-01-25T15:12:03Z,96.6
2026-01-25T15:13:03Z,96.6
2026-01-25T15:14:03Z,96.6
2026-01-25T15:15:03Z,50.0
2026-01-25T15:16:03Z,50.0
2026-01-25T15:17:03Z,96.8
2026-01-25T15:18:03Z,96.9
2026-01-25T15:19:03Z,97.0
2026-01-25T15:20:03Z,97.0
2026-01-25T15:21:03Z,96.7
2026-01-25T15:22:03Z,96.9
2026-01-25T15:23:03Z,96.9
2026-01-25T15:24:03Z,97.0
2026-01-25T15:25:03Z,97.0
2026-01-25T15:26:03Z,50.0
2026-01-25T15:27:03Z,96.9
2026-01-25T15:28:03Z,96.9
2026-01-25T15:29:03Z,96.8
2026-01-25T15:30:03Z,96.8
2026-01-25T15:31:03Z,96.8
2026-01-25T15:32:03Z,50.0
2026-01-25T15:33:03Z,96.7
2026-01-25T15:34:03Z,96.6
2026-01-25T15:35:03Z,96.5
2026-01-25T15:36:03Z,96.6
2026-01-25T15:37:03Z,96.6
2026-01-25T15:38:03Z,96.5
2026-01-25T15:39:03Z,96.5
2026-01-25T15:40:03Z,96.6
2026-01-25T15:41:03Z,96.5
2026-01-25T15:42:03Z,96.4
2026-01-25T15:43:03Z,96.3
2026-01-25T15:44:03Z,96.3
2026-01-25T15:45:03Z,96.3
2026-01-25T15:46:03Z,96.3
2026-01-25T15:47:03Z,96.3
2026-01-25T15:48:03Z,96.2
2026-01-25T15:49:03Z,96.2
2026-01-25T15:50:03Z,96.2
2026-01-25T15:51:03Z,96.1
2026-01-25T15:52:03Z,96.0
2026-01-25T15:53:03Z,96.0
2026-01-25T15:54:03Z,96.0
2026-01-25T15:55:03Z,96.0
2026-01-25T15:56:03Z,50.0
2026-01-25T15:57:03Z,50.0
2026-01-25T15:58:03Z,96.2
2026-01-25T15:59:03Z,96.2
2026-01-25T16:00:03Z,96.2
2026-01-25T16:01:03Z,96.2
2026-01-25T16:02:03Z,96.3
2026-01-25T16:03:03Z,96.3
2026-01-25T16:04:03Z,96.3
2026-01-25T16:05:03Z,96.3
2026-01-25T16:06:03Z,96.3
2026-01-25T16:07:03Z,96.3
2026-01-25T16:08:03Z,96.4
2026-01-25T16:09:03Z,96.3
2026-01-25T16:10:03Z,96.2
2026-01-25T16:11:03Z,96.2
2026-01-25T16:12:03Z,96.2
2026-01-25T16:13:03Z,96.2
2026-01-25T16:14:03Z,96.2
2026-01-25T16:15:03Z,96.2
2026-01-25T16:16:03Z,96.2
2026-01-25T16:17:03Z,96.2
