timestamp,value
2026-01-06T08:20:03Z,95.7
2026-01-06T08:21:03Z,94.6
2026-01-06T08:22:03Z,93.9
2026-01-06T08:23:03Z,93.3
2026-01-06T08:24:03Z,92.9
2026-01-06T08:25:03Z,92.7
2026-01-06T08:26:03Z,92.5
2026-01-06T08:27:03Z,92.3
2026-01-06T08:28:03Z,92.1
2026-01-06T08:29:03Z,92.0
2026-01-06T08:30:03Z,91.9
2026-01-06T08:31:03Z,91.7
2026-01-06T08:32:03Z,50.0
2026-01-06T08:33:03Z,92.1
2026-01-06T08:34:03Z,93.8
2026-01-06T08:35:03Z,94.7
2026-01-06T08:36:03Z,95.2
2026-01-06T08:37:03Z,95.5
2026-01-06T08:38:03Z,95.7
2026-01-06T08:39:03Z,95.9
2026-01-06T08:40:03Z,96.0
2026-01-06T08:41:03Z,96.1
2026-01-06T08:42:03Z,96.2
2026-01-06T08:43:03Z,96.2
2026-01-06T08:44:03Z,96.2
2026-01-06T08:45:03Z,96.2
2026-01-06T08:46:03Z,96.2
2026-01-06T08:47:03Z,96.1
2026-01-06T08:48:03Z,96.0
2026-01-06T08:49:03Z,95.9
2026-01-06T08:50:03Z,95.9
2026-01-06T08:51:03Z,95.8
2026-01-06T08:52:03Z,95.8
2026-01-06T08:53:03Z,95.7
2026-01-06T08:54:03Z,95.7
2026-01-06T08:55:03Z,95.7
2026-01-06T08:56:03Z,95.7
2026-01-06T08:57:03Z,95.6
2026-01-06T08:58:03Z,95.6
2026-01-06T08:59:03Z,95.6
2026-01-06T09:00:03Z,95.5
2026-01-06T09:01:03Z,95.5
2026-01-06T09:02:03Z,95.6
2026-01-06T09:03:03Z,95.6
2026-01-06T09:04:03Z,95.6
2026-01-06T09:05:03Z,95.6
2026-01-06T09:06:03Z,95.7
2026-01-06T09:07:03Z,95.6
2026-01-06T09:08:03Z,95.6
2026-01-06T09:09:03Z,95.6
2026-01-06T09:10:03Z,50.0
2026-01-06T09:11:03Z,95.4
2026-01-06T09:12:03Z,50.0
2026-01-06T09:13:03Z,95.2
2026-01-06T09:14:03Z,95.1
2026-01-06T09:15:03Z,95.0
2026-01-06T09:16:03Z,94.8
2026-01-06T09:17:03Z,94.9
2026-01-06T09:18:03Z,94.8
2026-01-06T09:19:03Z,94.7
2026-01-06T09:20:03Z,94.9
2026-01-06T09:21:03Z,94.9
2026-01-06T09:22:03Z,95.0
2026-01-06T09:23:03Z,50.0
2026-01-06T09:24:03Z,50.0
2026-01-06T09:25:03Z,94.7
2026-01-06T09:26:03Z,94.5
2026-01-06T09:27:03Z,94.4
2026-01-06T09:28:03Z,94.3
2026-01-06T09:29:03Z,94.3
2026-01-06T09:30:03Z,94.3
2026-01-06T09:31:03Z,94.3
2026-01-06T09:32:03Z,94.4
2026-01-06T09:33:03Z,50.0
2026-01-06T09:34:03Z,94.4
2026-01-06T09:35:03Z,94.7
2026-01-06T09:36:03Z,94.9
2026-01-06T09:37:03Z,95.0
2026-01-06T09:38:03Z,95.1
2026-01-06T09:39:03Z,95.3
2026-01-06T09:40:03Z,95.4
2026-01-06T09:41:03Z,95.5
2026-01-06T09:42:03Z,95.7
2026-01-06T09:43:03Z,95.7
2026-01-06T09:44:03Z,95.7
2026-01-06T09:45:03Z,95.8
2026-01-06T09:46:03Z,96.0
2026-01-06T09:47:03Z,96.1
2026-01-06T09:48:03Z,96.1
2026-01-06T09:49:03Z,96.2
2026-01-06T09:50:03Z,96.3
2026-01-06T09:51:03Z,50.0
2026-01-06T09:52:03Z,95.9
2026-01-06T09:53:03Z,95.0
2026-01-06T09:54:03Z,94.3
2026-01-06T09:55:03Z,93.8
2026-01-06T09:56:03Z,93.6
2026-01-06T09:57:03Z,93.5
2026-01-06T09:58:03Z,93.4
2026-01-06T09:59:03Z,93.3
2026-01-06T10:00:03Z,93.2
2026-01-06T10:01:03Z,50.0
