exercise_id,exercise_start,exercise_end,utc_offset,exercise_created,exercise_last_updated,activity_name,log_type,pool_length,pool_length_unit,intervals,distance_units,tracker_total_calories,tracker_total_steps,tracker_total_distance_mm,tracker_total_altitude_mm,tracker_avg_heart_rate,tracker_peak_heart_rate,tracker_avg_pace_mm_per_second,tracker_avg_speed_mm_per_second,tracker_peak_speed_mm_per_second,tracker_auto_stride_run_mm,tracker_auto_stride_walk_mm,tracker_swim_lengths,tracker_pool_length,tracker_pool_length_unit,tracker_cardio_load,manually_logged_total_calories,manually_logged_total_steps,manually_logged_total_distance_mm,manually_logged_pool_length,manually_logged_pool_length_unit,events,activity_type_probabilities,autodetected_confirmed,autodetected_start_timestamp,autodetected_end_timestamp,autodetected_utc_offset,autodetected_activity_name,autodetected_sensor_based_activity_name,deletion_reason,activity_label,suggested_start_timestamp,suggested_end_timestamp,reconciliation_status
6266877484963465392,2025-10-30 04:09:51+0000,2025-10-30 04:16:41+0000,-07:00,2025-10-30 04:32:02+0000,2025-10-30 04:32:02+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6298550717641753528,2026-01-08 05:09:56+0000,2026-01-08 06:24:44+0000,-08:00,2026-01-08 05:20:53+0000,2026-01-08 06:24:51+0000,Weights,TRACKER,0,UNSPECIFIED,,IMPERIAL,411,1201,463297,0,110,161,0,13184,405,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6304147810651739624,2025-09-15 20:03:32+0000,2025-09-15 20:11:13+0000,-07:00,2025-09-15 20:35:44+0000,2025-09-15 20:35:44+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6307062868589177384,2025-09-10 21:58:18+0000,2025-09-10 22:03:25+0000,-07:00,2025-09-10 22:20:50+0000,2025-09-10 22:20:50+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6319436528305864000,2025-11-18 15:59:00+0000,2025-11-18 16:05:50+0000,-08:00,2025-11-18 16:14:16+0000,2025-11-18 16:14:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6333068332025268008,2025-10-26 16:52:38+0000,2025-10-26 17:33:36+0000,-07:00,2025-10-26 17:50:34+0000,2025-10-26 17:50:34+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6340138250052489696,2025-11-18 01:53:19+0000,2025-11-18 02:00:09+0000,-08:00,2025-11-18 02:14:08+0000,2025-11-18 02:14:08+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6345727044528218680,2025-09-25 14:53:06+0000,2025-09-25 14:59:56+0000,-07:00,2025-09-25 15:15:20+0000,2025-09-25 15:15:20+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6347530735999761448,2025-11-12 20:12:09+0000,2025-11-12 20:19:50+0000,-08:00,2025-11-14 04:57:14+0000,2025-11-14 04:57:14+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6358496132734708024,2025-10-04 00:38:32+0000,2025-10-04 00:44:31+0000,-07:00,2025-10-05 13:37:47+0000,2025-10-05 13:37:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6369971329665986960,2025-09-04 17:27:53+0000,2025-09-04 18:53:27+0000,-07:00,2025-09-04 18:17:45+0000,2025-09-07 20:23:21+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,390,2072,1240203,0,99,149,0,30848,436,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6377310171338764312,2025-11-03 05:13:47+0000,2025-11-03 05:25:44+0000,-08:00,2025-11-03 05:39:23+0000,2025-11-03 05:39:23+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6391910109225652720,2026-01-29 21:41:00+0000,2026-01-29 21:56:21+0000,-08:00,2026-01-29 22:06:01+0000,2026-01-29 22:06:01+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6421801479788210184,2025-08-25 08:02:33+0000,2025-08-25 08:09:23+0000,-07:00,2025-08-25 08:23:16+0000,2025-08-25 08:23:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6485190734028151152,2025-08-19 22:55:09+0000,2025-08-19 23:00:16+0000,-07:00,2025-08-19 23:02:31+0000,2025-08-19 23:02:31+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6537875736944579584,2025-08-25 21:51:08+0000,2025-08-25 21:56:15+0000,-07:00,2025-08-25 22:11:25+0000,2025-08-25 22:11:25+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6569908798070840008,2025-11-10 03:21:45+0000,2025-11-10 03:28:34+0000,-08:00,2025-11-10 03:32:19+0000,2025-11-10 03:32:19+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6587930641447800896,2025-10-12 17:01:01+0000,2025-10-12 17:41:59+0000,-07:00,2025-10-12 18:31:45+0000,2025-10-12 18:31:45+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6591021608467651456,2025-11-12 20:22:08+0000,2025-11-12 21:02:50+0000,-08:00,2025-11-14 04:57:13+0000,2025-11-14 04:57:13+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,257,1047,577187,0,116,148,0,30208,847,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6626682980078333384,2026-01-11 23:43:27+0000,2026-01-12 01:43:07+0000,-08:00,2026-01-13 06:03:38+0000,2026-01-13 06:03:38+0000,Weights,TRACKER,0,UNSPECIFIED,,IMPERIAL,586,1274,605695,0,112,169,0,10752,666,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6642997500127796104,2025-08-27 19:24:13+0000,2025-08-27 19:31:02+0000,-07:00,2025-08-27 19:47:22+0000,2025-08-27 19:47:22+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6659144109841444992,2025-11-21 05:02:42+0000,2025-11-21 05:11:15+0000,-08:00,2025-11-21 19:04:45+0000,2025-11-21 19:04:45+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6664739313883988184,2025-08-14 19:05:47+0000,2025-08-14 19:19:26+0000,-07:00,2025-08-14 19:33:45+0000,2025-08-14 19:33:45+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6665062641347582440,2025-09-11 19:21:43+0000,2025-09-11 19:32:48+0000,-07:00,2025-09-11 19:35:26+0000,2025-09-11 19:35:26+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6689897790881933704,2025-09-12 20:44:55+0000,2025-09-12 20:52:36+0000,-07:00,2025-09-12 21:09:21+0000,2025-09-12 21:09:21+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6692760590594073096,2025-09-24 06:20:40+0000,2025-09-24 06:59:02+0000,-07:00,2025-09-24 07:06:39+0000,2025-09-24 07:06:39+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6706694641222532432,2025-11-04 01:53:41+0000,2025-11-04 01:59:40+0000,-08:00,2025-11-04 02:14:01+0000,2025-11-04 02:14:01+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6708434661151508352,2025-10-01 21:47:44+0000,2025-10-01 21:55:25+0000,-07:00,2025-10-01 22:05:49+0000,2025-10-01 22:05:49+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6743519660347647168,2025-09-13 03:08:03+0000,2025-09-13 03:14:53+0000,-07:00,2025-09-13 03:27:03+0000,2025-09-13 03:27:03+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6748715073779626632,2025-10-23 21:55:08+0000,2025-10-23 22:01:07+0000,-07:00,2025-10-23 22:06:50+0000,2025-10-23 22:06:50+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6759053535408714208,2026-01-10 01:15:34+0000,2026-01-10 05:41:53+0000,-08:00,2026-01-10 01:29:11+0000,2026-01-10 05:42:05+0000,Weights,TRACKER,0,UNSPECIFIED,,IMPERIAL,951,3894,2153266,0,85,155,0,17152,770,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
676068096653821656,2026-01-06 22:04:00+0000,2026-01-06 22:12:32+0000,-08:00,2026-01-06 22:32:19+0000,2026-01-06 22:32:19+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6810282405229124496,2025-10-21 15:01:18+0000,2025-10-21 15:08:08+0000,-07:00,2025-10-21 15:14:28+0000,2025-10-21 15:14:28+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6819285128287911944,2025-11-22 01:40:58+0000,2025-11-22 01:46:05+0000,-08:00,2025-11-22 01:56:08+0000,2025-11-22 01:56:08+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6829573391279997664,2026-01-08 03:55:08+0000,2026-01-08 04:01:58+0000,-08:00,2026-01-08 04:05:16+0000,2026-01-08 04:05:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6836721358747538192,2025-10-12 20:31:48+0000,2025-10-12 21:47:43+0000,-07:00,2025-10-12 22:40:02+0000,2025-10-12 22:40:02+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6858958156735520472,2026-01-26 02:17:30+0000,2026-01-26 02:26:02+0000,-08:00,2026-01-26 02:32:33+0000,2026-01-26 02:32:33+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6887911921178580256,2025-11-21 05:12:28+0000,2025-11-21 06:59:23+0000,-08:00,2025-11-21 19:04:43+0000,2025-11-21 19:04:43+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,421,1937,1117492,0,97,156,0,22272,438,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
6888323507661860776,2025-10-15 04:06:37+0000,2025-10-15 04:14:18+0000,-07:00,2025-10-15 04:20:31+0000,2025-10-15 04:20:31+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6890852851801964408,2026-02-17 18:24:53+0000,2026-02-17 18:32:34+0000,-08:00,2026-02-17 20:18:00+0000,2026-02-17 20:18:00+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
692318656911037720,2026-01-26 18:55:54+0000,2026-01-26 19:01:52+0000,-08:00,2026-01-26 19:05:50+0000,2026-01-26 19:05:50+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6926624492008977192,2025-09-11 16:20:49+0000,2025-09-11 16:28:29+0000,-07:00,2025-09-11 16:45:15+0000,2025-09-11 16:45:15+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6930009334140867040,2026-01-24 20:39:03+0000,2026-01-24 20:45:02+0000,-08:00,2026-01-24 20:47:10+0000,2026-01-24 20:47:10+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6936862409076570744,2026-02-21 07:24:31+0000,2026-02-21 07:44:59+0000,-08:00,2026-02-21 17:58:42+0000,2026-02-21 17:58:42+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6939086711432391448,2025-10-22 18:56:22+0000,2025-10-22 19:04:03+0000,-07:00,2025-10-22 19:09:28+0000,2025-10-22 19:09:28+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
6974235156997068640,2025-08-22 02:18:11+0000,2025-08-22 02:24:10+0000,-07:00,2025-08-22 02:33:14+0000,2025-08-22 02:33:14+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
698463737212937560,2026-01-12 23:53:31+0000,2026-01-12 23:59:29+0000,-08:00,2026-01-13 06:03:39+0000,2026-01-13 06:03:39+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7019035782406345736,2025-09-22 00:40:12+0000,2025-09-22 00:54:42+0000,-07:00,2025-09-22 01:09:59+0000,2025-09-22 01:09:59+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7036740620849228608,2025-09-29 18:13:44+0000,2025-09-29 18:21:25+0000,-07:00,2025-09-29 19:16:59+0000,2025-09-29 19:16:59+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7041747815843502928,2025-11-19 06:09:49+0000,2025-11-19 06:16:39+0000,-08:00,2025-11-21 19:04:46+0000,2025-11-21 19:04:46+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
705755586096166696,2025-11-13 01:16:48+0000,2025-11-13 01:23:37+0000,-08:00,2025-11-14 04:57:16+0000,2025-11-14 04:57:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7058635352108747344,2025-11-21 19:55:22+0000,2025-11-21 20:01:20+0000,-08:00,2025-11-21 20:08:35+0000,2025-11-21 20:08:35+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7081981654497124144,2025-08-18 20:46:43+0000,2025-08-18 20:51:51+0000,-07:00,2025-08-18 20:59:54+0000,2025-08-18 20:59:54+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7097180946130941624,2025-10-04 02:13:16+0000,2025-10-04 02:21:48+0000,-07:00,2025-10-05 13:37:47+0000,2025-10-05 13:37:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7106090010386761176,2025-10-26 20:56:41+0000,2025-10-26 21:01:48+0000,-07:00,2025-10-26 21:19:28+0000,2025-10-26 21:19:28+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7158502368273449120,2025-09-25 23:50:44+0000,2025-09-25 23:58:25+0000,-07:00,2025-09-27 01:44:00+0000,2025-09-27 01:44:00+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7162608193359559816,2025-10-07 15:02:47+0000,2025-10-07 15:08:46+0000,-07:00,2025-10-07 15:11:14+0000,2025-10-07 15:11:14+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7174170312219392824,2025-10-07 22:16:17+0000,2025-10-07 22:23:06+0000,-07:00,2025-10-07 22:29:40+0000,2025-10-07 22:29:40+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7194583674319050056,2025-08-20 20:45:51+0000,2025-08-20 20:51:48+0000,-07:00,2025-08-20 21:06:44+0000,2025-08-20 21:06:44+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7201862646750431032,2026-01-15 20:24:58+0000,2026-01-15 20:30:56+0000,-08:00,2026-01-15 20:44:34+0000,2026-01-15 20:44:34+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7203620808585077992,2025-11-06 05:49:15+0000,2025-11-06 05:56:55+0000,-08:00,2025-11-06 06:03:42+0000,2025-11-06 06:03:42+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7208500753700493880,2025-11-16 19:56:13+0000,2025-11-16 20:23:32+0000,-08:00,2025-11-17 03:45:41+0000,2025-11-17 03:45:41+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7212788241460426728,2025-09-12 18:49:47+0000,2025-09-12 19:38:33+0000,-07:00,2025-09-12 18:57:27+0000,2025-09-12 19:38:43+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,229,1126,641922,0,108,153,0,28032,412,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7214445950727479272,2026-01-26 02:38:51+0000,2026-01-26 03:29:10+0000,-08:00,2026-01-26 03:33:57+0000,2026-01-26 03:33:57+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
721933130798729528,2025-10-03 02:00:45+0000,2025-10-03 02:06:43+0000,-07:00,2025-10-03 02:17:41+0000,2025-10-03 02:17:41+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7231245814468540320,2025-11-07 17:23:27+0000,2025-11-07 17:28:34+0000,-08:00,2025-11-07 17:31:45+0000,2025-11-07 17:31:45+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
723132565239715440,2025-11-15 05:45:45+0000,2025-11-15 05:53:26+0000,-08:00,2025-11-17 03:45:40+0000,2025-11-17 03:45:40+0000,Sport,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7234533740655860096,2025-11-05 05:53:05+0000,2025-11-05 05:59:55+0000,-08:00,2025-11-05 06:14:21+0000,2025-11-05 06:14:21+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7260389093847347960,2025-12-18 05:14:45+0000,2025-12-18 05:41:12+0000,-08:00,2025-12-21 20:02:00+0000,2025-12-21 20:02:00+0000,Aerobic Workout,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
729529518522699360,2025-10-21 19:24:07+0000,2025-10-21 19:32:39+0000,-07:00,2025-10-21 19:43:43+0000,2025-10-21 19:43:43+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7326295543678368472,2025-11-14 05:06:55+0000,2025-11-14 05:13:44+0000,-08:00,2025-11-14 05:27:47+0000,2025-11-14 05:27:47+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7326475177621180120,2025-08-28 17:36:25+0000,2025-08-28 17:44:06+0000,-07:00,2025-08-28 17:53:29+0000,2025-08-28 17:53:29+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
733043829649766440,2025-08-28 18:42:07+0000,2025-08-28 18:52:21+0000,-07:00,2025-08-28 18:55:25+0000,2025-08-28 18:55:25+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7330771802948803936,2025-10-02 04:20:17+0000,2025-10-02 04:26:15+0000,-07:00,2025-10-02 04:29:32+0000,2025-10-02 04:29:32+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7341683497536496752,2026-01-08 20:25:00+0000,2026-01-08 20:33:32+0000,-08:00,2026-01-08 20:36:30+0000,2026-01-08 20:36:30+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7352107900223045160,2025-08-20 00:44:22+0000,2025-08-20 00:51:55+0000,-07:00,2025-08-20 01:03:30+0000,2025-08-20 01:03:30+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7354810088994859928,2025-08-24 22:14:35+0000,2025-08-24 22:20:34+0000,-07:00,2025-08-24 22:37:24+0000,2025-08-24 22:37:24+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7356891878613359760,2025-12-30 20:28:48+0000,2025-12-30 21:02:04+0000,-05:00,2025-12-31 16:26:00+0000,2025-12-31 16:26:00+0000,Outdoor Walk,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7386717911140777376,2025-10-06 02:33:07+0000,2025-10-06 02:39:56+0000,-07:00,2025-10-06 02:42:36+0000,2025-10-06 02:42:36+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7399237994691664872,2025-08-18 16:06:50+0000,2025-08-18 16:12:49+0000,-07:00,2025-08-18 16:23:31+0000,2025-08-18 16:23:31+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7416785568647806520,2026-01-27 18:52:53+0000,2026-01-27 18:59:43+0000,-08:00,2026-01-27 19:06:23+0000,2026-01-27 19:06:23+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7420274990019465736,2026-02-19 11:00:23+0000,2026-02-19 11:07:12+0000,-08:00,2026-02-19 11:14:08+0000,2026-02-19 11:14:08+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7421498421959985896,2025-10-04 00:55:13+0000,2025-10-04 02:14:30+0000,-07:00,2025-10-05 13:37:41+0000,2025-10-05 13:37:42+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,439,1309,738289,0,115,157,0,19840,403,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7455520747735957488,2025-09-03 16:51:12+0000,2025-09-03 16:58:52+0000,-07:00,2025-09-04 15:01:16+0000,2025-09-04 15:01:16+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7457824438269533088,2025-10-06 15:17:35+0000,2025-10-06 16:11:57+0000,-07:00,2025-10-06 15:27:29+0000,2025-10-06 16:12:07+0000,Weightlifting,TRACKER,0,UNSPECIFIED,,IMPERIAL,227,1345,828805,0,101,141,0,32512,445,0,0,0,0,UNSPECIFIED,0,,,,,,,,,,,,,,UNSPECIFIED,,,,
7462688315330588112,2025-10-27 02:15:50+0000,2025-10-27 02:31:13+0000,-07:00,2025-10-27 02:42:22+0000,2025-10-27 02:42:22+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
7506242337675906424,2026-01-09 02:05:28+0000,2026-01-09 02:19:06+0000,-08:00,2026-01-09 02:26:21+0000,2026-01-09 02:26:21+0000,Outdoor Bike,AUTO_DETECTED,0,UNSPECIFIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNSPECIFIED,,,,
