start time,end time,data source
2025-10-27T01:03:00Z,2025-10-27T01:34:00Z,Fitbit App
2025-10-27T01:40:00Z,2025-10-27T02:08:00Z,Fitbit App
2025-10-27T04:03:00Z,2025-10-27T04:34:00Z,Fitbit App
2025-10-27T04:44:00Z,2025-10-27T05:48:00Z,Fitbit App
2025-10-27T07:50:00Z,2025-10-27T08:01:00Z,Fitbit App
2025-10-27T14:39:00Z,2025-10-27T15:01:00Z,Fitbit App
2025-10-27T15:52:00Z,2025-10-27T16:24:00Z,Fitbit App
2025-10-27T16:39:00Z,2025-10-27T16:51:00Z,Fitbit App
2025-10-27T17:28:00Z,2025-10-27T18:33:00Z,Fitbit App
2025-10-27T18:37:00Z,2025-10-27T19:52:00Z,Fitbit App
2025-10-27T20:01:00Z,2025-10-27T22:14:00Z,Fitbit App
2025-10-27T22:15:00Z,2025-10-27T22:55:00Z,Fitbit App
2025-10-27T23:16:00Z,2025-10-27T23:37:00Z,Fitbit App
2025-10-27T23:50:00Z,2025-10-28T00:56:00Z,Fitbit App
