start time,end time,data source
2025-09-10T03:24:00Z,2025-09-10T03:40:00Z,Fitbit App
2025-09-10T03:41:00Z,2025-09-10T04:00:00Z,Fitbit App
2025-09-10T04:01:00Z,2025-09-10T04:15:00Z,Fitbit App
2025-09-10T04:27:00Z,2025-09-10T05:34:00Z,Fitbit App
2025-09-10T05:36:00Z,2025-09-10T06:04:00Z,Fitbit App
2025-09-10T06:05:00Z,2025-09-10T07:00:00Z,Fitbit App
2025-09-10T07:00:00Z,2025-09-10T07:26:00Z,Fitbit App
2025-09-10T07:34:00Z,2025-09-10T07:54:00Z,Fitbit App
2025-09-10T08:07:00Z,2025-09-10T08:50:00Z,Fitbit App
2025-09-10T15:30:00Z,2025-09-10T15:46:00Z,Fitbit App
2025-09-10T15:53:00Z,2025-09-10T16:03:00Z,Fitbit App
2025-09-10T16:07:00Z,2025-09-10T16:48:00Z,Fitbit App
2025-09-10T17:46:00Z,2025-09-10T18:18:00Z,Fitbit App
2025-09-10T18:25:00Z,2025-09-10T19:15:00Z,Fitbit App
2025-09-10T19:28:00Z,2025-09-10T19:45:00Z,Fitbit App
2025-09-10T20:56:00Z,2025-09-10T21:08:00Z,Fitbit App
2025-09-10T21:17:00Z,2025-09-10T21:40:00Z,Fitbit App
2025-09-10T22:03:00Z,2025-09-10T22:55:00Z,Fitbit App
