start time,end time,data source
2025-12-16T00:02:00Z,2025-12-16T00:43:00Z,Fitbit App
2025-12-16T00:48:00Z,2025-12-16T02:30:00Z,Fitbit App
2025-12-16T03:21:00Z,2025-12-16T03:56:00Z,Fitbit App
2025-12-16T04:10:00Z,2025-12-16T04:49:00Z,Fitbit App
2025-12-16T04:54:00Z,2025-12-16T05:13:00Z,Fitbit App
2025-12-16T05:14:00Z,2025-12-16T06:22:00Z,Fitbit App
2025-12-16T06:26:00Z,2025-12-16T08:00:00Z,Fitbit App
2025-12-16T08:00:00Z,2025-12-16T08:31:00Z,Fitbit App
2025-12-16T16:00:00Z,2025-12-16T17:12:00Z,Fitbit App
2025-12-16T19:20:00Z,2025-12-16T19:49:00Z,Fitbit App
2025-12-16T20:34:00Z,2025-12-16T21:14:00Z,Fitbit App
2025-12-16T21:33:00Z,2025-12-16T21:46:00Z,Fitbit App
2025-12-16T21:47:00Z,2025-12-16T22:13:00Z,Fitbit App
2025-12-16T23:21:00Z,2025-12-16T23:36:00Z,Fitbit App
