timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-10-05T15:14:40Z,1,0,0,Charge 6
2025-10-05T15:14:41Z,0,0,0,Charge 6
2025-10-05T15:14:42Z,3,210,0,Charge 6
2025-10-05T15:14:43Z,2,460,0,Charge 6
2025-10-05T15:14:44Z,2,740,0,Charge 6
2025-10-05T15:14:45Z,2,1010,0,Charge 6
2025-10-05T15:14:46Z,1,1210,0,Charge 6
2025-10-05T15:14:47Z,2,1260,0,Charge 6
2025-10-05T15:14:48Z,2,1280,0,Charge 6
2025-10-05T15:14:49Z,3,1350,0,Charge 6
2025-10-05T15:14:50Z,2,1390,0,Charge 6
2025-10-05T15:14:51Z,3,1550,0,Charge 6
2025-10-05T15:14:52Z,3,3060,0,Charge 6
2025-10-05T15:14:53Z,2,3180,0,Charge 6
2025-10-05T15:14:54Z,2,3140,0,Charge 6
2025-10-05T15:14:55Z,2,3100,0,Charge 6
2025-10-05T15:14:56Z,2,2960,0,Charge 6
2025-10-05T15:14:57Z,2,2760,0,Charge 6
2025-10-05T15:14:58Z,2,2650,0,Charge 6
2025-10-05T15:14:59Z,2,2610,0,Charge 6
2025-10-05T15:15:00Z,1,1380,0,Charge 6
2025-10-05T15:15:01Z,1,1260,0,Charge 6
2025-10-05T15:15:02Z,3,1270,0,Charge 6
2025-10-05T15:15:03Z,1,1210,0,Charge 6
2025-10-05T15:15:04Z,2,1210,0,Charge 6
2025-10-05T15:15:05Z,0,1200,0,Charge 6
2025-10-05T15:15:06Z,3,1200,0,Charge 6
2025-10-05T15:15:07Z,2,1200,0,Charge 6
2025-10-05T15:15:08Z,2,1200,0,Charge 6
2025-10-05T15:15:09Z,1,1200,0,Charge 6
2025-10-05T15:15:10Z,1,1200,0,Charge 6
2025-10-05T15:15:11Z,1,1200,0,Charge 6
2025-10-05T15:15:12Z,1,1180,0,Charge 6
2025-10-05T15:15:13Z,4,1180,0,Charge 6
2025-10-05T15:15:14Z,3,1190,0,Charge 6
2025-10-05T15:15:15Z,3,1220,0,Charge 6
2025-10-05T15:15:16Z,3,2240,0,Charge 6
2025-10-05T15:15:17Z,2,2320,0,Charge 6
2025-10-05T15:15:18Z,2,2420,0,Charge 6
