start time,end time,data source
2026-02-17T00:09:00Z,2026-02-17T00:33:00Z,Fitbit App
2026-02-17T01:03:00Z,2026-02-17T01:39:00Z,Fitbit App
2026-02-17T02:23:00Z,2026-02-17T03:06:00Z,Fitbit App
2026-02-17T03:11:00Z,2026-02-17T03:22:00Z,Fitbit App
2026-02-17T03:50:00Z,2026-02-17T04:12:00Z,Fitbit App
2026-02-17T04:31:00Z,2026-02-17T05:03:00Z,Fitbit App
2026-02-17T05:05:00Z,2026-02-17T05:21:00Z,Fitbit App
2026-02-17T05:42:00Z,2026-02-17T05:57:00Z,Fitbit App
2026-02-17T05:58:00Z,2026-02-17T06:47:00Z,Fitbit App
2026-02-17T06:48:00Z,2026-02-17T07:01:00Z,Fitbit App
2026-02-17T07:26:00Z,2026-02-17T07:36:00Z,Fitbit App
2026-02-17T16:07:00Z,2026-02-17T16:36:00Z,Fitbit App
2026-02-17T17:34:00Z,2026-02-17T17:45:00Z,Fitbit App
2026-02-17T17:49:00Z,2026-02-17T18:08:00Z,Fitbit App
2026-02-17T19:49:00Z,2026-02-17T20:10:00Z,Fitbit App
2026-02-17T20:13:00Z,2026-02-17T20:26:00Z,Fitbit App
2026-02-17T20:31:00Z,2026-02-17T21:44:00Z,Fitbit App
2026-02-17T22:51:00Z,2026-02-17T23:17:00Z,Fitbit App
