timestamp,beats per minute,data source
2025-11-01T00:00:00Z,80.0,Charge 6
2025-11-01T00:00:03Z,82.0,Charge 6
2025-11-01T00:00:05Z,82.0,Charge 6
2025-11-01T00:00:08Z,82.0,Charge 6
2025-11-01T00:00:11Z,84.0,Charge 6
2025-11-01T00:00:13Z,86.0,Charge 6
2025-11-01T00:00:15Z,87.0,Charge 6
2025-11-01T00:00:16Z,88.0,Charge 6
2025-11-01T00:00:18Z,89.0,Charge 6
2025-11-01T00:00:20Z,86.0,Charge 6
2025-11-01T00:00:22Z,87.0,Charge 6
2025-11-01T00:00:25Z,87.0,Charge 6
2025-11-01T00:00:26Z,88.0,Charge 6
2025-11-01T00:00:29Z,88.0,Charge 6
2025-11-01T00:00:32Z,88.0,Charge 6
2025-11-01T00:00:35Z,88.0,Charge 6
2025-11-01T00:00:38Z,86.0,Charge 6
2025-11-01T00:00:39Z,85.0,Charge 6
2025-11-01T00:00:41Z,86.0,Charge 6
2025-11-01T00:00:43Z,85.0,Charge 6
2025-11-01T00:00:45Z,86.0,Charge 6
2025-11-01T00:00:48Z,86.0,Charge 6
2025-11-01T00:00:51Z,86.0,Charge 6
2025-11-01T00:00:54Z,86.0,Charge 6
2025-11-01T00:00:57Z,86.0,Charge 6
2025-11-01T00:01:00Z,86.0,Charge 6
2025-11-01T00:01:03Z,86.0,Charge 6
2025-11-01T00:01:04Z,87.0,Charge 6
2025-11-01T00:01:06Z,86.0,Charge 6
2025-11-01T00:01:08Z,87.0,Charge 6
2025-11-01T00:01:11Z,87.0,Charge 6
2025-11-01T00:01:12Z,86.0,Charge 6
2025-11-01T00:01:15Z,86.0,Charge 6
2025-11-01T00:01:18Z,87.0,Charge 6
2025-11-01T00:01:20Z,89.0,Charge 6
2025-11-01T00:01:22Z,90.0,Charge 6
2025-11-01T00:01:24Z,88.0,Charge 6
2025-11-01T00:01:26Z,89.0,Charge 6
2025-11-01T00:01:27Z,91.0,Charge 6
2025-11-01T00:01:30Z,91.0,Charge 6
2025-11-01T00:01:31Z,92.0,Charge 6
2025-11-01T00:01:33Z,90.0,Charge 6
2025-11-01T00:01:36Z,90.0,Charge 6
2025-11-01T00:01:37Z,92.0,Charge 6
2025-11-01T00:01:39Z,93.0,Charge 6
2025-11-01T00:01:41Z,92.0,Charge 6
2025-11-01T00:01:43Z,90.0,Charge 6
2025-11-01T00:01:45Z,88.0,Charge 6
2025-11-01T00:01:47Z,87.0,Charge 6
2025-11-01T00:01:49Z,86.0,Charge 6
2025-11-01T00:01:51Z,87.0,Charge 6
2025-11-01T00:01:52Z,86.0,Charge 6
2025-11-01T00:01:55Z,86.0,Charge 6
2025-11-01T00:01:56Z,87.0,Charge 6
2025-11-01T00:01:58Z,90.0,Charge 6
2025-11-01T00:02:00Z,92.0,Charge 6
2025-11-01T00:02:02Z,92.0,Charge 6
2025-11-01T00:02:04Z,91.0,Charge 6
2025-11-01T00:02:06Z,89.0,Charge 6
2025-11-01T00:02:08Z,88.0,Charge 6
2025-11-01T00:02:11Z,88.0,Charge 6
2025-11-01T00:02:12Z,89.0,Charge 6
2025-11-01T00:02:14Z,90.0,Charge 6
2025-11-01T00:02:15Z,92.0,Charge 6
2025-11-01T00:02:17Z,91.0,Charge 6
2025-11-01T00:02:19Z,92.0,Charge 6
