start time,end time,data source
2025-10-23T00:04:00Z,2025-10-23T01:00:00Z,Fitbit App
2025-10-23T01:05:00Z,2025-10-23T01:23:00Z,Fitbit App
2025-10-23T01:42:00Z,2025-10-23T02:50:00Z,Fitbit App
2025-10-23T03:04:00Z,2025-10-23T04:01:00Z,Fitbit App
2025-10-23T04:47:00Z,2025-10-23T05:23:00Z,Fitbit App
2025-10-23T05:43:00Z,2025-10-23T06:13:00Z,Fitbit App
2025-10-23T06:21:00Z,2025-10-23T06:37:00Z,Fitbit App
2025-10-23T06:38:00Z,2025-10-23T07:00:00Z,Fitbit App
2025-10-23T15:05:00Z,2025-10-23T16:17:00Z,Fitbit App
2025-10-23T16:19:00Z,2025-10-23T16:37:00Z,Fitbit App
2025-10-23T16:50:00Z,2025-10-23T17:28:00Z,Fitbit App
2025-10-23T17:29:00Z,2025-10-23T17:53:00Z,Fitbit App
2025-10-23T17:55:00Z,2025-10-23T19:20:00Z,Fitbit App
2025-10-23T19:32:00Z,2025-10-23T20:47:00Z,Fitbit App
2025-10-23T21:00:00Z,2025-10-23T21:51:00Z,Fitbit App
2025-10-23T22:08:00Z,2025-10-23T22:22:00Z,Fitbit App
2025-10-23T22:26:00Z,2025-10-23T22:37:00Z,Fitbit App
2025-10-23T22:42:00Z,2025-10-23T23:11:00Z,Fitbit App
2025-10-23T23:13:00Z,2025-10-23T23:59:00Z,Fitbit App
