start time,end time,data source
2025-11-04T00:08:00Z,2025-11-04T00:53:00Z,Fitbit App
2025-11-04T01:03:00Z,2025-11-04T01:50:00Z,Fitbit App
2025-11-04T02:09:00Z,2025-11-04T02:24:00Z,Fitbit App
2025-11-04T02:34:00Z,2025-11-04T02:45:00Z,Fitbit App
2025-11-04T02:46:00Z,2025-11-04T03:33:00Z,Fitbit App
2025-11-04T05:21:00Z,2025-11-04T05:42:00Z,Fitbit App
2025-11-04T05:57:00Z,2025-11-04T06:38:00Z,Fitbit App
2025-11-04T07:32:00Z,2025-11-04T08:00:00Z,Fitbit App
2025-11-04T16:06:00Z,2025-11-04T16:37:00Z,Fitbit App
2025-11-04T16:41:00Z,2025-11-04T16:58:00Z,Fitbit App
2025-11-04T17:34:00Z,2025-11-04T17:50:00Z,Fitbit App
2025-11-04T17:52:00Z,2025-11-04T18:02:00Z,Fitbit App
2025-11-04T18:03:00Z,2025-11-04T18:28:00Z,Fitbit App
2025-11-04T19:00:00Z,2025-11-04T20:26:00Z,Fitbit App
2025-11-04T20:33:00Z,2025-11-04T21:45:00Z,Fitbit App
2025-11-04T22:09:00Z,2025-11-04T22:19:00Z,Fitbit App
2025-11-04T22:47:00Z,2025-11-04T23:43:00Z,Fitbit App
2025-11-04T23:51:00Z,2025-11-05T01:22:00Z,Fitbit App
