start time,end time,data source
2025-09-18T02:12:00Z,2025-09-18T03:07:00Z,Fitbit App
2025-09-18T03:17:00Z,2025-09-18T04:06:00Z,Fitbit App
2025-09-18T04:10:00Z,2025-09-18T04:50:00Z,Fitbit App
2025-09-18T04:51:00Z,2025-09-18T05:58:00Z,Fitbit App
2025-09-18T05:59:00Z,2025-09-18T06:35:00Z,Fitbit App
2025-09-18T06:41:00Z,2025-09-18T07:00:00Z,Fitbit App
2025-09-18T14:37:00Z,2025-09-18T16:16:00Z,Fitbit App
2025-09-18T16:17:00Z,2025-09-18T16:46:00Z,Fitbit App
2025-09-18T17:05:00Z,2025-09-18T18:12:00Z,Fitbit App
2025-09-18T18:20:00Z,2025-09-18T21:21:00Z,Fitbit App
2025-09-18T21:55:00Z,2025-09-18T23:18:00Z,Fitbit App
2025-09-18T23:20:00Z,2025-09-19T00:02:00Z,Fitbit App
