start time,end time,data source
2026-02-18T00:58:00Z,2026-02-18T02:05:00Z,Fitbit App
2026-02-18T02:25:00Z,2026-02-18T02:56:00Z,Fitbit App
2026-02-18T03:02:00Z,2026-02-18T03:29:00Z,Fitbit App
2026-02-18T03:35:00Z,2026-02-18T04:22:00Z,Fitbit App
2026-02-18T04:23:00Z,2026-02-18T04:33:00Z,Fitbit App
2026-02-18T04:36:00Z,2026-02-18T05:09:00Z,Fitbit App
2026-02-18T05:12:00Z,2026-02-18T05:37:00Z,Fitbit App
2026-02-18T06:08:00Z,2026-02-18T06:21:00Z,Fitbit App
2026-02-18T06:22:00Z,2026-02-18T07:26:00Z,Fitbit App
2026-02-18T07:44:00Z,2026-02-18T08:00:00Z,Fitbit App
2026-02-18T08:00:00Z,2026-02-18T08:33:00Z,Fitbit App
2026-02-18T08:34:00Z,2026-02-18T08:50:00Z,Fitbit App
2026-02-18T08:51:00Z,2026-02-18T09:19:00Z,Fitbit App
2026-02-18T16:22:00Z,2026-02-18T17:13:00Z,Fitbit App
2026-02-18T17:46:00Z,2026-02-18T17:58:00Z,Fitbit App
2026-02-18T18:10:00Z,2026-02-18T18:55:00Z,Fitbit App
2026-02-18T18:58:00Z,2026-02-18T20:01:00Z,Fitbit App
2026-02-18T20:50:00Z,2026-02-18T21:14:00Z,Fitbit App
2026-02-18T21:19:00Z,2026-02-18T22:07:00Z,Fitbit App
2026-02-18T22:22:00Z,2026-02-18T22:54:00Z,Fitbit App
2026-02-18T23:06:00Z,2026-02-18T23:49:00Z,Fitbit App
2026-02-18T23:59:00Z,2026-02-19T01:01:00Z,Fitbit App
