timestamp,latitude,longitude,altitude,data source
2025-12-18T05:36:37Z,39.260138,-121.022433,765.7,Charge 6
2025-12-18T05:36:38Z,39.260133,-121.022445,765.7,Charge 6
2025-12-18T05:36:39Z,39.260132,-121.022457,765.8,Charge 6
2025-12-18T05:37:29Z,39.259922,-121.023115,770.2,Charge 6
2025-12-18T05:37:30Z,39.259930,-121.023120,768.5,Charge 6
2025-12-18T05:37:31Z,39.259930,-121.023133,768.5,Charge 6
2025-12-18T05:37:32Z,39.259928,-121.023143,770.1,Charge 6
2025-12-18T05:37:33Z,39.259925,-121.023150,772.3,Charge 6
2025-12-18T05:37:34Z,39.259920,-121.023162,775.1,Charge 6
2025-12-18T05:37:35Z,39.259915,-121.023177,775.7,Charge 6
2025-12-18T05:37:36Z,39.259912,-121.023187,775.0,Charge 6
2025-12-18T05:37:37Z,39.259913,-121.023195,773.9,Charge 6
2025-12-18T05:37:38Z,39.259915,-121.023203,773.3,Charge 6
2025-12-18T05:37:39Z,39.259917,-121.023217,772.5,Charge 6
2025-12-18T05:37:40Z,39.259917,-121.023227,772.5,Charge 6
2025-12-18T05:37:41Z,39.259917,-121.023240,772.7,Charge 6
2025-12-18T05:37:42Z,39.259915,-121.023255,772.4,Charge 6
2025-12-18T05:38:33Z,39.259940,-121.023898,745.5,Charge 6
2025-12-18T05:38:34Z,39.259925,-121.023912,752.5,Charge 6
2025-12-18T05:38:35Z,39.259912,-121.023925,754.3,Charge 6
2025-12-18T05:38:36Z,39.259902,-121.023940,754.9,Charge 6
2025-12-18T05:38:37Z,39.259890,-121.023957,756.4,Charge 6
2025-12-18T05:38:38Z,39.259880,-121.023970,756.3,Charge 6
2025-12-18T05:38:39Z,39.259872,-121.023982,757.0,Charge 6
2025-12-18T05:38:40Z,39.259863,-121.023993,759.6,Charge 6
2025-12-18T05:38:41Z,39.259852,-121.024007,761.1,Charge 6
2025-12-18T05:38:42Z,39.259842,-121.024022,761.2,Charge 6
2025-12-18T05:38:43Z,39.259837,-121.024033,761.2,Charge 6
2025-12-18T05:38:44Z,39.259828,-121.024042,762.4,Charge 6
2025-12-18T05:38:45Z,39.259828,-121.024048,761.4,Charge 6
2025-12-18T05:38:46Z,39.259825,-121.024067,761.3,Charge 6
