start time,end time,data source
2025-08-31T00:46:00Z,2025-08-31T01:36:00Z,Fitbit App
2025-08-31T01:46:00Z,2025-08-31T03:07:00Z,Fitbit App
2025-08-31T05:18:00Z,2025-08-31T06:16:00Z,Fitbit App
2025-08-31T06:23:00Z,2025-08-31T06:34:00Z,Fitbit App
2025-08-31T06:38:00Z,2025-08-31T07:00:00Z,Fitbit App
2025-08-31T07:00:00Z,2025-08-31T07:14:00Z,Fitbit App
2025-08-31T15:21:00Z,2025-08-31T15:31:00Z,Fitbit App
2025-08-31T15:32:00Z,2025-08-31T17:07:00Z,Fitbit App
2025-08-31T17:12:00Z,2025-08-31T17:27:00Z,Fitbit App
2025-08-31T18:05:00Z,2025-08-31T18:51:00Z,Fitbit App
2025-08-31T19:31:00Z,2025-08-31T20:00:00Z,Fitbit App
2025-08-31T20:25:00Z,2025-08-31T20:38:00Z,Fitbit App
2025-08-31T20:39:00Z,2025-08-31T21:47:00Z,Fitbit App
2025-08-31T21:58:00Z,2025-08-31T22:10:00Z,Fitbit App
2025-08-31T23:02:00Z,2025-08-31T23:18:00Z,Fitbit App
2025-08-31T23:36:00Z,2025-08-31T23:50:00Z,Fitbit App
