start time,end time,data source
2026-01-22T00:32:00Z,2026-01-22T01:01:00Z,Fitbit App
2026-01-22T01:16:00Z,2026-01-22T03:18:00Z,Fitbit App
2026-01-22T04:04:00Z,2026-01-22T04:54:00Z,Fitbit App
2026-01-22T05:00:00Z,2026-01-22T05:10:00Z,Fitbit App
2026-01-22T05:17:00Z,2026-01-22T05:38:00Z,Fitbit App
2026-01-22T06:00:00Z,2026-01-22T06:25:00Z,Fitbit App
2026-01-22T07:05:00Z,2026-01-22T08:00:00Z,Fitbit App
2026-01-22T08:00:00Z,2026-01-22T08:55:00Z,Fitbit App
2026-01-22T08:56:00Z,2026-01-22T11:16:00Z,Fitbit App
2026-01-22T17:04:00Z,2026-01-22T17:49:00Z,Fitbit App
2026-01-22T17:51:00Z,2026-01-22T18:13:00Z,Fitbit App
2026-01-22T18:21:00Z,2026-01-22T19:37:00Z,Fitbit App
2026-01-22T20:06:00Z,2026-01-22T20:20:00Z,Fitbit App
2026-01-22T20:31:00Z,2026-01-22T21:46:00Z,Fitbit App
2026-01-22T22:15:00Z,2026-01-22T22:26:00Z,Fitbit App
2026-01-22T22:46:00Z,2026-01-22T22:56:00Z,Fitbit App
2026-01-22T23:12:00Z,2026-01-22T23:23:00Z,Fitbit App
2026-01-22T23:58:00Z,2026-01-23T01:29:00Z,Fitbit App
