start time,end time,data source
2025-08-18T02:26:00Z,2025-08-18T03:33:00Z,Fitbit App
2025-08-18T03:59:00Z,2025-08-18T04:47:00Z,Fitbit App
2025-08-18T04:55:00Z,2025-08-18T05:32:00Z,Fitbit App
2025-08-18T05:33:00Z,2025-08-18T05:55:00Z,Fitbit App
2025-08-18T06:00:00Z,2025-08-18T06:11:00Z,Fitbit App
2025-08-18T06:23:00Z,2025-08-18T07:00:00Z,Fitbit App
2025-08-18T14:30:00Z,2025-08-18T15:01:00Z,Fitbit App
2025-08-18T15:21:00Z,2025-08-18T15:36:00Z,Fitbit App
2025-08-18T15:38:00Z,2025-08-18T16:04:00Z,Fitbit App
2025-08-18T16:14:00Z,2025-08-18T16:28:00Z,Fitbit App
2025-08-18T16:29:00Z,2025-08-18T17:04:00Z,Fitbit App
2025-08-18T17:05:00Z,2025-08-18T18:35:00Z,Fitbit App
2025-08-18T18:38:00Z,2025-08-18T19:12:00Z,Fitbit App
2025-08-18T19:26:00Z,2025-08-18T20:38:00Z,Fitbit App
2025-08-18T20:52:00Z,2025-08-18T21:02:00Z,Fitbit App
2025-08-18T21:10:00Z,2025-08-18T21:31:00Z,Fitbit App
2025-08-18T21:55:00Z,2025-08-18T22:30:00Z,Fitbit App
2025-08-18T22:31:00Z,2025-08-18T22:51:00Z,Fitbit App
