timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-11-18T04:20:29Z,1,0,0,Charge 6
2025-11-18T04:20:30Z,3,210,0,Charge 6
2025-11-18T04:20:31Z,2,460,0,Charge 6
2025-11-18T04:20:32Z,1,660,0,Charge 6
2025-11-18T04:20:33Z,3,980,0,Charge 6
2025-11-18T04:20:34Z,3,1350,0,Charge 6
2025-11-18T04:20:35Z,1,1390,0,Charge 6
2025-11-18T04:20:36Z,3,1490,0,Charge 6
2025-11-18T04:20:37Z,2,1600,0,Charge 6
2025-11-18T04:20:38Z,2,1590,0,Charge 6
2025-11-18T04:20:39Z,2,1520,0,Charge 6
2025-11-18T04:20:40Z,2,1540,0,Charge 6
2025-11-18T04:20:41Z,2,1500,0,Charge 6
2025-11-18T04:20:42Z,1,1390,0,Charge 6
2025-11-18T04:20:43Z,1,1260,0,Charge 6
2025-11-18T04:20:44Z,3,1280,0,Charge 6
2025-11-18T04:20:45Z,1,1210,0,Charge 6
2025-11-18T04:20:46Z,2,1180,0,Charge 6
2025-11-18T04:20:47Z,2,1240,0,Charge 6
2025-11-18T04:20:48Z,2,1330,0,Charge 6
2025-11-18T04:20:49Z,1,1250,0,Charge 6
2025-11-18T04:20:50Z,2,1260,0,Charge 6
2025-11-18T04:20:51Z,1,1200,0,Charge 6
2025-11-18T04:20:52Z,2,1210,0,Charge 6
2025-11-18T04:20:53Z,0,1190,0,Charge 6
2025-11-18T04:20:54Z,1,1170,0,Charge 6
2025-11-18T04:20:55Z,0,1140,0,Charge 6
2025-11-18T04:20:56Z,4,1120,0,Charge 6
2025-11-18T04:20:57Z,3,1130,0,Charge 6
2025-11-18T04:20:58Z,1,1140,0,Charge 6
2025-11-18T04:20:59Z,2,1170,0,Charge 6
2025-11-18T04:21:00Z,1,1200,0,Charge 6
2025-11-18T04:21:01Z,1,1180,0,Charge 6
2025-11-18T04:21:02Z,4,1200,0,Charge 6
2025-11-18T04:21:03Z,4,1200,0,Charge 6
2025-11-18T04:21:04Z,2,1210,0,Charge 6
2025-11-18T04:21:05Z,1,1210,0,Charge 6
2025-11-18T04:21:06Z,1,1220,0,Charge 6
2025-11-18T04:21:07Z,2,1230,0,Charge 6
2025-11-18T04:21:08Z,3,1220,0,Charge 6
2025-11-18T04:21:09Z,2,1240,0,Charge 6
2025-11-18T04:21:10Z,1,1230,0,Charge 6
2025-11-18T04:21:11Z,2,1240,0,Charge 6
2025-11-18T04:21:12Z,2,1260,0,Charge 6
2025-11-18T04:21:13Z,1,1250,0,Charge 6
2025-11-18T04:21:14Z,1,1240,0,Charge 6
2025-11-18T04:21:15Z,2,1230,0,Charge 6
2025-11-18T04:21:16Z,2,1230,0,Charge 6
2025-11-18T04:21:17Z,3,1230,0,Charge 6
2025-11-18T04:21:18Z,3,1250,0,Charge 6
2025-11-18T04:21:19Z,1,1270,0,Charge 6
2025-11-18T04:21:20Z,2,1290,0,Charge 6
2025-11-18T04:21:21Z,3,1320,0,Charge 6
2025-11-18T04:21:22Z,3,1360,0,Charge 6
2025-11-18T04:21:23Z,2,1390,0,Charge 6
2025-11-18T04:21:24Z,2,1410,0,Charge 6
2025-11-18T04:21:25Z,3,2560,0,Charge 6
2025-11-18T04:21:26Z,3,2640,0,Charge 6
2025-11-18T04:21:27Z,3,2710,0,Charge 6
2025-11-18T04:21:28Z,3,2800,0,Charge 6
2025-11-18T04:21:29Z,3,2900,0,Charge 6
2025-11-18T04:21:30Z,3,2940,0,Charge 6
2025-11-18T04:21:31Z,2,3010,0,Charge 6
