start time,end time,data source
2025-11-07T01:02:00Z,2025-11-07T02:09:00Z,Fitbit App
2025-11-07T02:41:00Z,2025-11-07T02:52:00Z,Fitbit App
2025-11-07T03:22:00Z,2025-11-07T03:54:00Z,Fitbit App
2025-11-07T04:04:00Z,2025-11-07T04:19:00Z,Fitbit App
2025-11-07T04:20:00Z,2025-11-07T04:45:00Z,Fitbit App
2025-11-07T06:47:00Z,2025-11-07T07:05:00Z,Fitbit App
2025-11-07T08:13:00Z,2025-11-07T08:28:00Z,Fitbit App
2025-11-07T08:39:00Z,2025-11-07T08:51:00Z,Fitbit App
2025-11-07T08:52:00Z,2025-11-07T09:05:00Z,Fitbit App
2025-11-07T16:29:00Z,2025-11-07T16:46:00Z,Fitbit App
2025-11-07T17:48:00Z,2025-11-07T18:07:00Z,Fitbit App
2025-11-07T18:17:00Z,2025-11-07T18:40:00Z,Fitbit App
2025-11-07T18:46:00Z,2025-11-07T19:16:00Z,Fitbit App
2025-11-07T19:20:00Z,2025-11-07T19:54:00Z,Fitbit App
2025-11-07T20:11:00Z,2025-11-07T20:54:00Z,Fitbit App
2025-11-07T20:58:00Z,2025-11-07T21:58:00Z,Fitbit App
2025-11-07T22:03:00Z,2025-11-07T22:52:00Z,Fitbit App
2025-11-07T22:53:00Z,2025-11-07T23:04:00Z,Fitbit App
2025-11-07T23:25:00Z,2025-11-07T23:36:00Z,Fitbit App
2025-11-07T23:46:00Z,2025-11-08T00:48:00Z,Fitbit App
