timestamp,beats per minute,data source
2025-11-25T00:00:00Z,88.0,Charge 6
2025-11-25T00:00:02Z,87.0,Charge 6
2025-11-25T00:00:04Z,86.0,Charge 6
2025-11-25T00:00:06Z,85.0,Charge 6
2025-11-25T00:00:08Z,85.0,Charge 6
2025-11-25T00:00:10Z,85.0,Charge 6
2025-11-25T00:00:13Z,85.0,Charge 6
2025-11-25T00:00:14Z,84.0,Charge 6
2025-11-25T00:00:17Z,84.0,Charge 6
2025-11-25T00:00:20Z,84.0,Charge 6
2025-11-25T00:00:21Z,82.0,Charge 6
2025-11-25T00:00:23Z,82.0,Charge 6
2025-11-25T00:00:25Z,83.0,Charge 6
2025-11-25T00:00:27Z,82.0,Charge 6
2025-11-25T00:00:30Z,82.0,Charge 6
2025-11-25T00:00:31Z,81.0,Charge 6
2025-11-25T00:00:34Z,81.0,Charge 6
2025-11-25T00:00:35Z,82.0,Charge 6
2025-11-25T00:00:37Z,82.0,Charge 6
2025-11-25T00:00:40Z,82.0,Charge 6
2025-11-25T00:00:43Z,83.0,Charge 6
2025-11-25T00:00:44Z,84.0,Charge 6
2025-11-25T00:00:47Z,84.0,Charge 6
2025-11-25T00:00:48Z,82.0,Charge 6
2025-11-25T00:00:51Z,82.0,Charge 6
2025-11-25T00:00:52Z,82.0,Charge 6
2025-11-25T00:00:55Z,82.0,Charge 6
2025-11-25T00:00:56Z,83.0,Charge 6
2025-11-25T00:00:58Z,84.0,Charge 6
2025-11-25T00:01:00Z,86.0,Charge 6
2025-11-25T00:01:02Z,89.0,Charge 6
2025-11-25T00:01:04Z,91.0,Charge 6
2025-11-25T00:01:06Z,88.0,Charge 6
2025-11-25T00:01:07Z,84.0,Charge 6
2025-11-25T00:01:09Z,82.0,Charge 6
2025-11-25T00:01:11Z,83.0,Charge 6
2025-11-25T00:01:14Z,83.0,Charge 6
2025-11-25T00:01:15Z,82.0,Charge 6
2025-11-25T00:01:17Z,82.0,Charge 6
2025-11-25T00:01:19Z,84.0,Charge 6
2025-11-25T00:01:21Z,86.0,Charge 6
2025-11-25T00:01:24Z,86.0,Charge 6
2025-11-25T00:01:25Z,84.0,Charge 6
2025-11-25T00:01:27Z,83.0,Charge 6
2025-11-25T00:01:29Z,84.0,Charge 6
2025-11-25T00:01:31Z,85.0,Charge 6
2025-11-25T00:01:32Z,84.0,Charge 6
2025-11-25T00:01:34Z,84.0,Charge 6
2025-11-25T00:01:37Z,84.0,Charge 6
2025-11-25T00:01:40Z,82.0,Charge 6
2025-11-25T00:01:43Z,82.0,Charge 6
2025-11-25T00:01:46Z,81.0,Charge 6
2025-11-25T00:01:48Z,82.0,Charge 6
2025-11-25T00:01:51Z,82.0,Charge 6
2025-11-25T00:01:54Z,82.0,Charge 6
2025-11-25T00:01:57Z,82.0,Charge 6
2025-11-25T00:02:00Z,82.0,Charge 6
2025-11-25T00:02:03Z,82.0,Charge 6
2025-11-25T00:02:05Z,83.0,Charge 6
2025-11-25T00:02:07Z,84.0,Charge 6
2025-11-25T00:02:09Z,85.0,Charge 6
2025-11-25T00:02:11Z,86.0,Charge 6
2025-11-25T00:02:13Z,87.0,Charge 6
2025-11-25T00:02:16Z,87.0,Charge 6
2025-11-25T00:02:19Z,86.0,Charge 6
2025-11-25T00:02:20Z,86.0,Charge 6
2025-11-25T00:02:22Z,84.0,Charge 6
2025-11-25T00:02:25Z,84.0,Charge 6
2025-11-25T00:02:26Z,84.0,Charge 6
2025-11-25T00:02:28Z,83.0,Charge 6
2025-11-25T00:02:30Z,82.0,Charge 6
2025-11-25T00:02:33Z,82.0,Charge 6
2025-11-25T00:02:34Z,83.0,Charge 6
2025-11-25T00:02:37Z,83.0,Charge 6
2025-11-25T00:02:38Z,83.0,Charge 6
2025-11-25T00:02:41Z,83.0,Charge 6
2025-11-25T00:02:44Z,83.0,Charge 6
2025-11-25T00:02:45Z,82.0,Charge 6
2025-11-25T00:02:47Z,82.0,Charge 6
2025-11-25T00:02:49Z,84.0,Charge 6
2025-11-25T00:02:51Z,85.0,Charge 6
2025-11-25T00:02:53Z,85.0,Charge 6
2025-11-25T00:02:55Z,84.0,Charge 6
2025-11-25T00:02:58Z,84.0,Charge 6
2025-11-25T00:03:01Z,84.0,Charge 6
2025-11-25T00:03:03Z,83.0,Charge 6
2025-11-25T00:03:05Z,84.0,Charge 6
2025-11-25T00:03:07Z,86.0,Charge 6
2025-11-25T00:03:10Z,86.0,Charge 6
2025-11-25T00:03:12Z,88.0,Charge 6
2025-11-25T00:03:14Z,90.0,Charge 6
2025-11-25T00:03:16Z,92.0,Charge 6
2025-11-25T00:03:18Z,92.0,Charge 6
2025-11-25T00:03:20Z,91.0,Charge 6
2025-11-25T00:03:22Z,92.0,Charge 6
2025-11-25T00:03:25Z,92.0,Charge 6
2025-11-25T00:03:28Z,91.0,Charge 6
2025-11-25T00:03:30Z,87.0,Charge 6
2025-11-25T00:03:31Z,84.0,Charge 6
2025-11-25T00:03:33Z,83.0,Charge 6
2025-11-25T00:03:35Z,82.0,Charge 6
2025-11-25T00:03:38Z,82.0,Charge 6
2025-11-25T00:03:41Z,82.0,Charge 6
2025-11-25T00:03:44Z,82.0,Charge 6
2025-11-25T00:03:47Z,82.0,Charge 6
2025-11-25T00:03:49Z,84.0,Charge 6
2025-11-25T00:03:51Z,85.0,Charge 6
2025-11-25T00:03:53Z,86.0,Charge 6
2025-11-25T00:03:55Z,87.0,Charge 6
2025-11-25T00:03:56Z,86.0,Charge 6
2025-11-25T00:03:58Z,85.0,Charge 6
2025-11-25T00:04:01Z,85.0,Charge 6
2025-11-25T00:04:04Z,85.0,Charge 6
2025-11-25T00:04:06Z,84.0,Charge 6
2025-11-25T00:04:09Z,84.0,Charge 6
2025-11-25T00:04:10Z,81.0,Charge 6
2025-11-25T00:04:12Z,80.0,Charge 6
2025-11-25T00:04:15Z,80.0,Charge 6
2025-11-25T00:04:16Z,81.0,Charge 6
2025-11-25T00:04:18Z,82.0,Charge 6
2025-11-25T00:04:19Z,83.0,Charge 6
2025-11-25T00:04:21Z,84.0,Charge 6
2025-11-25T00:04:23Z,85.0,Charge 6
2025-11-25T00:04:26Z,85.0,Charge 6
2025-11-25T00:04:29Z,85.0,Charge 6
2025-11-25T00:04:32Z,85.0,Charge 6
2025-11-25T00:04:33Z,84.0,Charge 6
2025-11-25T00:04:36Z,84.0,Charge 6
2025-11-25T00:04:37Z,83.0,Charge 6
2025-11-25T00:04:39Z,83.0,Charge 6
2025-11-25T00:04:42Z,83.0,Charge 6
2025-11-25T00:04:43Z,84.0,Charge 6
2025-11-25T00:04:44Z,83.0,Charge 6
2025-11-25T00:04:46Z,82.0,Charge 6
2025-11-25T00:04:49Z,82.0,Charge 6
2025-11-25T00:04:52Z,83.0,Charge 6
2025-11-25T00:04:55Z,83.0,Charge 6
2025-11-25T00:04:56Z,82.0,Charge 6
2025-11-25T00:04:58Z,83.0,Charge 6
2025-11-25T00:05:01Z,83.0,Charge 6
2025-11-25T00:05:04Z,83.0,Charge 6
