timestamp,oxygen saturation percentage,data source
2026-02-01T12:29:33Z,97.1,Charge 6
2026-02-01T12:30:33Z,97.1,Charge 6
2026-02-01T12:31:33Z,97.1,Charge 6
2026-02-01T12:32:33Z,97.1,Charge 6
2026-02-01T12:33:33Z,97.1,Charge 6
2026-02-01T12:34:33Z,97.1,Charge 6
2026-02-01T12:35:33Z,97.1,Charge 6
2026-02-01T12:37:33Z,97.1,Charge 6
2026-02-01T12:38:33Z,97.2,Charge 6
2026-02-01T12:39:33Z,97.2,Charge 6
2026-02-01T12:40:33Z,97.1,Charge 6
2026-02-01T12:41:33Z,97.0,Charge 6
2026-02-01T12:42:33Z,96.4,Charge 6
2026-02-01T12:44:33Z,96.3,Charge 6
2026-02-01T12:46:33Z,97.0,Charge 6
2026-02-01T12:48:33Z,97.2,Charge 6
2026-02-01T12:49:33Z,97.4,Charge 6
2026-02-01T12:50:33Z,97.5,Charge 6
2026-02-01T12:51:33Z,97.6,Charge 6
2026-02-01T12:52:33Z,97.6,Charge 6
2026-02-01T12:53:33Z,97.6,Charge 6
2026-02-01T12:54:33Z,97.5,Charge 6
2026-02-01T12:55:33Z,97.4,Charge 6
2026-02-01T12:56:33Z,97.4,Charge 6
2026-02-01T12:57:33Z,97.3,Charge 6
2026-02-01T12:58:33Z,97.2,Charge 6
2026-02-01T12:59:33Z,97.1,Charge 6
2026-02-01T13:00:33Z,97.1,Charge 6
2026-02-01T13:01:33Z,97.0,Charge 6
2026-02-01T13:02:33Z,96.9,Charge 6
2026-02-01T13:03:33Z,96.8,Charge 6
2026-02-01T13:04:33Z,96.8,Charge 6
2026-02-01T13:05:33Z,96.8,Charge 6
2026-02-01T13:06:33Z,96.8,Charge 6
2026-02-01T13:07:33Z,96.8,Charge 6
2026-02-01T13:08:33Z,96.8,Charge 6
2026-02-01T13:09:33Z,96.8,Charge 6
2026-02-01T13:10:33Z,96.7,Charge 6
2026-02-01T13:11:33Z,96.7,Charge 6
2026-02-01T13:12:33Z,96.7,Charge 6
2026-02-01T13:13:33Z,96.7,Charge 6
2026-02-01T13:14:33Z,96.7,Charge 6
2026-02-01T13:15:33Z,96.7,Charge 6
2026-02-01T13:16:33Z,96.6,Charge 6
2026-02-01T13:17:33Z,96.6,Charge 6
2026-02-01T13:18:33Z,96.7,Charge 6
2026-02-01T13:19:33Z,96.7,Charge 6
2026-02-01T13:20:33Z,96.7,Charge 6
2026-02-01T13:21:33Z,96.6,Charge 6
2026-02-01T13:22:33Z,96.6,Charge 6
2026-02-01T13:23:33Z,96.6,Charge 6
2026-02-01T13:24:33Z,96.6,Charge 6
2026-02-01T13:25:33Z,96.6,Charge 6
2026-02-01T13:29:33Z,94.9,Charge 6
2026-02-01T13:30:33Z,92.8,Charge 6
2026-02-01T13:31:33Z,93.0,Charge 6
2026-02-01T13:32:33Z,93.4,Charge 6
2026-02-01T13:33:33Z,93.9,Charge 6
2026-02-01T13:34:33Z,94.1,Charge 6
2026-02-01T13:35:33Z,94.8,Charge 6
2026-02-01T13:36:33Z,95.4,Charge 6
2026-02-01T13:37:33Z,95.8,Charge 6
2026-02-01T13:38:33Z,96.1,Charge 6
2026-02-01T13:39:33Z,96.3,Charge 6
2026-02-01T13:40:33Z,96.5,Charge 6
2026-02-01T13:41:33Z,96.6,Charge 6
2026-02-01T13:42:33Z,96.7,Charge 6
2026-02-01T13:43:33Z,96.7,Charge 6
2026-02-01T13:44:33Z,96.7,Charge 6
2026-02-01T13:45:33Z,96.7,Charge 6
2026-02-01T13:50:33Z,96.8,Charge 6
2026-02-01T13:51:33Z,97.5,Charge 6
2026-02-01T13:53:33Z,97.3,Charge 6
2026-02-01T13:54:33Z,97.0,Charge 6
2026-02-01T13:56:33Z,96.5,Charge 6
2026-02-01T13:57:33Z,95.8,Charge 6
2026-02-01T13:58:33Z,95.4,Charge 6
2026-02-01T13:59:33Z,95.0,Charge 6
2026-02-01T14:00:33Z,94.6,Charge 6
2026-02-01T14:01:33Z,94.5,Charge 6
2026-02-01T14:02:33Z,94.5,Charge 6
2026-02-01T14:03:33Z,94.5,Charge 6
2026-02-01T14:04:33Z,94.3,Charge 6
2026-02-01T14:05:33Z,94.2,Charge 6
2026-02-01T14:06:33Z,94.2,Charge 6
2026-02-01T14:07:33Z,94.2,Charge 6
2026-02-01T14:08:33Z,94.1,Charge 6
2026-02-01T14:09:33Z,94.2,Charge 6
2026-02-01T14:10:33Z,94.3,Charge 6
2026-02-01T14:11:33Z,94.1,Charge 6
2026-02-01T14:12:33Z,94.2,Charge 6
2026-02-01T14:13:33Z,94.3,Charge 6
2026-02-01T14:14:33Z,94.2,Charge 6
2026-02-01T14:15:33Z,94.3,Charge 6
2026-02-01T14:16:33Z,94.3,Charge 6
2026-02-01T14:17:33Z,94.2,Charge 6
2026-02-01T14:18:33Z,94.3,Charge 6
2026-02-01T14:19:33Z,94.3,Charge 6
2026-02-01T14:20:33Z,94.3,Charge 6
2026-02-01T14:21:33Z,94.3,Charge 6
2026-02-01T14:22:33Z,94.2,Charge 6
2026-02-01T14:24:33Z,94.6,Charge 6
2026-02-01T14:25:33Z,95.3,Charge 6
2026-02-01T14:26:33Z,95.8,Charge 6
2026-02-01T14:27:33Z,96.1,Charge 6
2026-02-01T14:28:33Z,96.4,Charge 6
2026-02-01T14:29:33Z,96.5,Charge 6
2026-02-01T14:30:33Z,96.6,Charge 6
2026-02-01T14:31:33Z,96.7,Charge 6
2026-02-01T14:32:33Z,96.7,Charge 6
2026-02-01T14:33:33Z,96.7,Charge 6
2026-02-01T14:34:33Z,96.7,Charge 6
2026-02-01T14:35:33Z,96.7,Charge 6
2026-02-01T14:36:33Z,96.6,Charge 6
2026-02-01T14:38:33Z,96.7,Charge 6
2026-02-01T14:39:33Z,96.7,Charge 6
2026-02-01T14:40:33Z,96.8,Charge 6
2026-02-01T14:41:33Z,96.6,Charge 6
2026-02-01T14:42:33Z,96.5,Charge 6
2026-02-01T14:43:33Z,96.5,Charge 6
2026-02-01T14:45:33Z,96.3,Charge 6
2026-02-01T14:46:33Z,95.9,Charge 6
2026-02-01T14:47:33Z,95.5,Charge 6
2026-02-01T14:58:33Z,96.4,Charge 6
2026-02-01T14:59:33Z,96.5,Charge 6
2026-02-01T15:00:33Z,96.3,Charge 6
2026-02-01T15:01:33Z,96.3,Charge 6
2026-02-01T15:02:33Z,96.2,Charge 6
2026-02-01T15:05:33Z,96.4,Charge 6
2026-02-01T15:06:33Z,96.4,Charge 6
2026-02-01T15:07:33Z,96.7,Charge 6
2026-02-01T15:08:33Z,96.9,Charge 6
2026-02-01T15:09:33Z,97.1,Charge 6
2026-02-01T15:10:33Z,97.1,Charge 6
2026-02-01T15:12:33Z,97.0,Charge 6
2026-02-01T15:13:33Z,96.6,Charge 6
2026-02-01T15:15:33Z,96.5,Charge 6
2026-02-01T15:16:33Z,96.6,Charge 6
2026-02-01T15:17:33Z,96.6,Charge 6
2026-02-01T15:18:33Z,96.9,Charge 6
2026-02-01T15:19:33Z,97.1,Charge 6
2026-02-01T15:22:33Z,97.0,Charge 6
2026-02-01T15:23:33Z,97.0,Charge 6
2026-02-01T15:25:33Z,97.0,Charge 6
2026-02-01T15:26:33Z,97.3,Charge 6
2026-02-01T15:27:33Z,97.6,Charge 6
2026-02-01T15:28:33Z,97.9,Charge 6
2026-02-01T15:31:33Z,97.7,Charge 6
2026-02-01T15:32:33Z,97.5,Charge 6
2026-02-01T15:33:33Z,97.4,Charge 6
2026-02-01T15:34:33Z,97.3,Charge 6
2026-02-01T15:35:33Z,97.2,Charge 6
2026-02-01T15:36:33Z,97.3,Charge 6
2026-02-01T15:37:33Z,97.3,Charge 6
2026-02-01T15:38:33Z,97.3,Charge 6
2026-02-01T15:39:33Z,97.2,Charge 6
2026-02-01T15:41:33Z,97.1,Charge 6
2026-02-01T15:42:33Z,97.0,Charge 6
2026-02-01T15:43:33Z,97.0,Charge 6
2026-02-01T15:44:33Z,96.7,Charge 6
2026-02-01T15:45:33Z,96.8,Charge 6
2026-02-01T15:46:33Z,96.8,Charge 6
2026-02-01T15:47:33Z,96.7,Charge 6
2026-02-01T15:48:33Z,96.7,Charge 6
2026-02-01T15:49:33Z,96.7,Charge 6
2026-02-01T15:50:33Z,96.6,Charge 6
2026-02-01T15:51:33Z,96.2,Charge 6
2026-02-01T15:52:33Z,96.1,Charge 6
2026-02-01T15:53:33Z,96.0,Charge 6
2026-02-01T15:54:33Z,95.9,Charge 6
2026-02-01T15:55:33Z,95.8,Charge 6
2026-02-01T15:57:33Z,95.9,Charge 6
2026-02-01T15:58:33Z,96.2,Charge 6
2026-02-01T15:59:33Z,96.0,Charge 6
2026-02-01T16:00:33Z,95.8,Charge 6
2026-02-01T16:01:33Z,95.4,Charge 6
2026-02-01T16:02:33Z,95.4,Charge 6
2026-02-01T16:03:33Z,95.5,Charge 6
2026-02-01T16:04:33Z,95.3,Charge 6
2026-02-01T16:05:33Z,95.4,Charge 6
2026-02-01T16:06:33Z,95.4,Charge 6
2026-02-01T16:07:33Z,95.4,Charge 6
2026-02-01T16:08:33Z,95.7,Charge 6
2026-02-01T16:10:33Z,95.4,Charge 6
2026-02-01T16:12:33Z,95.5,Charge 6
2026-02-01T16:13:33Z,95.7,Charge 6
2026-02-01T16:15:33Z,95.9,Charge 6
2026-02-01T16:16:33Z,95.9,Charge 6
2026-02-01T16:17:33Z,95.9,Charge 6
2026-02-01T16:18:33Z,96.0,Charge 6
2026-02-01T16:19:33Z,95.9,Charge 6
2026-02-01T16:20:33Z,96.0,Charge 6
2026-02-01T16:21:33Z,96.0,Charge 6
2026-02-01T16:22:33Z,96.0,Charge 6
2026-02-01T16:23:33Z,96.1,Charge 6
2026-02-01T16:24:33Z,96.2,Charge 6
2026-02-01T16:26:33Z,95.8,Charge 6
2026-02-01T16:27:33Z,95.3,Charge 6
2026-02-01T16:28:33Z,94.8,Charge 6
2026-02-01T16:29:33Z,93.9,Charge 6
2026-02-01T16:30:33Z,93.1,Charge 6
2026-02-01T16:31:33Z,93.0,Charge 6
2026-02-01T16:32:33Z,92.9,Charge 6
2026-02-01T16:33:33Z,92.2,Charge 6
2026-02-01T16:34:33Z,92.6,Charge 6
2026-02-01T16:35:33Z,93.9,Charge 6
2026-02-01T16:36:33Z,95.2,Charge 6
2026-02-01T16:37:33Z,95.8,Charge 6
2026-02-01T16:38:33Z,95.9,Charge 6
2026-02-01T16:40:33Z,96.0,Charge 6
2026-02-01T16:41:33Z,96.3,Charge 6
2026-02-01T16:43:33Z,96.1,Charge 6
2026-02-01T16:44:33Z,95.8,Charge 6
2026-02-01T16:46:33Z,95.1,Charge 6
2026-02-01T16:47:33Z,95.0,Charge 6
2026-02-01T16:48:33Z,94.9,Charge 6
2026-02-01T16:49:33Z,94.7,Charge 6
2026-02-01T16:50:33Z,94.6,Charge 6
2026-02-01T16:52:33Z,94.7,Charge 6
2026-02-01T16:53:33Z,95.0,Charge 6
2026-02-01T17:00:33Z,94.8,Charge 6
2026-02-01T17:01:33Z,94.7,Charge 6
2026-02-01T17:03:33Z,95.3,Charge 6
2026-02-01T17:05:33Z,95.6,Charge 6
2026-02-01T17:06:33Z,96.0,Charge 6
2026-02-01T17:07:33Z,96.3,Charge 6
2026-02-01T17:08:33Z,96.5,Charge 6
2026-02-01T17:09:33Z,96.6,Charge 6
2026-02-01T17:10:33Z,96.7,Charge 6
2026-02-01T17:11:33Z,96.8,Charge 6
2026-02-01T17:12:33Z,96.8,Charge 6
2026-02-01T17:14:33Z,96.9,Charge 6
2026-02-01T17:16:33Z,97.0,Charge 6
2026-02-01T17:17:33Z,96.7,Charge 6
2026-02-01T17:18:33Z,96.5,Charge 6
2026-02-01T17:19:33Z,96.3,Charge 6
2026-02-01T17:20:33Z,96.2,Charge 6
2026-02-01T17:21:33Z,96.1,Charge 6
2026-02-01T17:22:33Z,96.3,Charge 6
2026-02-01T17:24:33Z,96.7,Charge 6
2026-02-01T17:25:33Z,97.0,Charge 6
2026-02-01T17:26:33Z,97.1,Charge 6
2026-02-01T17:27:33Z,97.3,Charge 6
2026-02-01T17:28:33Z,97.5,Charge 6
2026-02-01T17:29:33Z,97.5,Charge 6
2026-02-01T17:31:33Z,97.0,Charge 6
2026-02-01T17:32:33Z,96.3,Charge 6
2026-02-01T17:33:33Z,95.8,Charge 6
2026-02-01T17:35:33Z,95.5,Charge 6
2026-02-01T17:37:33Z,95.8,Charge 6
2026-02-01T17:38:33Z,96.2,Charge 6
2026-02-01T17:39:33Z,96.2,Charge 6
2026-02-01T17:40:33Z,96.0,Charge 6
2026-02-01T17:41:33Z,96.0,Charge 6
2026-02-01T17:42:33Z,96.2,Charge 6
2026-02-01T17:44:33Z,95.7,Charge 6
2026-02-01T17:47:33Z,95.8,Charge 6
2026-02-01T17:48:33Z,96.6,Charge 6
2026-02-01T17:49:33Z,96.9,Charge 6
2026-02-01T17:50:33Z,97.1,Charge 6
2026-02-01T17:53:33Z,96.9,Charge 6
2026-02-01T17:54:33Z,96.6,Charge 6
2026-02-01T17:55:33Z,96.4,Charge 6
2026-02-01T17:57:33Z,96.4,Charge 6
2026-02-01T18:00:33Z,96.5,Charge 6
2026-02-01T18:01:33Z,96.6,Charge 6
2026-02-01T18:06:33Z,96.3,Charge 6
2026-02-01T18:07:33Z,96.0,Charge 6
2026-02-01T18:08:33Z,95.8,Charge 6
2026-02-01T18:12:33Z,95.9,Charge 6
2026-02-01T18:13:33Z,96.0,Charge 6
2026-02-01T18:14:33Z,95.9,Charge 6
2026-02-01T18:15:33Z,95.1,Charge 6
2026-02-04T01:44:33Z,92.9,Charge 6
2026-02-04T01:48:33Z,93.9,Charge 6
2026-02-04T01:49:33Z,94.2,Charge 6
2026-02-04T15:53:03Z,96.9,Charge 6
2026-02-04T15:54:03Z,95.9,Charge 6
2026-02-04T15:55:03Z,95.2,Charge 6
2026-02-04T15:56:03Z,94.5,Charge 6
2026-02-04T15:57:03Z,94.1,Charge 6
2026-02-04T15:58:03Z,93.8,Charge 6
2026-02-04T15:59:03Z,93.5,Charge 6
2026-02-04T16:00:03Z,93.3,Charge 6
2026-02-04T16:01:03Z,93.2,Charge 6
2026-02-04T16:03:03Z,93.3,Charge 6
2026-02-04T16:04:03Z,93.5,Charge 6
2026-02-04T16:05:03Z,93.5,Charge 6
2026-02-04T16:06:03Z,93.4,Charge 6
2026-02-04T16:07:03Z,93.3,Charge 6
2026-02-04T16:08:03Z,93.3,Charge 6
2026-02-04T16:09:03Z,93.2,Charge 6
2026-02-04T16:10:03Z,93.3,Charge 6
2026-02-04T16:11:03Z,93.4,Charge 6
2026-02-04T16:12:03Z,93.4,Charge 6
2026-02-04T16:13:03Z,93.5,Charge 6
2026-02-04T16:14:03Z,93.5,Charge 6
2026-02-04T16:15:03Z,93.7,Charge 6
2026-02-04T16:16:03Z,93.7,Charge 6
2026-02-04T16:17:03Z,93.7,Charge 6
2026-02-04T16:18:03Z,93.6,Charge 6
2026-02-04T16:19:03Z,93.6,Charge 6
2026-02-04T16:20:03Z,93.7,Charge 6
2026-02-04T16:21:03Z,93.9,Charge 6
2026-02-04T16:22:03Z,94.0,Charge 6
2026-02-04T16:23:03Z,94.0,Charge 6
2026-02-04T16:24:03Z,94.0,Charge 6
2026-02-04T16:25:03Z,94.1,Charge 6
2026-02-04T16:26:03Z,94.1,Charge 6
2026-02-04T16:27:03Z,94.1,Charge 6
2026-02-04T16:28:03Z,94.1,Charge 6
2026-02-04T16:29:03Z,94.1,Charge 6
2026-02-04T16:30:03Z,94.2,Charge 6
2026-02-04T16:31:03Z,94.3,Charge 6
2026-02-04T16:32:03Z,94.3,Charge 6
2026-02-04T16:33:03Z,94.3,Charge 6
2026-02-04T16:34:03Z,94.4,Charge 6
2026-02-04T16:35:03Z,94.4,Charge 6
2026-02-04T16:36:03Z,94.5,Charge 6
2026-02-04T16:37:03Z,94.6,Charge 6
2026-02-04T16:38:03Z,94.6,Charge 6
2026-02-04T16:39:03Z,94.7,Charge 6
2026-02-04T16:40:03Z,94.8,Charge 6
2026-02-04T16:41:03Z,94.8,Charge 6
2026-02-04T16:42:03Z,95.0,Charge 6
2026-02-04T16:43:03Z,95.2,Charge 6
2026-02-04T16:44:03Z,95.4,Charge 6
2026-02-04T16:45:03Z,96.0,Charge 6
2026-02-04T16:46:03Z,96.2,Charge 6
2026-02-04T16:47:03Z,95.9,Charge 6
2026-02-04T16:48:03Z,95.8,Charge 6
2026-02-04T16:49:03Z,95.5,Charge 6
2026-02-04T16:50:03Z,95.5,Charge 6
2026-02-04T16:51:03Z,95.3,Charge 6
2026-02-04T16:52:03Z,95.1,Charge 6
2026-02-04T16:53:03Z,95.0,Charge 6
2026-02-04T16:54:03Z,94.9,Charge 6
2026-02-04T16:55:03Z,94.8,Charge 6
2026-02-04T16:56:03Z,94.9,Charge 6
2026-02-04T16:57:03Z,94.9,Charge 6
2026-02-04T17:00:03Z,94.4,Charge 6
2026-02-04T17:01:03Z,94.1,Charge 6
2026-02-04T17:02:03Z,93.9,Charge 6
2026-02-04T17:03:03Z,94.0,Charge 6
2026-02-04T17:05:03Z,94.1,Charge 6
2026-02-04T17:06:03Z,94.3,Charge 6
2026-02-04T17:07:03Z,94.4,Charge 6
2026-02-04T17:08:03Z,94.5,Charge 6
2026-02-04T17:09:03Z,94.6,Charge 6
2026-02-04T17:10:03Z,94.7,Charge 6
2026-02-04T17:11:03Z,94.8,Charge 6
2026-02-04T17:12:03Z,94.8,Charge 6
2026-02-04T17:14:03Z,94.9,Charge 6
2026-02-04T17:15:03Z,94.9,Charge 6
2026-02-04T17:16:03Z,95.0,Charge 6
2026-02-04T17:17:03Z,95.0,Charge 6
2026-02-04T17:18:03Z,95.2,Charge 6
2026-02-04T17:19:03Z,95.4,Charge 6
2026-02-04T17:20:03Z,95.4,Charge 6
2026-02-04T17:21:03Z,95.5,Charge 6
2026-02-04T17:22:03Z,95.5,Charge 6
2026-02-04T17:23:03Z,95.6,Charge 6
2026-02-04T17:24:03Z,95.6,Charge 6
2026-02-04T17:25:03Z,95.6,Charge 6
2026-02-04T17:26:03Z,95.6,Charge 6
2026-02-04T17:27:03Z,95.7,Charge 6
2026-02-04T17:28:03Z,95.8,Charge 6
2026-02-04T17:29:03Z,95.9,Charge 6
2026-02-04T17:30:03Z,95.8,Charge 6
2026-02-04T17:31:03Z,95.8,Charge 6
2026-02-04T17:32:03Z,95.9,Charge 6
2026-02-04T17:33:03Z,95.9,Charge 6
2026-02-04T17:34:03Z,95.9,Charge 6
2026-02-04T17:35:03Z,96.0,Charge 6
2026-02-04T17:36:03Z,96.0,Charge 6
2026-02-04T17:37:03Z,96.0,Charge 6
2026-02-04T17:38:03Z,96.1,Charge 6
2026-02-04T17:39:03Z,96.1,Charge 6
2026-02-04T17:40:03Z,96.1,Charge 6
2026-02-04T17:41:03Z,96.0,Charge 6
2026-02-04T17:42:03Z,96.0,Charge 6
2026-02-04T17:43:03Z,96.1,Charge 6
2026-02-04T17:44:03Z,96.2,Charge 6
2026-02-04T17:45:03Z,96.2,Charge 6
2026-02-04T17:46:03Z,96.1,Charge 6
2026-02-04T17:47:03Z,96.1,Charge 6
2026-02-04T17:48:03Z,96.2,Charge 6
2026-02-04T17:49:03Z,96.2,Charge 6
2026-02-04T17:50:03Z,96.3,Charge 6
2026-02-04T17:51:03Z,96.3,Charge 6
2026-02-04T17:53:03Z,95.7,Charge 6
2026-02-04T17:54:03Z,94.3,Charge 6
2026-02-04T17:55:03Z,93.0,Charge 6
2026-02-04T17:56:03Z,92.2,Charge 6
2026-02-04T17:57:03Z,91.6,Charge 6
2026-02-04T17:58:03Z,91.2,Charge 6
2026-02-04T17:59:03Z,91.2,Charge 6
2026-02-04T18:00:03Z,91.7,Charge 6
2026-02-04T18:01:03Z,91.9,Charge 6
2026-02-04T18:02:03Z,91.9,Charge 6
2026-02-04T18:03:03Z,91.6,Charge 6
2026-02-04T18:05:03Z,91.8,Charge 6
2026-02-04T18:07:03Z,94.1,Charge 6
2026-02-04T18:08:03Z,94.8,Charge 6
2026-02-04T18:09:03Z,95.3,Charge 6
2026-02-04T18:10:03Z,95.7,Charge 6
2026-02-04T18:11:03Z,96.0,Charge 6
2026-02-04T18:12:03Z,96.2,Charge 6
2026-02-04T18:13:03Z,96.3,Charge 6
2026-02-04T18:14:03Z,96.3,Charge 6
2026-02-04T18:15:03Z,96.3,Charge 6
2026-02-04T18:16:03Z,96.2,Charge 6
2026-02-04T18:17:03Z,96.2,Charge 6
2026-02-04T18:18:03Z,96.2,Charge 6
2026-02-04T18:19:03Z,96.2,Charge 6
2026-02-04T18:20:03Z,96.2,Charge 6
2026-02-04T18:21:03Z,96.2,Charge 6
2026-02-04T18:22:03Z,96.3,Charge 6
2026-02-04T18:23:03Z,96.3,Charge 6
2026-02-04T18:25:03Z,96.4,Charge 6
2026-02-04T18:26:03Z,96.2,Charge 6
2026-02-04T18:27:03Z,96.0,Charge 6
2026-02-04T18:28:03Z,96.0,Charge 6
2026-02-04T18:29:03Z,96.0,Charge 6
2026-02-04T18:30:03Z,95.9,Charge 6
2026-02-04T18:34:03Z,97.0,Charge 6
2026-02-04T18:35:03Z,96.6,Charge 6
2026-02-04T18:36:03Z,96.4,Charge 6
2026-02-04T18:37:03Z,96.2,Charge 6
2026-02-04T18:38:03Z,96.2,Charge 6
2026-02-04T18:42:03Z,95.9,Charge 6
2026-02-04T18:43:03Z,94.2,Charge 6
2026-02-04T18:44:03Z,92.6,Charge 6
2026-02-04T18:45:03Z,91.4,Charge 6
2026-02-04T18:46:03Z,90.8,Charge 6
2026-02-04T18:47:03Z,90.5,Charge 6
2026-02-04T18:48:03Z,91.1,Charge 6
2026-02-04T18:49:03Z,91.6,Charge 6
2026-02-04T18:50:03Z,91.9,Charge 6
2026-02-04T18:51:03Z,91.9,Charge 6
2026-02-04T18:52:03Z,92.3,Charge 6
2026-02-04T18:53:03Z,92.9,Charge 6
2026-02-04T18:54:03Z,93.5,Charge 6
2026-02-04T18:55:03Z,93.8,Charge 6
2026-02-04T18:56:03Z,93.8,Charge 6
2026-02-04T18:58:03Z,93.3,Charge 6
2026-02-04T18:59:03Z,94.4,Charge 6
2026-02-04T19:00:03Z,95.2,Charge 6
2026-02-04T19:01:03Z,95.7,Charge 6
2026-02-04T19:02:03Z,96.1,Charge 6
2026-02-04T19:03:03Z,96.4,Charge 6
2026-02-04T19:04:03Z,96.6,Charge 6
2026-02-04T19:05:03Z,96.8,Charge 6
2026-02-04T19:06:03Z,96.8,Charge 6
2026-02-04T19:07:03Z,96.9,Charge 6
2026-02-04T19:08:03Z,96.9,Charge 6
2026-02-04T19:09:03Z,96.9,Charge 6
2026-02-04T19:10:03Z,96.9,Charge 6
2026-02-04T19:11:03Z,97.0,Charge 6
2026-02-04T19:12:03Z,97.1,Charge 6
2026-02-04T19:13:03Z,97.1,Charge 6
2026-02-04T19:14:03Z,97.1,Charge 6
2026-02-04T19:15:03Z,97.1,Charge 6
2026-02-04T19:16:03Z,97.1,Charge 6
2026-02-04T19:17:03Z,97.1,Charge 6
2026-02-04T19:18:03Z,96.9,Charge 6
2026-02-04T19:19:03Z,96.9,Charge 6
2026-02-04T19:20:03Z,96.9,Charge 6
2026-02-04T19:21:03Z,96.9,Charge 6
2026-02-04T19:22:03Z,96.9,Charge 6
2026-02-04T19:23:03Z,96.9,Charge 6
2026-02-04T19:24:03Z,97.0,Charge 6
2026-02-04T19:25:03Z,96.9,Charge 6
2026-02-04T19:26:03Z,96.9,Charge 6
2026-02-04T19:27:03Z,96.9,Charge 6
2026-02-04T19:28:03Z,96.8,Charge 6
2026-02-04T19:30:03Z,96.9,Charge 6
2026-02-04T19:32:03Z,97.0,Charge 6
2026-02-04T19:34:03Z,97.3,Charge 6
2026-02-04T19:35:03Z,97.7,Charge 6
2026-02-04T19:36:03Z,98.1,Charge 6
2026-02-04T19:37:03Z,98.2,Charge 6
2026-02-04T19:38:03Z,98.5,Charge 6
2026-02-04T19:39:03Z,98.5,Charge 6
2026-02-04T19:40:03Z,98.3,Charge 6
2026-02-04T19:41:03Z,98.2,Charge 6
2026-02-04T19:42:03Z,98.1,Charge 6
2026-02-04T19:43:03Z,98.0,Charge 6
2026-02-04T19:44:03Z,97.9,Charge 6
2026-02-04T19:45:03Z,97.8,Charge 6
2026-02-04T19:46:03Z,97.8,Charge 6
2026-02-04T19:47:03Z,97.7,Charge 6
2026-02-04T19:48:03Z,97.6,Charge 6
