start time,end time,data source
2025-10-25T01:50:00Z,2025-10-25T02:05:00Z,Fitbit App
2025-10-25T07:56:00Z,2025-10-25T08:06:00Z,Fitbit App
2025-10-25T08:07:00Z,2025-10-25T08:29:00Z,Fitbit App
2025-10-25T14:31:00Z,2025-10-25T15:23:00Z,Fitbit App
2025-10-25T15:24:00Z,2025-10-25T16:28:00Z,Fitbit App
2025-10-25T19:06:00Z,2025-10-25T19:32:00Z,Fitbit App
2025-10-25T19:49:00Z,2025-10-25T20:00:00Z,Fitbit App
2025-10-25T20:15:00Z,2025-10-25T20:46:00Z,Fitbit App
2025-10-25T21:16:00Z,2025-10-25T21:29:00Z,Fitbit App
2025-10-25T21:30:00Z,2025-10-25T23:04:00Z,Fitbit App
2025-10-25T23:12:00Z,2025-10-26T03:06:00Z,Fitbit App
