start time,end time,data source
2025-12-27T01:04:00Z,2025-12-27T01:14:00Z,Fitbit App
2025-12-27T01:31:00Z,2025-12-27T02:22:00Z,Fitbit App
2025-12-27T03:09:00Z,2025-12-27T03:44:00Z,Fitbit App
2025-12-27T04:09:00Z,2025-12-27T04:42:00Z,Fitbit App
2025-12-27T04:53:00Z,2025-12-27T05:11:00Z,Fitbit App
2025-12-27T05:17:00Z,2025-12-27T05:29:00Z,Fitbit App
2025-12-27T05:51:00Z,2025-12-27T06:10:00Z,Fitbit App
2025-12-27T06:16:00Z,2025-12-27T06:31:00Z,Fitbit App
2025-12-27T06:35:00Z,2025-12-27T08:00:00Z,Fitbit App
2025-12-27T08:00:00Z,2025-12-27T08:24:00Z,Fitbit App
2025-12-27T08:37:00Z,2025-12-27T09:41:00Z,Fitbit App
2025-12-27T13:30:00Z,2025-12-27T13:52:00Z,Fitbit App
2025-12-27T15:34:00Z,2025-12-27T16:12:00Z,Fitbit App
2025-12-27T16:40:00Z,2025-12-27T16:59:00Z,Fitbit App
2025-12-27T17:05:00Z,2025-12-27T17:20:00Z,Fitbit App
2025-12-27T17:39:00Z,2025-12-27T19:25:00Z,Fitbit App
2025-12-27T20:05:00Z,2025-12-27T20:39:00Z,Fitbit App
2025-12-27T21:00:00Z,2025-12-27T21:12:00Z,Fitbit App
2025-12-27T21:39:00Z,2025-12-27T21:51:00Z,Fitbit App
2025-12-27T22:51:00Z,2025-12-27T23:21:00Z,Fitbit App
2025-12-27T23:33:00Z,2025-12-28T00:16:00Z,Fitbit App
