timestamp,steps,distance millimeters,altitude gain millimeters,data source
2026-01-17T08:16:59Z,1,0,0,Charge 6
2026-01-17T08:17:00Z,2,280,0,Charge 6
2026-01-17T08:17:01Z,3,500,0,Charge 6
2026-01-17T08:17:02Z,3,830,0,Charge 6
2026-01-17T08:17:03Z,3,1200,0,Charge 6
2026-01-17T08:17:04Z,3,2860,0,Charge 6
2026-01-17T08:17:05Z,3,3350,0,Charge 6
2026-01-17T08:17:06Z,3,3590,0,Charge 6
2026-01-17T08:17:07Z,3,3720,0,Charge 6
2026-01-17T08:17:08Z,3,3720,0,Charge 6
2026-01-17T08:17:09Z,2,3650,0,Charge 6
2026-01-17T08:17:10Z,3,3620,0,Charge 6
2026-01-17T08:17:11Z,3,3600,0,Charge 6
2026-01-17T08:17:12Z,3,3590,0,Charge 6
2026-01-17T08:17:13Z,3,3590,0,Charge 6
2026-01-17T08:17:14Z,3,3710,0,Charge 6
2026-01-17T08:17:15Z,3,3770,0,Charge 6
2026-01-17T08:17:16Z,2,3680,0,Charge 6
2026-01-17T08:17:17Z,3,3640,0,Charge 6
2026-01-17T08:17:18Z,3,3600,0,Charge 6
2026-01-17T08:17:19Z,3,3600,0,Charge 6
2026-01-17T08:17:20Z,2,3460,0,Charge 6
2026-01-17T08:17:21Z,3,3520,0,Charge 6
2026-01-17T08:17:22Z,3,3560,0,Charge 6
2026-01-17T08:17:23Z,3,3550,0,Charge 6
2026-01-17T08:17:24Z,3,3560,0,Charge 6
2026-01-17T08:17:25Z,2,3550,0,Charge 6
2026-01-17T08:17:26Z,4,3570,0,Charge 6
2026-01-17T08:17:27Z,2,3570,0,Charge 6
2026-01-17T08:17:28Z,3,3570,0,Charge 6
2026-01-17T08:17:29Z,3,3570,0,Charge 6
2026-01-17T08:17:30Z,3,3590,0,Charge 6
2026-01-17T08:17:31Z,2,3570,0,Charge 6
2026-01-17T08:17:32Z,3,3570,0,Charge 6
2026-01-17T08:17:33Z,3,3580,0,Charge 6
2026-01-17T08:17:34Z,3,3580,0,Charge 6
2026-01-17T08:17:35Z,3,3570,0,Charge 6
2026-01-17T08:17:36Z,3,3590,0,Charge 6
2026-01-17T08:17:37Z,2,3590,0,Charge 6
2026-01-17T08:17:38Z,3,3580,0,Charge 6
2026-01-17T08:17:39Z,3,3590,0,Charge 6
2026-01-17T08:17:40Z,3,3580,0,Charge 6
2026-01-17T08:17:41Z,2,3580,0,Charge 6
2026-01-17T08:17:42Z,3,3580,0,Charge 6
2026-01-17T08:17:43Z,3,3580,0,Charge 6
2026-01-17T08:17:44Z,3,3580,0,Charge 6
2026-01-17T08:17:45Z,3,3570,0,Charge 6
