start time,end time,data source
2025-09-30T01:11:00Z,2025-09-30T01:21:00Z,Fitbit App
2025-09-30T01:27:00Z,2025-09-30T01:42:00Z,Fitbit App
2025-09-30T01:46:00Z,2025-09-30T02:07:00Z,Fitbit App
2025-09-30T02:21:00Z,2025-09-30T02:46:00Z,Fitbit App
2025-09-30T03:04:00Z,2025-09-30T04:11:00Z,Fitbit App
2025-09-30T04:27:00Z,2025-09-30T04:43:00Z,Fitbit App
2025-09-30T04:47:00Z,2025-09-30T05:21:00Z,Fitbit App
2025-09-30T05:26:00Z,2025-09-30T06:12:00Z,Fitbit App
2025-09-30T14:40:00Z,2025-09-30T14:51:00Z,Fitbit App
2025-09-30T15:01:00Z,2025-09-30T16:17:00Z,Fitbit App
2025-09-30T16:39:00Z,2025-09-30T16:55:00Z,Fitbit App
2025-09-30T16:59:00Z,2025-09-30T17:34:00Z,Fitbit App
2025-09-30T17:57:00Z,2025-09-30T19:18:00Z,Fitbit App
2025-09-30T19:26:00Z,2025-09-30T20:49:00Z,Fitbit App
2025-09-30T22:19:00Z,2025-09-30T22:32:00Z,Fitbit App
2025-09-30T22:53:00Z,2025-10-01T00:06:00Z,Fitbit App
