timestamp,distance,data source
2026-01-01T15:52:00Z,42.80,Charge 6
2026-01-01T15:53:00Z,58.10,Charge 6
2026-01-01T15:54:00Z,40.60,Charge 6
2026-01-01T15:55:00Z,7.90,Charge 6
2026-01-01T16:10:00Z,9.40,Charge 6
2026-01-01T16:13:00Z,15.20,Charge 6
2026-01-01T16:14:00Z,16.70,Charge 6
2026-01-01T16:15:00Z,82.10,Charge 6
2026-01-01T16:16:00Z,53.00,Charge 6
2026-01-01T16:17:00Z,3.60,Charge 6
2026-01-01T16:30:00Z,3.60,Charge 6
2026-01-01T16:44:00Z,2.90,Charge 6
2026-01-01T16:46:00Z,65.30,Charge 6
2026-01-01T16:47:00Z,71.20,Charge 6
2026-01-01T16:48:00Z,7.90,Charge 6
2026-01-01T16:49:00Z,17.40,Charge 6
2026-01-01T16:54:00Z,5.00,Charge 6
2026-01-01T17:08:00Z,12.30,Charge 6
2026-01-01T17:14:00Z,9.40,Charge 6
2026-01-01T17:27:00Z,43.50,Charge 6
2026-01-01T17:28:00Z,22.50,Charge 6
2026-01-01T17:29:00Z,14.50,Charge 6
2026-01-01T17:30:00Z,17.40,Charge 6
2026-01-01T17:31:00Z,13.00,Charge 6
2026-01-01T18:35:00Z,40.60,Charge 6
2026-01-01T18:36:00Z,17.40,Charge 6
2026-01-01T18:37:00Z,39.90,Charge 6
2026-01-01T18:38:00Z,66.10,Charge 6
2026-01-01T18:39:00Z,61.00,Charge 6
2026-01-01T18:40:00Z,7.90,Charge 6
2026-01-01T18:41:00Z,15.20,Charge 6
2026-01-01T18:45:00Z,5.80,Charge 6
2026-01-01T18:50:00Z,12.30,Charge 6
2026-01-01T19:15:00Z,9.40,Charge 6
2026-01-01T19:22:00Z,5.80,Charge 6
2026-01-01T19:29:00Z,69.00,Charge 6
2026-01-01T21:11:00Z,7.90,Charge 6
2026-01-01T22:45:00Z,3.60,Charge 6
2026-01-01T23:39:00Z,5.80,Charge 6
2026-01-01T23:49:00Z,5.80,Charge 6
2026-01-02T00:47:00Z,5.00,Charge 6
2026-01-02T00:52:00Z,9.40,Charge 6
2026-01-02T00:58:00Z,4.30,Charge 6
2026-01-02T01:00:00Z,11.60,Charge 6
2026-01-02T01:01:00Z,12.30,Charge 6
2026-01-02T01:51:00Z,11.60,Charge 6
2026-01-02T02:08:00Z,2.90,Charge 6
2026-01-02T02:14:00Z,8.70,Charge 6
2026-01-02T03:18:00Z,33.40,Charge 6
2026-01-02T03:19:00Z,60.30,Charge 6
2026-01-02T03:20:00Z,72.60,Charge 6
2026-01-02T03:21:00Z,79.10,Charge 6
2026-01-02T03:22:00Z,68.20,Charge 6
2026-01-02T03:23:00Z,34.10,Charge 6
2026-01-02T03:25:00Z,54.40,Charge 6
2026-01-02T03:26:00Z,10.10,Charge 6
2026-01-02T03:27:00Z,72.60,Charge 6
2026-01-02T03:28:00Z,45.00,Charge 6
2026-01-02T03:29:00Z,5.00,Charge 6
2026-01-02T03:30:00Z,68.20,Charge 6
2026-01-02T03:31:00Z,32.60,Charge 6
2026-01-02T03:33:00Z,5.80,Charge 6
2026-01-02T03:34:00Z,5.80,Charge 6
2026-01-02T03:35:00Z,3.60,Charge 6
2026-01-02T03:36:00Z,6.50,Charge 6
2026-01-02T03:37:00Z,40.60,Charge 6
2026-01-02T03:38:00Z,49.40,Charge 6
2026-01-02T03:39:00Z,8.70,Charge 6
2026-01-02T03:43:00Z,5.80,Charge 6
2026-01-02T03:44:00Z,3.60,Charge 6
2026-01-02T03:48:00Z,18.10,Charge 6
2026-01-02T03:49:00Z,5.00,Charge 6
2026-01-02T03:50:00Z,45.00,Charge 6
2026-01-02T03:51:00Z,60.30,Charge 6
2026-01-02T03:52:00Z,33.40,Charge 6
2026-01-02T03:53:00Z,78.40,Charge 6
2026-01-02T03:54:00Z,81.30,Charge 6
2026-01-02T03:55:00Z,21.70,Charge 6
2026-01-02T04:04:00Z,50.80,Charge 6
2026-01-02T04:05:00Z,14.50,Charge 6
2026-01-02T04:06:00Z,12.30,Charge 6
2026-01-02T04:07:00Z,7.90,Charge 6
2026-01-02T04:23:00Z,6.50,Charge 6
2026-01-02T04:55:00Z,3.60,Charge 6
2026-01-02T04:56:00Z,5.80,Charge 6
2026-01-02T05:01:00Z,5.80,Charge 6
2026-01-02T05:15:00Z,5.00,Charge 6
2026-01-02T05:28:00Z,8.70,Charge 6
2026-01-02T05:42:00Z,27.60,Charge 6
2026-01-02T05:44:00Z,13.80,Charge 6
2026-01-02T05:45:00Z,19.60,Charge 6
2026-01-02T05:46:00Z,17.40,Charge 6
2026-01-02T05:47:00Z,34.10,Charge 6
2026-01-02T05:48:00Z,33.40,Charge 6
2026-01-02T05:53:00Z,2.90,Charge 6
2026-01-02T05:54:00Z,5.00,Charge 6
2026-01-02T05:55:00Z,15.90,Charge 6
2026-01-02T05:58:00Z,8.70,Charge 6
2026-01-02T06:31:00Z,7.20,Charge 6
2026-01-02T07:02:00Z,32.70,Charge 6
2026-01-02T07:03:00Z,5.00,Charge 6
2026-01-02T07:04:00Z,13.00,Charge 6
2026-01-02T07:27:00Z,14.50,Charge 6
2026-01-02T07:28:00Z,2.10,Charge 6
2026-01-02T07:37:00Z,8.70,Charge 6
2026-01-02T07:38:00Z,26.80,Charge 6
2026-01-02T08:33:00Z,5.00,Charge 6
2026-01-02T08:39:00Z,6.50,Charge 6
2026-01-02T08:40:00Z,2.10,Charge 6
2026-01-02T09:55:00Z,6.50,Charge 6
2026-01-02T10:18:00Z,5.80,Charge 6
2026-01-02T10:24:00Z,5.00,Charge 6
2026-01-02T11:01:00Z,7.20,Charge 6
2026-01-02T11:02:00Z,15.90,Charge 6
2026-01-02T12:55:00Z,2.90,Charge 6
2026-01-02T13:05:00Z,3.60,Charge 6
2026-01-02T13:45:00Z,3.60,Charge 6
2026-01-02T15:11:00Z,10.10,Charge 6
2026-01-02T15:38:00Z,5.80,Charge 6
2026-01-02T16:23:00Z,7.90,Charge 6
2026-01-02T16:25:00Z,12.30,Charge 6
2026-01-02T16:26:00Z,25.40,Charge 6
2026-01-02T16:27:00Z,18.10,Charge 6
2026-01-02T16:28:00Z,18.10,Charge 6
2026-01-02T16:39:00Z,5.80,Charge 6
2026-01-02T16:54:00Z,5.80,Charge 6
2026-01-02T17:06:00Z,19.60,Charge 6
2026-01-02T17:07:00Z,18.80,Charge 6
2026-01-02T17:08:00Z,20.30,Charge 6
2026-01-02T17:10:00Z,12.30,Charge 6
2026-01-02T17:11:00Z,14.50,Charge 6
2026-01-02T17:12:00Z,28.30,Charge 6
2026-01-02T17:37:00Z,5.80,Charge 6
2026-01-02T17:39:00Z,4.30,Charge 6
2026-01-02T17:41:00Z,13.80,Charge 6
2026-01-02T17:48:00Z,2.90,Charge 6
2026-01-02T17:50:00Z,7.20,Charge 6
2026-01-02T17:51:00Z,29.70,Charge 6
2026-01-02T17:52:00Z,19.60,Charge 6
2026-01-02T17:53:00Z,23.90,Charge 6
2026-01-02T17:54:00Z,16.70,Charge 6
2026-01-02T17:56:00Z,28.30,Charge 6
2026-01-02T17:57:00Z,15.20,Charge 6
2026-01-02T18:20:00Z,4.30,Charge 6
2026-01-02T18:21:00Z,12.30,Charge 6
2026-01-02T18:24:00Z,12.30,Charge 6
2026-01-02T18:25:00Z,17.40,Charge 6
2026-01-02T18:27:00Z,25.40,Charge 6
2026-01-02T18:32:00Z,5.80,Charge 6
2026-01-02T18:33:00Z,15.90,Charge 6
2026-01-02T18:34:00Z,13.00,Charge 6
2026-01-02T18:41:00Z,18.10,Charge 6
2026-01-02T19:19:00Z,35.60,Charge 6
2026-01-02T19:23:00Z,3.60,Charge 6
2026-01-02T19:26:00Z,42.80,Charge 6
2026-01-02T19:31:00Z,24.70,Charge 6
2026-01-02T19:32:00Z,18.80,Charge 6
2026-01-02T19:33:00Z,15.90,Charge 6
2026-01-02T19:34:00Z,16.70,Charge 6
2026-01-02T19:35:00Z,7.90,Charge 6
2026-01-02T19:39:00Z,20.30,Charge 6
2026-01-02T19:41:00Z,11.60,Charge 6
2026-01-02T19:42:00Z,32.70,Charge 6
2026-01-02T19:43:00Z,16.70,Charge 6
2026-01-02T19:45:00Z,11.60,Charge 6
2026-01-02T19:46:00Z,12.30,Charge 6
2026-01-02T19:47:00Z,13.00,Charge 6
2026-01-02T19:48:00Z,18.80,Charge 6
2026-01-02T19:49:00Z,29.00,Charge 6
2026-01-02T20:08:00Z,19.60,Charge 6
2026-01-02T20:09:00Z,5.00,Charge 6
2026-01-02T20:10:00Z,14.50,Charge 6
2026-01-02T20:11:00Z,26.80,Charge 6
2026-01-02T20:12:00Z,8.70,Charge 6
2026-01-02T20:13:00Z,26.10,Charge 6
2026-01-02T20:14:00Z,24.70,Charge 6
2026-01-02T20:15:00Z,21.70,Charge 6
2026-01-02T20:16:00Z,22.50,Charge 6
2026-01-02T20:17:00Z,37.00,Charge 6
2026-01-02T20:18:00Z,43.60,Charge 6
2026-01-02T20:29:00Z,13.80,Charge 6
2026-01-02T20:30:00Z,13.00,Charge 6
2026-01-02T20:31:00Z,47.20,Charge 6
2026-01-02T20:32:00Z,13.80,Charge 6
2026-01-02T20:34:00Z,8.70,Charge 6
2026-01-02T20:35:00Z,32.70,Charge 6
2026-01-02T20:39:00Z,48.60,Charge 6
2026-01-02T20:40:00Z,21.00,Charge 6
2026-01-02T20:41:00Z,4.30,Charge 6
2026-01-02T20:42:00Z,4.30,Charge 6
2026-01-02T20:43:00Z,37.00,Charge 6
2026-01-02T20:44:00Z,15.20,Charge 6
2026-01-02T20:45:00Z,39.90,Charge 6
2026-01-02T20:46:00Z,14.50,Charge 6
2026-01-02T20:47:00Z,53.70,Charge 6
2026-01-02T20:48:00Z,35.60,Charge 6
2026-01-02T20:50:00Z,25.40,Charge 6
2026-01-02T20:51:00Z,29.00,Charge 6
2026-01-02T20:55:00Z,30.50,Charge 6
2026-01-02T20:56:00Z,26.10,Charge 6
2026-01-02T20:57:00Z,8.70,Charge 6
2026-01-02T20:58:00Z,19.60,Charge 6
2026-01-02T21:01:00Z,15.20,Charge 6
2026-01-02T21:03:00Z,23.20,Charge 6
2026-01-02T21:09:00Z,5.00,Charge 6
2026-01-02T21:10:00Z,11.60,Charge 6
2026-01-02T21:11:00Z,8.70,Charge 6
2026-01-02T21:12:00Z,9.40,Charge 6
2026-01-02T21:15:00Z,13.00,Charge 6
2026-01-02T21:17:00Z,12.30,Charge 6
2026-01-02T21:23:00Z,26.10,Charge 6
2026-01-02T21:24:00Z,15.90,Charge 6
2026-01-02T21:25:00Z,18.10,Charge 6
2026-01-02T21:32:00Z,5.80,Charge 6
2026-01-02T21:33:00Z,0.70,Charge 6
2026-01-02T21:38:00Z,5.00,Charge 6
2026-01-02T22:18:00Z,10.80,Charge 6
2026-01-02T22:19:00Z,0.70,Charge 6
2026-01-02T22:21:00Z,12.30,Charge 6
2026-01-02T22:23:00Z,5.00,Charge 6
2026-01-02T22:24:00Z,25.40,Charge 6
2026-01-02T22:25:00Z,8.70,Charge 6
2026-01-02T22:26:00Z,7.20,Charge 6
2026-01-02T22:33:00Z,3.60,Charge 6
2026-01-02T23:36:00Z,18.80,Charge 6
2026-01-02T23:38:00Z,8.70,Charge 6
2026-01-02T23:39:00Z,3.60,Charge 6
2026-01-02T23:42:00Z,2.90,Charge 6
2026-01-02T23:43:00Z,39.20,Charge 6
2026-01-02T23:44:00Z,29.70,Charge 6
2026-01-02T23:45:00Z,29.00,Charge 6
2026-01-02T23:46:00Z,29.70,Charge 6
2026-01-02T23:47:00Z,45.00,Charge 6
2026-01-02T23:48:00Z,22.50,Charge 6
2026-01-02T23:49:00Z,36.30,Charge 6
2026-01-02T23:55:00Z,16.70,Charge 6
2026-01-03T00:18:00Z,4.30,Charge 6
2026-01-03T00:34:00Z,11.60,Charge 6
2026-01-03T00:38:00Z,14.50,Charge 6
2026-01-03T00:43:00Z,9.40,Charge 6
2026-01-03T00:44:00Z,33.40,Charge 6
2026-01-03T00:45:00Z,42.80,Charge 6
2026-01-03T01:15:00Z,9.40,Charge 6
2026-01-03T01:51:00Z,5.80,Charge 6
2026-01-03T01:52:00Z,7.20,Charge 6
2026-01-03T01:53:00Z,8.70,Charge 6
2026-01-03T01:55:00Z,13.80,Charge 6
2026-01-03T01:56:00Z,13.00,Charge 6
2026-01-03T01:57:00Z,32.60,Charge 6
2026-01-03T01:58:00Z,25.40,Charge 6
2026-01-03T01:59:00Z,26.80,Charge 6
2026-01-03T02:00:00Z,65.30,Charge 6
2026-01-03T02:01:00Z,77.00,Charge 6
2026-01-03T02:02:00Z,80.60,Charge 6
2026-01-03T02:03:00Z,85.00,Charge 6
2026-01-03T02:04:00Z,87.90,Charge 6
2026-01-03T02:05:00Z,37.00,Charge 6
2026-01-03T02:10:00Z,5.00,Charge 6
2026-01-03T02:24:00Z,4.30,Charge 6
2026-01-03T02:26:00Z,5.80,Charge 6
2026-01-03T02:31:00Z,5.80,Charge 6
2026-01-03T02:38:00Z,7.20,Charge 6
2026-01-03T02:46:00Z,5.80,Charge 6
2026-01-03T02:59:00Z,7.20,Charge 6
2026-01-03T03:03:00Z,3.60,Charge 6
2026-01-03T03:07:00Z,2.90,Charge 6
2026-01-03T03:17:00Z,5.80,Charge 6
2026-01-03T03:26:00Z,5.80,Charge 6
2026-01-03T03:30:00Z,6.50,Charge 6
2026-01-03T03:49:00Z,5.00,Charge 6
2026-01-03T03:50:00Z,3.60,Charge 6
2026-01-03T03:54:00Z,7.20,Charge 6
2026-01-03T04:02:00Z,7.20,Charge 6
2026-01-03T04:03:00Z,22.50,Charge 6
2026-01-03T04:04:00Z,2.90,Charge 6
2026-01-03T04:05:00Z,42.80,Charge 6
2026-01-03T04:16:00Z,26.10,Charge 6
2026-01-03T04:17:00Z,62.40,Charge 6
2026-01-03T04:18:00Z,73.30,Charge 6
2026-01-03T04:19:00Z,73.30,Charge 6
2026-01-03T04:20:00Z,72.60,Charge 6
2026-01-03T04:21:00Z,74.80,Charge 6
2026-01-03T04:22:00Z,71.90,Charge 6
2026-01-03T04:23:00Z,47.20,Charge 6
2026-01-03T04:24:00Z,27.60,Charge 6
2026-01-03T04:26:00Z,6.50,Charge 6
2026-01-03T04:37:00Z,2.90,Charge 6
2026-01-03T04:46:00Z,4.30,Charge 6
2026-01-03T04:47:00Z,5.80,Charge 6
2026-01-03T04:49:00Z,21.80,Charge 6
2026-01-03T04:57:00Z,2.90,Charge 6
2026-01-03T05:02:00Z,6.50,Charge 6
2026-01-03T05:21:00Z,7.90,Charge 6
2026-01-03T05:22:00Z,11.60,Charge 6
2026-01-03T05:23:00Z,18.80,Charge 6
2026-01-03T05:24:00Z,6.50,Charge 6
2026-01-03T05:33:00Z,5.00,Charge 6
2026-01-03T05:40:00Z,9.40,Charge 6
2026-01-03T05:47:00Z,27.60,Charge 6
2026-01-03T05:49:00Z,28.30,Charge 6
2026-01-03T05:50:00Z,7.20,Charge 6
2026-01-03T05:54:00Z,11.60,Charge 6
2026-01-03T05:56:00Z,14.50,Charge 6
2026-01-03T06:00:00Z,3.60,Charge 6
2026-01-03T06:23:00Z,5.00,Charge 6
2026-01-03T07:10:00Z,12.30,Charge 6
2026-01-03T07:11:00Z,2.90,Charge 6
2026-01-03T07:12:00Z,4.30,Charge 6
2026-01-03T07:13:00Z,37.00,Charge 6
2026-01-03T07:32:00Z,10.10,Charge 6
2026-01-03T07:33:00Z,22.50,Charge 6
2026-01-03T07:43:00Z,14.50,Charge 6
2026-01-03T07:44:00Z,5.80,Charge 6
2026-01-03T08:05:00Z,2.90,Charge 6
2026-01-03T09:10:00Z,6.50,Charge 6
2026-01-03T13:27:00Z,8.00,Charge 6
2026-01-03T15:01:00Z,8.70,Charge 6
2026-01-03T15:53:00Z,2.90,Charge 6
2026-01-03T17:18:00Z,7.20,Charge 6
2026-01-03T17:19:00Z,18.10,Charge 6
2026-01-03T17:20:00Z,4.30,Charge 6
2026-01-03T17:21:00Z,18.10,Charge 6
2026-01-03T17:22:00Z,21.00,Charge 6
2026-01-03T17:23:00Z,5.80,Charge 6
2026-01-03T17:24:00Z,23.90,Charge 6
2026-01-03T17:25:00Z,41.40,Charge 6
2026-01-03T17:26:00Z,10.80,Charge 6
2026-01-03T17:28:00Z,45.70,Charge 6
2026-01-03T17:29:00Z,19.60,Charge 6
2026-01-03T17:30:00Z,13.80,Charge 6
2026-01-03T17:31:00Z,1.40,Charge 6
2026-01-03T17:39:00Z,4.30,Charge 6
2026-01-03T17:41:00Z,13.00,Charge 6
2026-01-03T17:45:00Z,4.30,Charge 6
2026-01-03T17:54:00Z,9.40,Charge 6
2026-01-03T17:55:00Z,2.10,Charge 6
2026-01-03T17:56:00Z,31.20,Charge 6
2026-01-03T17:57:00Z,1.40,Charge 6
2026-01-03T17:58:00Z,7.90,Charge 6
2026-01-03T17:59:00Z,3.60,Charge 6
2026-01-03T18:00:00Z,2.90,Charge 6
2026-01-03T18:01:00Z,14.50,Charge 6
2026-01-03T19:05:00Z,2.90,Charge 6
2026-01-03T19:06:00Z,25.40,Charge 6
2026-01-03T19:07:00Z,31.90,Charge 6
2026-01-03T19:08:00Z,13.80,Charge 6
2026-01-03T19:09:00Z,7.20,Charge 6
2026-01-03T19:11:00Z,10.10,Charge 6
2026-01-03T19:13:00Z,5.00,Charge 6
2026-01-03T19:14:00Z,29.00,Charge 6
2026-01-03T19:15:00Z,36.30,Charge 6
2026-01-03T19:16:00Z,7.90,Charge 6
2026-01-03T19:17:00Z,2.90,Charge 6
2026-01-03T19:45:00Z,10.80,Charge 6
2026-01-03T19:46:00Z,17.40,Charge 6
2026-01-03T19:47:00Z,14.50,Charge 6
2026-01-03T19:48:00Z,17.40,Charge 6
2026-01-03T19:52:00Z,21.80,Charge 6
2026-01-03T19:53:00Z,13.80,Charge 6
2026-01-03T19:54:00Z,29.70,Charge 6
2026-01-03T19:56:00Z,33.40,Charge 6
2026-01-03T19:57:00Z,21.00,Charge 6
2026-01-03T19:58:00Z,31.20,Charge 6
2026-01-03T19:59:00Z,20.30,Charge 6
2026-01-03T20:00:00Z,13.00,Charge 6
2026-01-03T20:01:00Z,14.50,Charge 6
2026-01-03T20:02:00Z,10.10,Charge 6
2026-01-03T20:03:00Z,18.80,Charge 6
2026-01-03T20:04:00Z,43.50,Charge 6
2026-01-03T20:05:00Z,51.50,Charge 6
2026-01-03T20:06:00Z,36.30,Charge 6
2026-01-03T20:07:00Z,10.10,Charge 6
2026-01-03T20:08:00Z,45.00,Charge 6
2026-01-03T20:09:00Z,22.50,Charge 6
2026-01-03T20:10:00Z,17.40,Charge 6
2026-01-03T20:11:00Z,26.10,Charge 6
2026-01-03T20:12:00Z,29.70,Charge 6
2026-01-03T20:13:00Z,1.40,Charge 6
2026-01-03T20:14:00Z,3.60,Charge 6
2026-01-03T20:15:00Z,22.50,Charge 6
2026-01-03T20:16:00Z,13.80,Charge 6
2026-01-03T20:17:00Z,24.70,Charge 6
2026-01-03T20:18:00Z,36.30,Charge 6
2026-01-03T20:20:00Z,15.90,Charge 6
2026-01-03T20:22:00Z,48.60,Charge 6
2026-01-03T20:23:00Z,25.40,Charge 6
2026-01-03T20:24:00Z,34.80,Charge 6
2026-01-03T20:25:00Z,18.80,Charge 6
2026-01-03T20:27:00Z,20.30,Charge 6
2026-01-03T20:28:00Z,8.70,Charge 6
2026-01-03T20:29:00Z,7.90,Charge 6
2026-01-03T20:30:00Z,20.30,Charge 6
2026-01-03T20:31:00Z,47.20,Charge 6
2026-01-03T20:32:00Z,59.50,Charge 6
2026-01-03T20:33:00Z,19.60,Charge 6
2026-01-03T20:35:00Z,23.90,Charge 6
2026-01-03T20:36:00Z,21.00,Charge 6
2026-01-03T20:37:00Z,14.50,Charge 6
2026-01-03T20:40:00Z,18.80,Charge 6
2026-01-03T20:41:00Z,19.60,Charge 6
2026-01-03T20:42:00Z,6.50,Charge 6
2026-01-03T20:43:00Z,6.50,Charge 6
2026-01-03T20:44:00Z,5.80,Charge 6
2026-01-03T20:45:00Z,33.40,Charge 6
2026-01-03T20:46:00Z,9.40,Charge 6
2026-01-03T20:47:00Z,9.40,Charge 6
2026-01-03T20:48:00Z,26.10,Charge 6
2026-01-03T20:50:00Z,8.70,Charge 6
2026-01-03T20:51:00Z,25.40,Charge 6
2026-01-03T20:52:00Z,19.60,Charge 6
2026-01-03T20:54:00Z,6.50,Charge 6
2026-01-03T20:56:00Z,16.70,Charge 6
2026-01-03T20:59:00Z,23.90,Charge 6
2026-01-03T21:00:00Z,20.30,Charge 6
2026-01-03T21:01:00Z,5.00,Charge 6
2026-01-03T21:56:00Z,2.90,Charge 6
2026-01-03T22:08:00Z,18.10,Charge 6
2026-01-03T22:11:00Z,15.20,Charge 6
2026-01-03T22:21:00Z,7.20,Charge 6
2026-01-03T22:28:00Z,6.50,Charge 6
2026-01-03T23:46:00Z,8.70,Charge 6
2026-01-03T23:48:00Z,5.00,Charge 6
2026-01-04T00:00:00Z,3.60,Charge 6
2026-01-04T00:10:00Z,24.70,Charge 6
2026-01-04T00:11:00Z,10.10,Charge 6
2026-01-04T00:12:00Z,53.70,Charge 6
2026-01-04T00:13:00Z,11.60,Charge 6
2026-01-04T00:19:00Z,7.90,Charge 6
2026-01-04T00:20:00Z,5.00,Charge 6
2026-01-04T00:23:00Z,4.30,Charge 6
2026-01-04T00:54:00Z,7.90,Charge 6
2026-01-04T01:17:00Z,5.00,Charge 6
2026-01-04T01:22:00Z,11.60,Charge 6
2026-01-04T02:20:00Z,10.90,Charge 6
2026-01-04T03:25:00Z,7.20,Charge 6
2026-01-04T04:43:00Z,3.60,Charge 6
2026-01-04T04:44:00Z,11.60,Charge 6
2026-01-04T04:45:00Z,20.30,Charge 6
2026-01-04T04:47:00Z,40.60,Charge 6
2026-01-04T04:48:00Z,8.70,Charge 6
2026-01-04T04:49:00Z,35.60,Charge 6
2026-01-04T04:50:00Z,7.90,Charge 6
