timestamp,beats per minute,data source
2026-01-13T00:00:01Z,95.0,Charge 6
2026-01-13T00:00:03Z,93.0,Charge 6
2026-01-13T00:00:05Z,92.0,Charge 6
2026-01-13T00:00:07Z,94.0,Charge 6
2026-01-13T00:00:09Z,99.0,Charge 6
2026-01-13T00:00:10Z,101.0,Charge 6
2026-01-13T00:00:12Z,102.0,Charge 6
2026-01-13T00:00:14Z,103.0,Charge 6
2026-01-13T00:00:16Z,104.0,Charge 6
2026-01-13T00:00:19Z,104.0,Charge 6
2026-01-13T00:00:22Z,104.0,Charge 6
2026-01-13T00:00:25Z,104.0,Charge 6
2026-01-13T00:00:28Z,102.0,Charge 6
2026-01-13T00:00:30Z,100.0,Charge 6
2026-01-13T00:00:32Z,103.0,Charge 6
2026-01-13T00:00:34Z,104.0,Charge 6
2026-01-13T00:00:35Z,105.0,Charge 6
2026-01-13T00:00:37Z,106.0,Charge 6
2026-01-13T00:00:39Z,102.0,Charge 6
2026-01-13T00:00:41Z,101.0,Charge 6
2026-01-13T00:00:43Z,100.0,Charge 6
2026-01-13T00:00:46Z,100.0,Charge 6
2026-01-13T00:00:49Z,99.0,Charge 6
2026-01-13T00:00:51Z,96.0,Charge 6
2026-01-13T00:00:53Z,95.0,Charge 6
2026-01-13T00:00:56Z,95.0,Charge 6
2026-01-13T00:00:57Z,91.0,Charge 6
2026-01-13T00:00:58Z,84.0,Charge 6
2026-01-13T00:01:00Z,81.0,Charge 6
2026-01-13T00:01:02Z,80.0,Charge 6
2026-01-13T00:01:04Z,79.0,Charge 6
2026-01-13T00:01:06Z,80.0,Charge 6
2026-01-13T00:01:09Z,80.0,Charge 6
2026-01-13T00:01:12Z,79.0,Charge 6
2026-01-13T00:01:15Z,79.0,Charge 6
2026-01-13T00:01:18Z,80.0,Charge 6
2026-01-13T00:01:20Z,80.0,Charge 6
2026-01-13T00:01:23Z,79.0,Charge 6
2026-01-13T00:01:25Z,78.0,Charge 6
2026-01-13T00:01:27Z,76.0,Charge 6
2026-01-13T00:01:29Z,76.0,Charge 6
2026-01-13T00:01:31Z,74.0,Charge 6
2026-01-13T00:01:33Z,73.0,Charge 6
2026-01-13T00:01:35Z,74.0,Charge 6
2026-01-13T00:01:37Z,75.0,Charge 6
2026-01-13T00:01:39Z,76.0,Charge 6
2026-01-13T00:01:41Z,76.0,Charge 6
2026-01-13T00:01:44Z,76.0,Charge 6
2026-01-13T00:01:45Z,75.0,Charge 6
2026-01-13T00:01:46Z,75.0,Charge 6
2026-01-13T00:01:48Z,74.0,Charge 6
2026-01-13T00:01:50Z,73.0,Charge 6
2026-01-13T00:01:52Z,72.0,Charge 6
2026-01-13T00:01:54Z,71.0,Charge 6
2026-01-13T00:01:57Z,71.0,Charge 6
2026-01-13T00:01:58Z,70.0,Charge 6
