start time,end time,data source
2025-09-27T00:09:00Z,2025-09-27T00:42:00Z,Fitbit App
2025-09-27T00:44:00Z,2025-09-27T01:36:00Z,Fitbit App
2025-09-27T01:37:00Z,2025-09-27T01:54:00Z,Fitbit App
2025-09-27T01:59:00Z,2025-09-27T02:12:00Z,Fitbit App
2025-09-27T02:15:00Z,2025-09-27T02:44:00Z,Fitbit App
2025-09-27T03:46:00Z,2025-09-27T04:12:00Z,Fitbit App
2025-09-27T06:38:00Z,2025-09-27T06:55:00Z,Fitbit App
2025-09-27T08:09:00Z,2025-09-27T08:38:00Z,Fitbit App
2025-09-27T08:52:00Z,2025-09-27T09:04:00Z,Fitbit App
2025-09-27T15:24:00Z,2025-09-27T15:36:00Z,Fitbit App
2025-09-27T15:37:00Z,2025-09-27T15:47:00Z,Fitbit App
2025-09-27T15:51:00Z,2025-09-27T16:15:00Z,Fitbit App
2025-09-27T22:40:00Z,2025-09-27T22:55:00Z,Fitbit App
2025-09-27T23:30:00Z,2025-09-27T23:41:00Z,Fitbit App
