timestamp,oxygen saturation percentage,data source
2025-11-01T08:24:34Z,95.1,Charge 6
2025-11-01T08:25:34Z,95.1,Charge 6
2025-11-01T08:26:34Z,94.9,Charge 6
2025-11-01T08:27:34Z,94.8,Charge 6
2025-11-01T08:28:34Z,94.9,Charge 6
2025-11-01T08:29:34Z,94.9,Charge 6
2025-11-01T08:30:34Z,94.9,Charge 6
2025-11-01T08:31:34Z,94.8,Charge 6
2025-11-01T08:32:34Z,94.7,Charge 6
2025-11-01T08:33:34Z,94.7,Charge 6
2025-11-01T08:34:34Z,94.6,Charge 6
2025-11-01T08:35:34Z,94.8,Charge 6
2025-11-01T08:36:34Z,94.9,Charge 6
2025-11-01T08:37:34Z,94.8,Charge 6
2025-11-01T08:38:34Z,94.8,Charge 6
2025-11-01T08:39:34Z,94.8,Charge 6
2025-11-01T08:40:34Z,94.6,Charge 6
2025-11-01T08:41:34Z,94.1,Charge 6
2025-11-01T08:42:34Z,94.0,Charge 6
2025-11-01T08:44:34Z,93.8,Charge 6
2025-11-01T08:45:34Z,93.3,Charge 6
2025-11-01T08:46:34Z,92.9,Charge 6
2025-11-01T08:48:34Z,92.8,Charge 6
2025-11-01T08:49:34Z,92.9,Charge 6
2025-11-01T08:50:34Z,92.9,Charge 6
2025-11-01T08:51:34Z,93.0,Charge 6
2025-11-01T08:52:34Z,92.9,Charge 6
2025-11-01T08:53:34Z,93.0,Charge 6
2025-11-01T08:54:34Z,93.1,Charge 6
2025-11-01T08:56:34Z,92.9,Charge 6
2025-11-01T08:58:34Z,92.4,Charge 6
2025-11-01T08:59:34Z,91.9,Charge 6
2025-11-01T09:01:34Z,93.0,Charge 6
2025-11-01T09:02:34Z,93.7,Charge 6
2025-11-01T09:03:34Z,94.2,Charge 6
2025-11-01T09:04:34Z,94.6,Charge 6
2025-11-01T09:05:34Z,94.9,Charge 6
2025-11-01T09:06:34Z,95.1,Charge 6
2025-11-01T09:07:34Z,95.3,Charge 6
2025-11-01T09:08:34Z,95.4,Charge 6
2025-11-01T09:09:34Z,95.5,Charge 6
2025-11-01T09:10:34Z,95.5,Charge 6
2025-11-01T09:11:34Z,95.5,Charge 6
2025-11-01T09:12:34Z,95.6,Charge 6
2025-11-01T09:13:34Z,95.6,Charge 6
2025-11-01T09:14:34Z,95.6,Charge 6
2025-11-01T09:15:34Z,95.6,Charge 6
2025-11-01T09:16:34Z,95.6,Charge 6
2025-11-01T09:17:34Z,95.6,Charge 6
2025-11-01T09:18:34Z,95.6,Charge 6
2025-11-01T09:19:34Z,95.7,Charge 6
2025-11-01T09:20:34Z,95.7,Charge 6
2025-11-01T09:21:34Z,95.7,Charge 6
2025-11-01T09:22:34Z,95.7,Charge 6
2025-11-01T09:23:34Z,95.8,Charge 6
2025-11-01T09:24:34Z,95.8,Charge 6
2025-11-01T09:26:34Z,95.8,Charge 6
2025-11-01T09:27:34Z,95.6,Charge 6
2025-11-01T09:28:34Z,95.5,Charge 6
2025-11-01T09:29:34Z,95.5,Charge 6
2025-11-01T09:30:34Z,95.6,Charge 6
2025-11-01T09:31:34Z,95.6,Charge 6
2025-11-01T09:32:34Z,95.6,Charge 6
2025-11-01T09:33:34Z,95.7,Charge 6
2025-11-01T09:35:34Z,95.5,Charge 6
2025-11-01T09:36:34Z,95.9,Charge 6
2025-11-01T09:38:34Z,96.1,Charge 6
2025-11-01T09:40:34Z,96.2,Charge 6
2025-11-01T09:41:34Z,96.3,Charge 6
2025-11-01T09:42:34Z,96.2,Charge 6
2025-11-01T09:43:34Z,96.2,Charge 6
2025-11-01T09:44:34Z,96.2,Charge 6
2025-11-01T09:45:34Z,96.2,Charge 6
2025-11-01T09:46:34Z,96.2,Charge 6
2025-11-01T09:47:34Z,96.3,Charge 6
2025-11-01T09:48:34Z,96.3,Charge 6
2025-11-01T09:50:34Z,96.1,Charge 6
2025-11-01T09:51:34Z,95.7,Charge 6
2025-11-01T09:53:34Z,95.3,Charge 6
2025-11-01T09:54:34Z,95.0,Charge 6
2025-11-01T09:55:34Z,94.8,Charge 6
2025-11-01T09:56:34Z,94.8,Charge 6
2025-11-01T09:57:34Z,94.8,Charge 6
2025-11-01T09:58:34Z,94.9,Charge 6
2025-11-01T10:00:34Z,95.1,Charge 6
2025-11-01T10:02:34Z,95.2,Charge 6
2025-11-01T10:03:34Z,95.3,Charge 6
2025-11-01T10:04:34Z,95.3,Charge 6
2025-11-01T10:05:34Z,95.0,Charge 6
2025-11-01T10:06:34Z,94.7,Charge 6
2025-11-01T10:07:34Z,94.8,Charge 6
2025-11-01T10:08:34Z,94.7,Charge 6
2025-11-01T10:09:34Z,94.8,Charge 6
2025-11-01T10:11:34Z,94.9,Charge 6
2025-11-01T10:13:34Z,95.0,Charge 6
2025-11-01T10:14:34Z,95.4,Charge 6
2025-11-01T10:15:34Z,95.6,Charge 6
2025-11-01T10:17:34Z,95.2,Charge 6
2025-11-01T10:18:34Z,94.8,Charge 6
2025-11-01T10:19:34Z,94.2,Charge 6
2025-11-01T10:20:34Z,93.8,Charge 6
2025-11-01T10:22:34Z,93.7,Charge 6
2025-11-01T10:23:34Z,93.7,Charge 6
2025-11-01T10:24:34Z,93.5,Charge 6
2025-11-01T10:25:34Z,93.4,Charge 6
2025-11-01T10:26:34Z,93.2,Charge 6
2025-11-01T10:27:34Z,93.3,Charge 6
2025-11-01T10:28:34Z,93.2,Charge 6
2025-11-01T10:29:34Z,93.2,Charge 6
2025-11-01T10:30:34Z,93.2,Charge 6
2025-11-01T10:31:34Z,93.2,Charge 6
2025-11-01T10:32:34Z,93.2,Charge 6
2025-11-01T10:33:34Z,93.2,Charge 6
2025-11-01T10:34:34Z,93.1,Charge 6
2025-11-01T10:35:34Z,93.0,Charge 6
2025-11-01T10:36:34Z,93.1,Charge 6
2025-11-01T10:37:34Z,93.0,Charge 6
2025-11-01T10:38:34Z,93.0,Charge 6
2025-11-01T10:39:34Z,93.0,Charge 6
2025-11-01T10:41:34Z,93.3,Charge 6
2025-11-01T10:42:34Z,93.8,Charge 6
2025-11-01T10:43:34Z,94.0,Charge 6
2025-11-01T10:44:34Z,94.2,Charge 6
2025-11-01T10:45:34Z,94.4,Charge 6
2025-11-01T10:46:34Z,94.6,Charge 6
2025-11-01T10:47:34Z,94.6,Charge 6
2025-11-01T10:48:34Z,94.7,Charge 6
2025-11-01T10:49:34Z,94.9,Charge 6
2025-11-01T10:50:34Z,94.9,Charge 6
2025-11-01T10:51:34Z,95.0,Charge 6
2025-11-01T10:52:34Z,95.0,Charge 6
2025-11-01T10:53:34Z,95.0,Charge 6
2025-11-01T10:54:34Z,95.0,Charge 6
2025-11-01T10:55:34Z,95.1,Charge 6
2025-11-01T10:56:34Z,95.0,Charge 6
2025-11-01T10:57:34Z,95.0,Charge 6
2025-11-01T10:58:34Z,95.0,Charge 6
2025-11-01T10:59:34Z,95.0,Charge 6
2025-11-01T11:00:34Z,94.9,Charge 6
2025-11-01T11:01:34Z,94.9,Charge 6
2025-11-01T11:02:34Z,94.8,Charge 6
2025-11-01T11:03:34Z,94.9,Charge 6
2025-11-01T11:04:34Z,94.8,Charge 6
2025-11-01T11:07:34Z,94.2,Charge 6
2025-11-01T11:08:34Z,94.0,Charge 6
2025-11-01T11:09:34Z,94.1,Charge 6
2025-11-01T11:10:34Z,94.3,Charge 6
2025-11-01T11:11:34Z,94.6,Charge 6
2025-11-01T11:12:34Z,95.0,Charge 6
2025-11-01T11:13:34Z,95.2,Charge 6
2025-11-01T11:14:34Z,95.3,Charge 6
2025-11-01T11:15:34Z,95.4,Charge 6
2025-11-01T11:17:34Z,95.3,Charge 6
2025-11-01T11:18:34Z,95.1,Charge 6
2025-11-01T11:19:34Z,95.0,Charge 6
2025-11-01T11:20:34Z,94.8,Charge 6
2025-11-01T11:21:34Z,94.8,Charge 6
2025-11-01T11:22:34Z,94.8,Charge 6
2025-11-01T11:23:34Z,94.8,Charge 6
2025-11-01T11:24:34Z,94.8,Charge 6
2025-11-01T11:26:34Z,95.1,Charge 6
2025-11-01T11:27:34Z,95.5,Charge 6
2025-11-01T11:28:34Z,95.7,Charge 6
2025-11-01T11:31:34Z,95.6,Charge 6
2025-11-01T11:32:34Z,95.5,Charge 6
2025-11-01T11:33:34Z,95.6,Charge 6
2025-11-01T11:34:34Z,95.8,Charge 6
2025-11-01T11:35:34Z,95.9,Charge 6
2025-11-01T11:36:34Z,95.9,Charge 6
2025-11-01T11:37:34Z,96.1,Charge 6
2025-11-01T11:38:34Z,96.3,Charge 6
2025-11-01T11:39:34Z,96.5,Charge 6
2025-11-01T11:40:34Z,96.6,Charge 6
2025-11-01T11:41:34Z,96.4,Charge 6
2025-11-01T11:42:34Z,96.3,Charge 6
2025-11-01T11:45:34Z,96.1,Charge 6
2025-11-01T11:46:34Z,96.1,Charge 6
2025-11-01T11:48:34Z,95.1,Charge 6
2025-11-01T11:50:34Z,95.1,Charge 6
2025-11-01T11:51:34Z,95.9,Charge 6
2025-11-01T11:54:34Z,96.0,Charge 6
2025-11-01T11:55:34Z,95.8,Charge 6
2025-11-01T11:56:34Z,95.6,Charge 6
2025-11-01T11:57:34Z,95.5,Charge 6
2025-11-01T11:58:34Z,95.4,Charge 6
2025-11-01T11:59:34Z,95.3,Charge 6
2025-11-01T12:00:34Z,95.3,Charge 6
2025-11-01T12:01:34Z,95.5,Charge 6
2025-11-01T12:02:34Z,95.7,Charge 6
2025-11-01T12:03:34Z,95.8,Charge 6
2025-11-01T12:04:34Z,95.9,Charge 6
2025-11-01T12:05:34Z,95.9,Charge 6
2025-11-01T12:06:34Z,95.9,Charge 6
2025-11-01T12:07:34Z,95.9,Charge 6
2025-11-01T12:08:34Z,95.9,Charge 6
2025-11-01T12:09:34Z,96.1,Charge 6
2025-11-01T12:10:34Z,96.3,Charge 6
2025-11-01T12:11:34Z,96.4,Charge 6
2025-11-01T12:12:34Z,96.5,Charge 6
2025-11-01T12:13:34Z,96.5,Charge 6
2025-11-01T12:14:34Z,96.5,Charge 6
2025-11-01T12:15:34Z,96.6,Charge 6
2025-11-01T12:16:34Z,96.6,Charge 6
2025-11-01T12:17:34Z,96.6,Charge 6
2025-11-01T12:18:34Z,96.6,Charge 6
2025-11-01T12:19:34Z,96.7,Charge 6
2025-11-01T12:20:34Z,96.7,Charge 6
2025-11-01T12:21:34Z,96.7,Charge 6
2025-11-01T12:22:34Z,96.6,Charge 6
2025-11-01T12:23:34Z,96.6,Charge 6
2025-11-01T12:24:34Z,96.6,Charge 6
2025-11-01T12:25:34Z,96.6,Charge 6
2025-11-01T12:26:34Z,96.6,Charge 6
2025-11-01T12:29:34Z,95.9,Charge 6
2025-11-01T12:31:34Z,96.3,Charge 6
2025-11-01T12:32:34Z,96.6,Charge 6
2025-11-01T12:33:34Z,96.7,Charge 6
2025-11-01T12:34:34Z,96.7,Charge 6
2025-11-01T12:35:34Z,96.8,Charge 6
2025-11-01T12:36:34Z,96.9,Charge 6
2025-11-01T12:37:34Z,96.9,Charge 6
2025-11-01T12:38:34Z,97.0,Charge 6
2025-11-01T12:41:34Z,96.9,Charge 6
2025-11-01T12:42:34Z,96.6,Charge 6
2025-11-01T12:46:34Z,96.8,Charge 6
2025-11-01T12:48:34Z,96.8,Charge 6
2025-11-01T12:49:34Z,96.8,Charge 6
2025-11-01T12:50:34Z,96.7,Charge 6
2025-11-01T12:51:34Z,96.7,Charge 6
2025-11-01T12:52:34Z,96.9,Charge 6
2025-11-01T12:53:34Z,96.9,Charge 6
2025-11-01T12:54:34Z,97.2,Charge 6
2025-11-01T12:55:34Z,97.3,Charge 6
2025-11-01T12:56:34Z,97.6,Charge 6
2025-11-01T12:57:34Z,97.5,Charge 6
2025-11-01T12:59:34Z,95.8,Charge 6
2025-11-01T13:00:34Z,95.4,Charge 6
2025-11-01T13:01:34Z,95.3,Charge 6
2025-11-01T13:02:34Z,95.4,Charge 6
2025-11-01T13:03:34Z,95.5,Charge 6
2025-11-01T13:04:34Z,95.7,Charge 6
2025-11-01T13:05:34Z,95.8,Charge 6
2025-11-01T13:06:34Z,95.9,Charge 6
2025-11-01T13:07:34Z,96.0,Charge 6
2025-11-01T13:09:34Z,95.9,Charge 6
2025-11-01T13:10:34Z,95.3,Charge 6
2025-11-01T13:12:34Z,95.0,Charge 6
2025-11-01T13:16:34Z,95.3,Charge 6
2025-11-01T13:17:34Z,95.5,Charge 6
2025-11-01T13:18:34Z,95.6,Charge 6
2025-11-01T13:19:34Z,95.6,Charge 6
2025-11-01T13:20:34Z,95.7,Charge 6
2025-11-01T13:21:34Z,95.6,Charge 6
2025-11-01T13:22:34Z,95.6,Charge 6
2025-11-01T13:23:34Z,95.7,Charge 6
2025-11-01T13:24:34Z,95.9,Charge 6
2025-11-01T13:26:34Z,96.0,Charge 6
2025-11-01T13:27:34Z,96.0,Charge 6
2025-11-01T13:29:34Z,95.3,Charge 6
2025-11-01T13:35:34Z,95.3,Charge 6
2025-11-01T22:11:33Z,97.8,Charge 6
2025-11-01T22:12:33Z,97.5,Charge 6
2025-11-01T22:13:33Z,97.2,Charge 6
2025-11-01T22:14:33Z,96.9,Charge 6
2025-11-01T22:15:33Z,96.6,Charge 6
2025-11-01T22:16:33Z,96.6,Charge 6
2025-11-01T22:17:33Z,96.4,Charge 6
2025-11-01T22:19:33Z,96.1,Charge 6
2025-11-01T22:20:33Z,96.0,Charge 6
2025-11-01T22:21:33Z,95.6,Charge 6
2025-11-01T22:22:33Z,95.4,Charge 6
2025-11-01T22:23:33Z,95.2,Charge 6
2025-11-01T22:24:33Z,95.0,Charge 6
2025-11-01T22:25:33Z,95.1,Charge 6
2025-11-01T22:26:33Z,95.2,Charge 6
2025-11-01T22:27:33Z,95.1,Charge 6
2025-11-01T22:30:33Z,95.3,Charge 6
2025-11-01T22:31:33Z,95.3,Charge 6
2025-11-01T22:32:33Z,95.4,Charge 6
2025-11-01T22:33:33Z,95.5,Charge 6
2025-11-01T22:34:33Z,95.5,Charge 6
2025-11-01T22:35:33Z,95.4,Charge 6
2025-11-01T22:36:33Z,95.0,Charge 6
2025-11-01T22:37:33Z,94.6,Charge 6
2025-11-01T22:38:33Z,94.0,Charge 6
2025-11-01T22:40:33Z,94.5,Charge 6
2025-11-01T22:41:33Z,95.2,Charge 6
2025-11-01T22:42:33Z,95.7,Charge 6
2025-11-01T22:43:33Z,95.9,Charge 6
2025-11-01T22:44:33Z,96.1,Charge 6
2025-11-01T22:45:33Z,96.2,Charge 6
2025-11-01T22:46:33Z,96.2,Charge 6
2025-11-01T22:47:33Z,96.2,Charge 6
2025-11-01T22:48:33Z,96.2,Charge 6
2025-11-01T22:49:33Z,96.2,Charge 6
2025-11-01T22:50:33Z,96.2,Charge 6
2025-11-01T22:51:33Z,96.2,Charge 6
2025-11-01T22:54:33Z,95.8,Charge 6
2025-11-01T22:55:33Z,95.2,Charge 6
2025-11-01T22:56:33Z,95.0,Charge 6
2025-11-01T22:57:33Z,94.7,Charge 6
2025-11-01T22:58:33Z,94.5,Charge 6
2025-11-01T22:59:33Z,94.4,Charge 6
2025-11-01T23:00:33Z,94.4,Charge 6
2025-11-01T23:01:33Z,94.4,Charge 6
2025-11-01T23:02:33Z,94.5,Charge 6
2025-11-01T23:03:33Z,94.5,Charge 6
2025-11-01T23:04:33Z,94.2,Charge 6
2025-11-01T23:05:33Z,94.0,Charge 6
2025-11-01T23:06:33Z,94.2,Charge 6
2025-11-01T23:08:33Z,93.6,Charge 6
2025-11-01T23:10:33Z,93.1,Charge 6
2025-11-01T23:11:33Z,92.7,Charge 6
2025-11-01T23:12:33Z,92.7,Charge 6
2025-11-01T23:13:33Z,92.6,Charge 6
2025-11-01T23:14:33Z,92.7,Charge 6
2025-11-01T23:15:33Z,92.6,Charge 6
2025-11-01T23:17:33Z,93.1,Charge 6
2025-11-01T23:18:33Z,94.7,Charge 6
2025-11-01T23:20:33Z,94.8,Charge 6
2025-11-01T23:21:33Z,94.1,Charge 6
2025-11-01T23:24:33Z,94.1,Charge 6
2025-11-01T23:25:33Z,94.7,Charge 6
2025-11-01T23:26:33Z,95.1,Charge 6
2025-11-01T23:27:33Z,95.2,Charge 6
2025-11-01T23:28:33Z,95.1,Charge 6
2025-11-01T23:29:33Z,94.9,Charge 6
2025-11-01T23:30:33Z,95.0,Charge 6
2025-11-01T23:31:33Z,95.1,Charge 6
2025-11-01T23:32:33Z,95.3,Charge 6
2025-11-01T23:33:33Z,95.4,Charge 6
2025-11-01T23:34:33Z,95.3,Charge 6
2025-11-01T23:37:33Z,94.8,Charge 6
2025-11-01T23:38:33Z,95.3,Charge 6
2025-11-01T23:39:33Z,96.0,Charge 6
2025-11-01T23:40:33Z,96.0,Charge 6
2025-11-01T23:43:33Z,94.6,Charge 6
2025-11-01T23:44:33Z,94.0,Charge 6
2025-11-01T23:45:33Z,93.7,Charge 6
2025-11-01T23:46:33Z,93.6,Charge 6
2025-11-01T23:47:33Z,93.7,Charge 6
2025-11-01T23:50:33Z,94.0,Charge 6
2025-11-01T23:51:33Z,95.2,Charge 6
2025-11-01T23:52:33Z,95.7,Charge 6
2025-11-01T23:54:33Z,96.1,Charge 6
2025-11-01T23:56:33Z,96.4,Charge 6
2025-11-01T23:57:33Z,96.0,Charge 6
2025-11-01T23:58:33Z,96.8,Charge 6
2025-11-02T00:00:33Z,96.8,Charge 6
2025-11-02T00:01:33Z,96.9,Charge 6
2025-11-02T00:03:33Z,96.9,Charge 6
2025-11-02T00:04:33Z,96.9,Charge 6
2025-11-02T00:05:33Z,97.0,Charge 6
2025-11-02T00:06:33Z,97.0,Charge 6
2025-11-02T00:07:33Z,97.0,Charge 6
2025-11-02T08:32:33Z,94.5,Charge 6
2025-11-02T08:33:33Z,94.5,Charge 6
2025-11-02T08:34:33Z,94.4,Charge 6
2025-11-02T08:35:33Z,94.4,Charge 6
2025-11-02T08:36:33Z,94.4,Charge 6
2025-11-02T08:38:33Z,94.1,Charge 6
2025-11-02T08:39:33Z,94.1,Charge 6
2025-11-02T08:40:33Z,94.2,Charge 6
2025-11-02T08:42:33Z,94.4,Charge 6
2025-11-02T08:43:33Z,94.6,Charge 6
2025-11-02T08:45:33Z,95.2,Charge 6
2025-11-02T08:46:33Z,95.9,Charge 6
2025-11-02T08:47:33Z,96.2,Charge 6
2025-11-02T08:49:33Z,96.5,Charge 6
2025-11-02T08:50:33Z,96.8,Charge 6
2025-11-02T08:51:33Z,97.1,Charge 6
2025-11-02T08:52:33Z,97.3,Charge 6
2025-11-02T08:53:33Z,97.3,Charge 6
2025-11-02T08:55:33Z,96.9,Charge 6
2025-11-02T08:57:33Z,96.3,Charge 6
2025-11-02T09:00:33Z,96.1,Charge 6
2025-11-02T09:01:33Z,95.1,Charge 6
2025-11-02T09:02:33Z,94.5,Charge 6
2025-11-02T09:03:33Z,93.9,Charge 6
2025-11-02T09:27:33Z,92.3,Charge 6
2025-11-02T09:28:33Z,92.9,Charge 6
2025-11-02T09:29:33Z,93.4,Charge 6
2025-11-02T09:30:33Z,93.8,Charge 6
2025-11-02T09:32:33Z,94.6,Charge 6
2025-11-02T09:33:33Z,95.0,Charge 6
2025-11-02T09:34:33Z,95.4,Charge 6
2025-11-02T09:35:33Z,95.7,Charge 6
2025-11-02T09:36:33Z,96.0,Charge 6
2025-11-02T09:37:33Z,96.2,Charge 6
2025-11-02T09:38:33Z,96.4,Charge 6
2025-11-02T09:39:33Z,96.5,Charge 6
2025-11-02T09:40:33Z,96.5,Charge 6
2025-11-02T09:41:33Z,96.6,Charge 6
2025-11-02T09:43:33Z,96.6,Charge 6
2025-11-02T09:44:33Z,96.4,Charge 6
2025-11-02T09:45:33Z,96.3,Charge 6
2025-11-02T09:47:33Z,96.0,Charge 6
2025-11-02T09:49:33Z,95.9,Charge 6
2025-11-02T09:50:33Z,95.8,Charge 6
2025-11-02T09:51:33Z,95.8,Charge 6
2025-11-02T09:52:33Z,95.9,Charge 6
2025-11-02T09:53:33Z,95.9,Charge 6
2025-11-02T09:54:33Z,96.0,Charge 6
2025-11-02T09:55:33Z,96.0,Charge 6
2025-11-02T09:56:33Z,96.0,Charge 6
2025-11-02T09:57:33Z,96.0,Charge 6
2025-11-02T09:58:33Z,96.0,Charge 6
2025-11-02T09:59:33Z,95.9,Charge 6
2025-11-02T10:00:33Z,95.9,Charge 6
2025-11-02T10:01:33Z,95.9,Charge 6
2025-11-02T10:04:33Z,95.5,Charge 6
2025-11-02T10:05:33Z,95.1,Charge 6
2025-11-02T10:06:33Z,94.9,Charge 6
2025-11-02T10:07:33Z,95.0,Charge 6
2025-11-02T10:08:33Z,95.0,Charge 6
2025-11-02T10:09:33Z,95.0,Charge 6
2025-11-02T10:10:33Z,95.0,Charge 6
2025-11-02T10:11:33Z,95.1,Charge 6
2025-11-02T10:12:33Z,95.0,Charge 6
2025-11-02T10:13:33Z,95.1,Charge 6
2025-11-02T10:14:33Z,94.9,Charge 6
2025-11-02T10:15:33Z,94.9,Charge 6
2025-11-02T10:16:33Z,94.9,Charge 6
2025-11-02T10:17:33Z,94.8,Charge 6
2025-11-02T10:19:33Z,94.9,Charge 6
2025-11-02T10:20:33Z,95.1,Charge 6
2025-11-02T10:21:33Z,95.2,Charge 6
2025-11-02T10:22:33Z,95.2,Charge 6
2025-11-02T10:23:33Z,95.2,Charge 6
2025-11-02T10:24:33Z,95.2,Charge 6
2025-11-02T10:26:33Z,94.7,Charge 6
2025-11-02T10:27:33Z,93.4,Charge 6
2025-11-02T10:28:33Z,92.7,Charge 6
2025-11-02T10:39:33Z,93.9,Charge 6
2025-11-02T10:41:33Z,94.6,Charge 6
2025-11-02T10:42:33Z,94.8,Charge 6
2025-11-02T10:43:33Z,95.0,Charge 6
2025-11-02T10:45:33Z,95.1,Charge 6
2025-11-02T10:46:33Z,95.2,Charge 6
2025-11-02T10:48:33Z,95.3,Charge 6
2025-11-02T10:49:33Z,95.5,Charge 6
2025-11-02T10:50:33Z,95.6,Charge 6
2025-11-02T10:51:33Z,95.7,Charge 6
2025-11-02T10:52:33Z,95.8,Charge 6
2025-11-02T10:54:33Z,95.4,Charge 6
2025-11-02T10:55:33Z,95.9,Charge 6
2025-11-02T10:56:33Z,96.1,Charge 6
2025-11-02T10:57:33Z,96.2,Charge 6
2025-11-02T10:58:33Z,96.2,Charge 6
2025-11-02T11:00:33Z,95.9,Charge 6
2025-11-02T11:01:33Z,95.8,Charge 6
2025-11-02T11:02:33Z,95.7,Charge 6
2025-11-02T11:03:33Z,95.8,Charge 6
2025-11-02T11:05:33Z,95.8,Charge 6
2025-11-02T11:08:33Z,95.6,Charge 6
2025-11-02T11:09:33Z,95.0,Charge 6
2025-11-02T11:10:33Z,94.6,Charge 6
2025-11-02T11:11:33Z,94.5,Charge 6
2025-11-02T11:12:33Z,94.1,Charge 6
2025-11-02T11:13:33Z,94.0,Charge 6
2025-11-02T11:14:33Z,93.9,Charge 6
2025-11-02T11:15:33Z,93.8,Charge 6
2025-11-02T11:17:33Z,93.3,Charge 6
2025-11-02T11:18:33Z,92.2,Charge 6
2025-11-02T11:19:33Z,92.5,Charge 6
2025-11-02T11:20:33Z,93.5,Charge 6
2025-11-02T11:22:33Z,94.1,Charge 6
2025-11-02T11:24:33Z,94.4,Charge 6
2025-11-02T11:25:33Z,93.9,Charge 6
2025-11-02T11:26:33Z,93.8,Charge 6
2025-11-02T11:27:33Z,93.7,Charge 6
2025-11-02T11:28:33Z,93.7,Charge 6
2025-11-02T11:29:33Z,93.7,Charge 6
2025-11-02T11:30:33Z,93.6,Charge 6
2025-11-02T11:31:33Z,93.6,Charge 6
2025-11-02T11:32:33Z,93.6,Charge 6
2025-11-02T11:33:33Z,93.6,Charge 6
2025-11-02T11:34:33Z,93.6,Charge 6
2025-11-02T11:35:33Z,93.7,Charge 6
2025-11-02T11:36:33Z,93.6,Charge 6
2025-11-02T11:39:33Z,94.3,Charge 6
2025-11-02T11:40:33Z,94.3,Charge 6
2025-11-02T11:41:33Z,94.3,Charge 6
2025-11-02T11:42:33Z,94.3,Charge 6
2025-11-02T11:43:33Z,94.4,Charge 6
2025-11-02T11:44:33Z,94.4,Charge 6
2025-11-02T11:45:33Z,94.4,Charge 6
2025-11-02T11:46:33Z,94.5,Charge 6
2025-11-02T11:47:33Z,94.5,Charge 6
2025-11-02T11:48:33Z,94.5,Charge 6
2025-11-02T11:49:33Z,94.5,Charge 6
