timestamp,beats per minute,data source
2025-08-24T00:00:02Z,58.0,Charge 6
2025-08-24T00:00:05Z,58.0,Charge 6
2025-08-24T00:00:08Z,58.0,Charge 6
2025-08-24T00:00:11Z,58.0,Charge 6
2025-08-24T00:00:13Z,59.0,Charge 6
2025-08-24T00:00:16Z,59.0,Charge 6
2025-08-24T00:00:17Z,58.0,Charge 6
2025-08-24T00:00:20Z,58.0,Charge 6
2025-08-24T00:00:23Z,58.0,Charge 6
2025-08-24T00:00:26Z,58.0,Charge 6
2025-08-24T00:00:29Z,58.0,Charge 6
2025-08-24T00:00:30Z,57.0,Charge 6
2025-08-24T00:00:32Z,56.0,Charge 6
2025-08-24T00:00:35Z,56.0,Charge 6
2025-08-24T00:00:38Z,56.0,Charge 6
2025-08-24T00:00:41Z,56.0,Charge 6
2025-08-24T00:00:44Z,56.0,Charge 6
2025-08-24T00:00:47Z,56.0,Charge 6
2025-08-24T00:00:49Z,57.0,Charge 6
2025-08-24T00:00:51Z,58.0,Charge 6
2025-08-24T00:00:54Z,58.0,Charge 6
2025-08-24T00:00:57Z,58.0,Charge 6
2025-08-24T00:01:00Z,58.0,Charge 6
2025-08-24T00:01:03Z,58.0,Charge 6
2025-08-24T00:01:06Z,58.0,Charge 6
2025-08-24T00:01:09Z,58.0,Charge 6
2025-08-24T00:01:12Z,60.0,Charge 6
2025-08-24T00:01:15Z,60.0,Charge 6
2025-08-24T00:01:16Z,59.0,Charge 6
2025-08-24T00:01:18Z,58.0,Charge 6
2025-08-24T00:01:20Z,57.0,Charge 6
2025-08-24T00:01:22Z,56.0,Charge 6
2025-08-24T00:01:25Z,56.0,Charge 6
2025-08-24T00:01:28Z,56.0,Charge 6
2025-08-24T00:01:31Z,56.0,Charge 6
2025-08-24T00:01:34Z,56.0,Charge 6
2025-08-24T00:01:37Z,58.0,Charge 6
2025-08-24T00:01:40Z,58.0,Charge 6
2025-08-24T00:01:43Z,58.0,Charge 6
2025-08-24T00:01:46Z,58.0,Charge 6
2025-08-24T00:01:49Z,58.0,Charge 6
2025-08-24T00:01:52Z,58.0,Charge 6
2025-08-24T00:01:55Z,59.0,Charge 6
2025-08-24T00:01:58Z,59.0,Charge 6
2025-08-24T00:02:00Z,58.0,Charge 6
2025-08-24T00:02:02Z,59.0,Charge 6
2025-08-24T00:02:04Z,59.0,Charge 6
2025-08-24T00:02:06Z,58.0,Charge 6
2025-08-24T00:02:09Z,58.0,Charge 6
2025-08-24T00:02:12Z,58.0,Charge 6
2025-08-24T00:02:15Z,58.0,Charge 6
2025-08-24T00:02:16Z,57.0,Charge 6
2025-08-24T00:02:19Z,57.0,Charge 6
2025-08-24T00:02:20Z,58.0,Charge 6
2025-08-24T00:02:23Z,58.0,Charge 6
2025-08-24T00:02:26Z,58.0,Charge 6
2025-08-24T00:02:29Z,58.0,Charge 6
2025-08-24T00:02:32Z,58.0,Charge 6
2025-08-24T00:02:35Z,59.0,Charge 6
2025-08-24T00:02:38Z,59.0,Charge 6
2025-08-24T00:02:39Z,58.0,Charge 6
2025-08-24T00:02:42Z,58.0,Charge 6
