start time,end time,data source
2025-10-09T07:08:00Z,2025-10-09T07:25:00Z,Fitbit App
2025-10-09T14:03:00Z,2025-10-09T14:51:00Z,Fitbit App
2025-10-09T15:07:00Z,2025-10-09T16:19:00Z,Fitbit App
2025-10-09T16:53:00Z,2025-10-09T17:11:00Z,Fitbit App
2025-10-09T18:19:00Z,2025-10-09T19:01:00Z,Fitbit App
2025-10-09T19:13:00Z,2025-10-09T19:56:00Z,Fitbit App
2025-10-09T20:04:00Z,2025-10-09T20:14:00Z,Fitbit App
2025-10-09T20:23:00Z,2025-10-09T20:43:00Z,Fitbit App
2025-10-09T21:00:00Z,2025-10-09T21:11:00Z,Fitbit App
2025-10-09T21:18:00Z,2025-10-09T21:28:00Z,Fitbit App
2025-10-09T22:03:00Z,2025-10-09T22:19:00Z,Fitbit App
2025-10-09T22:31:00Z,2025-10-09T23:33:00Z,Fitbit App
