start time,end time,data source
2025-10-07T00:02:00Z,2025-10-07T00:49:00Z,Fitbit App
2025-10-07T01:16:00Z,2025-10-07T01:26:00Z,Fitbit App
2025-10-07T01:52:00Z,2025-10-07T02:03:00Z,Fitbit App
2025-10-07T02:53:00Z,2025-10-07T03:16:00Z,Fitbit App
2025-10-07T03:17:00Z,2025-10-07T04:19:00Z,Fitbit App
2025-10-07T04:23:00Z,2025-10-07T04:35:00Z,Fitbit App
2025-10-07T04:54:00Z,2025-10-07T05:31:00Z,Fitbit App
2025-10-07T05:32:00Z,2025-10-07T06:30:00Z,Fitbit App
2025-10-07T08:31:00Z,2025-10-07T08:44:00Z,Fitbit App
2025-10-07T15:09:00Z,2025-10-07T16:19:00Z,Fitbit App
2025-10-07T16:29:00Z,2025-10-07T17:29:00Z,Fitbit App
2025-10-07T17:49:00Z,2025-10-07T19:27:00Z,Fitbit App
2025-10-07T19:34:00Z,2025-10-07T20:43:00Z,Fitbit App
2025-10-07T21:13:00Z,2025-10-07T22:03:00Z,Fitbit App
2025-10-07T23:43:00Z,2025-10-08T00:03:00Z,Fitbit App
