timestamp,latitude,longitude,altitude,data source
2025-08-25T00:32:59Z,34.412500,-119.860283,10.1,Charge 6
2025-08-25T00:33:00Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:01Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:02Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:03Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:04Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:05Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:06Z,34.412502,-119.860285,10.1,Charge 6
2025-08-25T00:33:07Z,34.412502,-119.860283,10.0,Charge 6
2025-08-25T00:33:08Z,34.412500,-119.860283,10.0,Charge 6
2025-08-25T00:33:09Z,34.412493,-119.860297,10.1,Charge 6
2025-08-25T00:33:10Z,34.412492,-119.860310,10.0,Charge 6
2025-08-25T00:33:11Z,34.412488,-119.860320,10.1,Charge 6
2025-08-25T00:33:12Z,34.412487,-119.860325,10.1,Charge 6
2025-08-25T00:33:13Z,34.412487,-119.860320,10.2,Charge 6
2025-08-25T00:33:14Z,34.412482,-119.860303,10.299,Charge 6
2025-08-25T00:33:15Z,34.412490,-119.860293,10.6,Charge 6
2025-08-25T00:33:16Z,34.412493,-119.860290,10.0,Charge 6
2025-08-25T00:33:17Z,34.412497,-119.860275,10.8,Charge 6
2025-08-25T00:33:18Z,34.412500,-119.860275,9.1,Charge 6
2025-08-25T00:33:19Z,34.412503,-119.860275,7.8,Charge 6
2025-08-25T00:33:20Z,34.412505,-119.860275,7.55,Fitbit App
2025-08-25T00:33:21Z,34.412508,-119.860275,7.3,Charge 6
2025-08-25T00:33:22Z,34.412508,-119.860275,7.3,Charge 6
2025-08-25T00:33:23Z,34.412500,-119.860270,8.471428571428572,Fitbit App
2025-08-25T00:33:24Z,34.412494,-119.860266,9.642857142857142,Fitbit App
2025-08-25T00:33:25Z,34.412488,-119.860262,10.814285714285713,Fitbit App
2025-08-25T00:33:26Z,34.412483,-119.860258,11.985714285714284,Fitbit App
2025-08-25T00:33:27Z,34.412478,-119.860255,13.157142857142855,Fitbit App
2025-08-25T00:33:28Z,34.412473,-119.860252,14.328571428571427,Fitbit App
2025-08-25T00:33:29Z,34.412460,-119.860242,15.5,Charge 6
2025-08-25T00:33:30Z,34.412460,-119.860242,15.5,Charge 6
2025-08-25T00:33:31Z,34.412460,-119.860242,15.5,Charge 6
2025-08-25T00:33:32Z,34.412460,-119.860242,15.5,Charge 6
2025-08-25T00:33:33Z,34.412453,-119.860233,15.7,Charge 6
2025-08-25T00:33:34Z,34.412453,-119.860233,15.7,Charge 6
2025-08-25T00:33:35Z,34.412453,-119.860233,15.7,Charge 6
2025-08-25T00:33:36Z,34.412453,-119.860233,15.7,Charge 6
2025-08-25T00:33:37Z,34.412455,-119.860260,16.0,Charge 6
2025-08-25T00:33:38Z,34.412455,-119.860265,15.8,Charge 6
2025-08-25T00:33:39Z,34.412450,-119.860267,15.9,Charge 6
2025-08-25T00:33:40Z,34.412452,-119.860270,15.9,Charge 6
2025-08-25T00:33:41Z,34.412465,-119.860312,15.8,Charge 6
2025-08-25T00:33:42Z,34.412452,-119.860308,15.7,Charge 6
2025-08-25T00:33:43Z,34.412448,-119.860308,15.8,Charge 6
2025-08-25T00:33:44Z,34.412448,-119.860307,15.6,Charge 6
2025-08-25T00:33:45Z,34.412448,-119.860307,15.6,Charge 6
2025-08-25T00:33:46Z,34.412447,-119.860297,15.3,Charge 6
2025-08-25T00:33:47Z,34.412447,-119.860297,15.3,Charge 6
2025-08-25T00:33:48Z,34.412447,-119.860297,15.3,Charge 6
2025-08-25T00:33:49Z,34.412438,-119.860292,15.3,Charge 6
2025-08-25T00:33:50Z,34.412443,-119.860277,15.1,Charge 6
2025-08-25T00:33:51Z,34.412443,-119.860277,15.1,Charge 6
2025-08-25T00:33:52Z,34.412443,-119.860277,15.1,Charge 6
2025-08-25T00:33:53Z,34.412447,-119.860272,15.299,Charge 6
2025-08-25T00:33:54Z,34.412447,-119.860265,15.299,Charge 6
2025-08-25T00:33:55Z,34.412447,-119.860265,15.299,Charge 6
2025-08-25T00:33:56Z,34.412447,-119.860280,15.299,Charge 6
2025-08-25T00:33:57Z,34.412447,-119.860282,15.299,Charge 6
2025-08-25T00:33:58Z,34.412447,-119.860282,15.299,Charge 6
2025-08-25T00:33:59Z,34.412422,-119.860290,15.3,Charge 6
