timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-10-27T02:48:31Z,1,0,0,Charge 6
2025-10-27T02:48:32Z,2,290,0,Charge 6
2025-10-27T02:48:33Z,2,430,0,Charge 6
2025-10-27T02:48:34Z,2,640,0,Charge 6
2025-10-27T02:48:35Z,2,890,0,Charge 6
2025-10-27T02:48:36Z,2,1160,0,Charge 6
2025-10-27T02:48:37Z,2,1300,0,Charge 6
2025-10-27T02:48:38Z,1,1290,0,Charge 6
2025-10-27T02:48:39Z,3,1370,0,Charge 6
2025-10-27T02:48:40Z,3,1470,0,Charge 6
2025-10-27T02:48:41Z,3,1590,0,Charge 6
2025-10-27T02:48:42Z,2,1660,0,Charge 6
2025-10-27T02:48:43Z,2,2030,0,Charge 6
2025-10-27T02:48:44Z,3,2370,0,Charge 6
2025-10-27T02:48:45Z,2,2590,0,Charge 6
2025-10-27T02:48:46Z,3,2830,0,Charge 6
2025-10-27T02:48:47Z,1,2960,0,Charge 6
2025-10-27T02:48:48Z,3,3020,0,Charge 6
2025-10-27T02:48:49Z,2,2910,0,Charge 6
2025-10-27T02:48:50Z,3,2990,0,Charge 6
2025-10-27T02:48:51Z,3,3040,0,Charge 6
2025-10-27T02:48:52Z,1,3050,0,Charge 6
2025-10-27T02:48:53Z,2,2930,0,Charge 6
2025-10-27T02:48:54Z,3,3000,0,Charge 6
2025-10-27T02:48:55Z,1,2980,0,Charge 6
2025-10-27T02:48:56Z,3,2960,0,Charge 6
2025-10-27T02:48:57Z,2,2950,0,Charge 6
2025-10-27T02:48:58Z,2,2950,0,Charge 6
2025-10-27T02:48:59Z,3,2930,0,Charge 6
2025-10-27T02:49:00Z,2,2950,0,Charge 6
2025-10-27T02:49:01Z,4,2960,0,Charge 6
2025-10-27T02:49:02Z,1,2970,0,Charge 6
2025-10-27T02:49:03Z,3,2980,0,Charge 6
2025-10-27T02:49:04Z,2,2990,0,Charge 6
2025-10-27T02:49:05Z,3,3010,0,Charge 6
2025-10-27T02:49:06Z,3,3010,0,Charge 6
2025-10-27T02:49:07Z,1,3020,0,Charge 6
2025-10-27T02:49:08Z,2,3000,0,Charge 6
2025-10-27T02:49:09Z,2,1410,0,Charge 6
2025-10-27T02:49:10Z,3,1420,0,Charge 6
2025-10-27T02:49:11Z,3,1420,0,Charge 6
2025-10-27T02:49:12Z,2,1410,0,Charge 6
2025-10-27T02:49:13Z,2,1440,0,Charge 6
2025-10-27T02:49:14Z,3,1430,0,Charge 6
2025-10-27T02:49:15Z,3,1410,0,Charge 6
2025-10-27T03:13:20Z,2,0,0,Charge 6
2025-10-27T03:13:21Z,3,220,0,Charge 6
2025-10-27T03:13:22Z,2,460,0,Charge 6
2025-10-27T03:13:23Z,2,730,0,Charge 6
2025-10-27T03:13:24Z,2,1010,0,Charge 6
2025-10-27T03:13:25Z,2,1300,0,Charge 6
2025-10-27T03:13:26Z,2,1360,0,Charge 6
2025-10-27T03:13:27Z,2,1400,0,Charge 6
2025-10-27T03:13:28Z,2,1420,0,Charge 6
2025-10-27T03:13:29Z,2,1420,0,Charge 6
2025-10-27T03:13:30Z,2,1430,0,Charge 6
2025-10-27T03:13:31Z,2,1430,0,Charge 6
2025-10-27T03:13:32Z,3,1500,0,Charge 6
2025-10-27T03:13:33Z,3,1610,0,Charge 6
2025-10-27T03:13:34Z,3,3070,0,Charge 6
2025-10-27T03:13:35Z,3,3300,0,Charge 6
2025-10-27T03:13:36Z,2,3420,0,Charge 6
2025-10-27T03:13:37Z,2,3350,0,Charge 6
2025-10-27T03:13:38Z,2,3200,0,Charge 6
2025-10-27T03:13:39Z,2,2980,0,Charge 6
2025-10-27T03:13:40Z,2,2760,0,Charge 6
2025-10-27T03:13:41Z,3,2770,0,Charge 6
2025-10-27T03:13:42Z,3,2900,0,Charge 6
2025-10-27T03:13:43Z,1,2890,0,Charge 6
2025-10-27T03:13:44Z,2,2890,0,Charge 6
2025-10-27T03:13:45Z,2,2890,0,Charge 6
2025-10-27T03:13:46Z,2,2860,0,Charge 6
2025-10-27T03:13:47Z,2,1610,0,Charge 6
2025-10-27T03:13:48Z,1,1600,0,Charge 6
2025-10-27T03:13:49Z,2,1560,0,Charge 6
2025-10-27T03:13:50Z,1,1540,0,Charge 6
2025-10-27T03:13:51Z,2,1500,0,Charge 6
2025-10-27T03:13:52Z,1,1450,0,Charge 6
2025-10-27T03:13:53Z,1,1410,0,Charge 6
2025-10-27T03:13:54Z,2,1370,0,Charge 6
2025-10-27T03:13:55Z,2,1360,0,Charge 6
2025-10-27T03:13:56Z,2,1330,0,Charge 6
2025-10-27T03:13:57Z,1,1320,0,Charge 6
2025-10-27T03:13:58Z,2,1310,0,Charge 6
2025-10-27T03:13:59Z,3,1320,0,Charge 6
2025-10-27T03:14:00Z,3,1340,0,Charge 6
2025-10-27T03:14:01Z,2,1340,0,Charge 6
2025-10-27T03:14:02Z,3,2430,0,Charge 6
2025-10-27T03:14:03Z,3,2470,0,Charge 6
2025-10-27T03:14:04Z,3,2530,0,Charge 6
2025-10-27T03:14:05Z,2,2610,0,Charge 6
2025-10-27T03:14:06Z,2,2670,0,Charge 6
2025-10-27T03:14:07Z,2,2710,0,Charge 6
2025-10-27T03:14:08Z,3,2740,0,Charge 6
2025-10-27T03:14:09Z,3,2770,0,Charge 6
