start time,end time,data source
2025-11-19T00:41:00Z,2025-11-19T00:59:00Z,Fitbit App
2025-11-19T01:00:00Z,2025-11-19T01:15:00Z,Fitbit App
2025-11-19T03:12:00Z,2025-11-19T04:53:00Z,Fitbit App
2025-11-19T05:51:00Z,2025-11-19T06:06:00Z,Fitbit App
2025-11-19T07:33:00Z,2025-11-19T08:00:00Z,Fitbit App
2025-11-19T08:00:00Z,2025-11-19T08:27:00Z,Fitbit App
2025-11-19T12:34:00Z,2025-11-19T13:09:00Z,Fitbit App
2025-11-19T15:10:00Z,2025-11-19T15:21:00Z,Fitbit App
2025-11-19T16:04:00Z,2025-11-19T17:01:00Z,Fitbit App
2025-11-19T17:03:00Z,2025-11-19T17:26:00Z,Fitbit App
2025-11-19T17:39:00Z,2025-11-19T17:56:00Z,Fitbit App
2025-11-19T18:12:00Z,2025-11-19T18:29:00Z,Fitbit App
2025-11-19T18:33:00Z,2025-11-19T19:03:00Z,Fitbit App
2025-11-19T19:05:00Z,2025-11-19T19:37:00Z,Fitbit App
2025-11-19T19:42:00Z,2025-11-19T20:13:00Z,Fitbit App
2025-11-19T20:14:00Z,2025-11-19T20:35:00Z,Fitbit App
2025-11-19T21:35:00Z,2025-11-19T22:14:00Z,Fitbit App
2025-11-19T22:17:00Z,2025-11-19T22:29:00Z,Fitbit App
2025-11-19T22:33:00Z,2025-11-19T23:41:00Z,Fitbit App
