start time,end time,data source
2025-09-28T02:23:00Z,2025-09-28T03:35:00Z,Fitbit App
2025-09-28T03:36:00Z,2025-09-28T04:00:00Z,Fitbit App
2025-09-28T04:26:00Z,2025-09-28T04:37:00Z,Fitbit App
2025-09-28T04:50:00Z,2025-09-28T05:02:00Z,Fitbit App
2025-09-28T05:09:00Z,2025-09-28T05:22:00Z,Fitbit App
2025-09-28T05:34:00Z,2025-09-28T05:44:00Z,Fitbit App
2025-09-28T05:55:00Z,2025-09-28T06:16:00Z,Fitbit App
2025-09-28T06:24:00Z,2025-09-28T07:00:00Z,Fitbit App
2025-09-28T07:00:00Z,2025-09-28T07:20:00Z,Fitbit App
2025-09-28T07:28:00Z,2025-09-28T07:44:00Z,Fitbit App
2025-09-28T15:19:00Z,2025-09-28T15:31:00Z,Fitbit App
2025-09-28T19:48:00Z,2025-09-28T20:01:00Z,Fitbit App
2025-09-28T20:36:00Z,2025-09-28T21:04:00Z,Fitbit App
2025-09-28T21:21:00Z,2025-09-28T21:37:00Z,Fitbit App
2025-09-28T22:55:00Z,2025-09-28T23:07:00Z,Fitbit App
2025-09-28T23:29:00Z,2025-09-28T23:40:00Z,Fitbit App
2025-09-28T23:44:00Z,2025-09-28T23:58:00Z,Fitbit App
