start time,end time,data source
2025-10-19T01:18:00Z,2025-10-19T01:38:00Z,Fitbit App
2025-10-19T04:08:00Z,2025-10-19T04:49:00Z,Fitbit App
2025-10-19T04:50:00Z,2025-10-19T05:49:00Z,Fitbit App
2025-10-19T05:50:00Z,2025-10-19T06:07:00Z,Fitbit App
2025-10-19T06:26:00Z,2025-10-19T06:37:00Z,Fitbit App
2025-10-19T06:49:00Z,2025-10-19T07:00:00Z,Fitbit App
2025-10-19T07:00:00Z,2025-10-19T07:17:00Z,Fitbit App
2025-10-19T15:09:00Z,2025-10-19T15:20:00Z,Fitbit App
2025-10-19T17:27:00Z,2025-10-19T17:39:00Z,Fitbit App
2025-10-19T17:55:00Z,2025-10-19T18:16:00Z,Fitbit App
2025-10-19T18:17:00Z,2025-10-19T19:13:00Z,Fitbit App
2025-10-19T19:37:00Z,2025-10-19T19:55:00Z,Fitbit App
2025-10-19T19:56:00Z,2025-10-19T20:10:00Z,Fitbit App
2025-10-19T20:11:00Z,2025-10-19T20:21:00Z,Fitbit App
2025-10-19T20:22:00Z,2025-10-19T20:45:00Z,Fitbit App
2025-10-19T20:46:00Z,2025-10-19T21:45:00Z,Fitbit App
2025-10-19T21:49:00Z,2025-10-19T22:00:00Z,Fitbit App
2025-10-19T22:01:00Z,2025-10-19T23:16:00Z,Fitbit App
2025-10-19T23:50:00Z,2025-10-20T00:20:00Z,Fitbit App
