start time,end time,data source
2025-09-07T00:51:00Z,2025-09-07T01:24:00Z,Fitbit App
2025-09-07T01:26:00Z,2025-09-07T02:05:00Z,Fitbit App
2025-09-07T02:57:00Z,2025-09-07T03:08:00Z,Fitbit App
2025-09-07T03:09:00Z,2025-09-07T03:19:00Z,Fitbit App
2025-09-07T03:20:00Z,2025-09-07T03:47:00Z,Fitbit App
2025-09-07T03:52:00Z,2025-09-07T05:08:00Z,Fitbit App
2025-09-07T05:19:00Z,2025-09-07T05:31:00Z,Fitbit App
2025-09-07T05:35:00Z,2025-09-07T06:07:00Z,Fitbit App
2025-09-07T14:04:00Z,2025-09-07T14:36:00Z,Fitbit App
2025-09-07T14:51:00Z,2025-09-07T15:24:00Z,Fitbit App
2025-09-07T21:24:00Z,2025-09-07T21:39:00Z,Fitbit App
2025-09-07T21:43:00Z,2025-09-07T21:59:00Z,Fitbit App
2025-09-07T22:26:00Z,2025-09-07T22:38:00Z,Fitbit App
2025-09-07T23:23:00Z,2025-09-07T23:53:00Z,Fitbit App
