start time,end time,data source
2026-01-16T00:08:00Z,2026-01-16T01:05:00Z,Fitbit App
2026-01-16T01:10:00Z,2026-01-16T01:53:00Z,Fitbit App
2026-01-16T01:54:00Z,2026-01-16T02:52:00Z,Fitbit App
2026-01-16T03:18:00Z,2026-01-16T03:31:00Z,Fitbit App
2026-01-16T03:36:00Z,2026-01-16T03:51:00Z,Fitbit App
2026-01-16T04:10:00Z,2026-01-16T04:23:00Z,Fitbit App
2026-01-16T05:38:00Z,2026-01-16T06:22:00Z,Fitbit App
2026-01-16T06:42:00Z,2026-01-16T07:11:00Z,Fitbit App
2026-01-16T16:27:00Z,2026-01-16T16:52:00Z,Fitbit App
2026-01-16T16:53:00Z,2026-01-16T17:53:00Z,Fitbit App
2026-01-16T17:58:00Z,2026-01-16T20:00:00Z,Fitbit App
2026-01-16T20:01:00Z,2026-01-16T20:45:00Z,Fitbit App
2026-01-16T21:11:00Z,2026-01-16T21:23:00Z,Fitbit App
2026-01-16T21:24:00Z,2026-01-16T21:34:00Z,Fitbit App
2026-01-16T21:47:00Z,2026-01-16T22:02:00Z,Fitbit App
2026-01-16T22:10:00Z,2026-01-16T22:42:00Z,Fitbit App
