start time,end time,data source
2026-01-03T00:46:00Z,2026-01-03T01:15:00Z,Fitbit App
2026-01-03T01:16:00Z,2026-01-03T01:52:00Z,Fitbit App
2026-01-03T02:11:00Z,2026-01-03T02:24:00Z,Fitbit App
2026-01-03T02:25:00Z,2026-01-03T02:38:00Z,Fitbit App
2026-01-03T02:47:00Z,2026-01-03T03:16:00Z,Fitbit App
2026-01-03T03:27:00Z,2026-01-03T03:49:00Z,Fitbit App
2026-01-03T04:06:00Z,2026-01-03T04:16:00Z,Fitbit App
2026-01-03T04:27:00Z,2026-01-03T04:49:00Z,Fitbit App
2026-01-03T04:50:00Z,2026-01-03T05:21:00Z,Fitbit App
2026-01-03T05:25:00Z,2026-01-03T05:47:00Z,Fitbit App
2026-01-03T05:51:00Z,2026-01-03T07:10:00Z,Fitbit App
2026-01-03T07:14:00Z,2026-01-03T07:33:00Z,Fitbit App
2026-01-03T07:45:00Z,2026-01-03T08:00:00Z,Fitbit App
2026-01-03T08:00:00Z,2026-01-03T08:17:00Z,Fitbit App
2026-01-03T15:47:00Z,2026-01-03T17:18:00Z,Fitbit App
2026-01-03T17:32:00Z,2026-01-03T17:54:00Z,Fitbit App
2026-01-03T21:02:00Z,2026-01-04T00:10:00Z,Fitbit App
