start time,end time,data source
2025-11-05T01:24:00Z,2025-11-05T01:50:00Z,Fitbit App
2025-11-05T02:13:00Z,2025-11-05T02:25:00Z,Fitbit App
2025-11-05T04:07:00Z,2025-11-05T04:21:00Z,Fitbit App
2025-11-05T04:22:00Z,2025-11-05T05:33:00Z,Fitbit App
2025-11-05T07:40:00Z,2025-11-05T08:00:00Z,Fitbit App
2025-11-05T08:00:00Z,2025-11-05T08:41:00Z,Fitbit App
2025-11-05T16:39:00Z,2025-11-05T17:18:00Z,Fitbit App
2025-11-05T17:19:00Z,2025-11-05T17:29:00Z,Fitbit App
2025-11-05T17:48:00Z,2025-11-05T18:20:00Z,Fitbit App
2025-11-05T18:33:00Z,2025-11-05T18:50:00Z,Fitbit App
2025-11-05T19:33:00Z,2025-11-05T19:50:00Z,Fitbit App
2025-11-05T20:10:00Z,2025-11-05T21:55:00Z,Fitbit App
2025-11-05T22:12:00Z,2025-11-05T22:23:00Z,Fitbit App
2025-11-05T22:29:00Z,2025-11-05T22:39:00Z,Fitbit App
2025-11-05T23:07:00Z,2025-11-06T00:26:00Z,Fitbit App
