start time,end time,data source
2025-09-20T03:11:00Z,2025-09-20T03:23:00Z,Fitbit App
2025-09-20T03:35:00Z,2025-09-20T03:55:00Z,Fitbit App
2025-09-20T04:17:00Z,2025-09-20T04:48:00Z,Fitbit App
2025-09-20T05:35:00Z,2025-09-20T06:23:00Z,Fitbit App
2025-09-20T09:33:00Z,2025-09-20T10:21:00Z,Fitbit App
2025-09-20T13:19:00Z,2025-09-20T13:34:00Z,Fitbit App
2025-09-20T13:35:00Z,2025-09-20T13:45:00Z,Fitbit App
2025-09-20T14:15:00Z,2025-09-20T14:27:00Z,Fitbit App
2025-09-20T20:43:00Z,2025-09-20T20:53:00Z,Fitbit App
2025-09-20T21:25:00Z,2025-09-20T21:37:00Z,Fitbit App
2025-09-20T21:38:00Z,2025-09-20T21:49:00Z,Fitbit App
2025-09-20T22:42:00Z,2025-09-20T22:52:00Z,Fitbit App
2025-09-20T23:27:00Z,2025-09-20T23:41:00Z,Fitbit App
2025-09-20T23:54:00Z,2025-09-21T00:07:00Z,Fitbit App
