start time,end time,data source
2025-09-03T03:29:00Z,2025-09-03T03:43:00Z,Fitbit App
2025-09-03T03:56:00Z,2025-09-03T04:22:00Z,Fitbit App
2025-09-03T04:27:00Z,2025-09-03T05:26:00Z,Fitbit App
2025-09-03T05:40:00Z,2025-09-03T06:13:00Z,Fitbit App
2025-09-03T15:49:00Z,2025-09-03T16:10:00Z,Fitbit App
2025-09-03T16:11:00Z,2025-09-03T16:37:00Z,Fitbit App
2025-09-03T18:02:00Z,2025-09-03T18:40:00Z,Fitbit App
2025-09-03T18:43:00Z,2025-09-03T19:16:00Z,Fitbit App
2025-09-03T19:32:00Z,2025-09-03T20:38:00Z,Fitbit App
2025-09-03T21:11:00Z,2025-09-03T21:29:00Z,Fitbit App
2025-09-03T21:33:00Z,2025-09-03T21:46:00Z,Fitbit App
2025-09-03T22:02:00Z,2025-09-03T22:59:00Z,Fitbit App
2025-09-03T23:34:00Z,2025-09-03T23:44:00Z,Fitbit App
