start time,end time,data source
2025-08-17T02:10:00Z,2025-08-17T02:24:00Z,Fitbit App
2025-08-17T05:28:00Z,2025-08-17T07:00:00Z,Fitbit App
2025-08-17T07:00:00Z,2025-08-17T07:37:00Z,Fitbit App
2025-08-17T14:15:00Z,2025-08-17T14:30:00Z,Fitbit App
2025-08-17T14:31:00Z,2025-08-17T14:51:00Z,Fitbit App
2025-08-17T14:52:00Z,2025-08-17T15:21:00Z,Fitbit App
2025-08-17T18:18:00Z,2025-08-17T18:36:00Z,Fitbit App
2025-08-17T18:41:00Z,2025-08-17T19:05:00Z,Fitbit App
2025-08-17T19:11:00Z,2025-08-17T19:29:00Z,Fitbit App
2025-08-17T20:21:00Z,2025-08-17T20:50:00Z,Fitbit App
2025-08-17T20:55:00Z,2025-08-17T21:41:00Z,Fitbit App
2025-08-17T22:09:00Z,2025-08-17T22:19:00Z,Fitbit App
2025-08-17T22:53:00Z,2025-08-17T23:10:00Z,Fitbit App
2025-08-17T23:18:00Z,2025-08-17T23:29:00Z,Fitbit App
2025-08-17T23:54:00Z,2025-08-18T00:04:00Z,Fitbit App
