start time,end time,data source
2025-10-22T02:51:00Z,2025-10-22T03:06:00Z,Fitbit App
2025-10-22T04:09:00Z,2025-10-22T04:20:00Z,Fitbit App
2025-10-22T04:32:00Z,2025-10-22T04:50:00Z,Fitbit App
2025-10-22T05:03:00Z,2025-10-22T06:33:00Z,Fitbit App
2025-10-22T06:35:00Z,2025-10-22T06:54:00Z,Fitbit App
2025-10-22T07:01:00Z,2025-10-22T07:28:00Z,Fitbit App
2025-10-22T13:47:00Z,2025-10-22T15:07:00Z,Fitbit App
2025-10-22T15:30:00Z,2025-10-22T15:54:00Z,Fitbit App
2025-10-22T15:55:00Z,2025-10-22T16:18:00Z,Fitbit App
2025-10-22T16:19:00Z,2025-10-22T17:15:00Z,Fitbit App
2025-10-22T17:18:00Z,2025-10-22T17:46:00Z,Fitbit App
2025-10-22T19:16:00Z,2025-10-22T20:39:00Z,Fitbit App
2025-10-22T20:40:00Z,2025-10-22T21:18:00Z,Fitbit App
2025-10-22T21:19:00Z,2025-10-22T21:41:00Z,Fitbit App
2025-10-22T22:17:00Z,2025-10-22T22:47:00Z,Fitbit App
2025-10-22T22:48:00Z,2025-10-22T23:43:00Z,Fitbit App
