start time,end time,data source
2026-01-31T01:03:00Z,2026-01-31T01:15:00Z,Fitbit App
2026-01-31T01:39:00Z,2026-01-31T02:02:00Z,Fitbit App
2026-01-31T04:04:00Z,2026-01-31T04:26:00Z,Fitbit App
2026-01-31T04:27:00Z,2026-01-31T04:37:00Z,Fitbit App
2026-01-31T05:49:00Z,2026-01-31T06:19:00Z,Fitbit App
2026-01-31T06:58:00Z,2026-01-31T07:11:00Z,Fitbit App
2026-01-31T07:36:00Z,2026-01-31T08:00:00Z,Fitbit App
2026-01-31T08:06:00Z,2026-01-31T08:24:00Z,Fitbit App
2026-01-31T08:29:00Z,2026-01-31T09:02:00Z,Fitbit App
2026-01-31T18:00:00Z,2026-01-31T18:20:00Z,Fitbit App
2026-01-31T18:21:00Z,2026-01-31T19:11:00Z,Fitbit App
2026-01-31T20:40:00Z,2026-01-31T20:51:00Z,Fitbit App
2026-01-31T20:58:00Z,2026-01-31T21:09:00Z,Fitbit App
2026-01-31T21:15:00Z,2026-01-31T21:38:00Z,Fitbit App
2026-01-31T21:45:00Z,2026-01-31T22:16:00Z,Fitbit App
2026-01-31T22:27:00Z,2026-02-01T00:04:00Z,Fitbit App
