start time,end time,data source
2025-09-13T01:05:00Z,2025-09-13T01:40:00Z,Fitbit App
2025-09-13T02:13:00Z,2025-09-13T03:00:00Z,Fitbit App
2025-09-13T03:17:00Z,2025-09-13T04:06:00Z,Fitbit App
2025-09-13T04:10:00Z,2025-09-13T04:22:00Z,Fitbit App
2025-09-13T04:23:00Z,2025-09-13T04:33:00Z,Fitbit App
2025-09-13T04:37:00Z,2025-09-13T05:05:00Z,Fitbit App
2025-09-13T05:09:00Z,2025-09-13T05:35:00Z,Fitbit App
2025-09-13T05:38:00Z,2025-09-13T06:18:00Z,Fitbit App
2025-09-13T06:45:00Z,2025-09-13T07:00:00Z,Fitbit App
2025-09-13T07:00:00Z,2025-09-13T07:13:00Z,Fitbit App
2025-09-13T15:09:00Z,2025-09-13T15:41:00Z,Fitbit App
2025-09-13T16:14:00Z,2025-09-13T16:29:00Z,Fitbit App
2025-09-13T16:48:00Z,2025-09-13T17:05:00Z,Fitbit App
2025-09-13T17:12:00Z,2025-09-13T17:23:00Z,Fitbit App
2025-09-13T19:08:00Z,2025-09-13T19:28:00Z,Fitbit App
2025-09-13T19:32:00Z,2025-09-13T20:15:00Z,Fitbit App
2025-09-13T20:34:00Z,2025-09-13T21:01:00Z,Fitbit App
