timestamp,steps,data source
2025-11-06T17:23:00Z,89,Charge 6
2025-11-06T17:24:00Z,54,Charge 6
2025-11-06T17:25:00Z,51,Charge 6
2025-11-06T17:26:00Z,60,Charge 6
2025-11-06T17:27:00Z,56,Charge 6
2025-11-06T17:28:00Z,56,Charge 6
2025-11-06T17:29:00Z,91,Charge 6
2025-11-06T17:30:00Z,15,Charge 6
2025-11-06T17:59:00Z,6,Charge 6
2025-11-06T18:03:00Z,76,Charge 6
2025-11-06T18:04:00Z,44,Charge 6
2025-11-06T18:06:00Z,13,Charge 6
2025-11-06T18:07:00Z,21,Charge 6
2025-11-06T18:08:00Z,54,Charge 6
2025-11-06T18:09:00Z,28,Charge 6
2025-11-06T18:10:00Z,9,Charge 6
2025-11-06T18:17:00Z,7,Charge 6
2025-11-06T18:18:00Z,4,Charge 6
2025-11-06T18:19:00Z,9,Charge 6
2025-11-06T18:20:00Z,18,Charge 6
2025-11-06T18:21:00Z,10,Charge 6
2025-11-06T18:22:00Z,14,Charge 6
2025-11-06T18:26:00Z,15,Charge 6
2025-11-06T18:29:00Z,14,Charge 6
2025-11-06T18:30:00Z,9,Charge 6
2025-11-06T18:35:00Z,26,Charge 6
2025-11-06T18:36:00Z,10,Charge 6
2025-11-06T18:37:00Z,11,Charge 6
2025-11-06T18:38:00Z,6,Charge 6
2025-11-06T18:45:00Z,7,Charge 6
2025-11-06T18:48:00Z,6,Charge 6
2025-11-06T18:49:00Z,25,Charge 6
2025-11-06T18:50:00Z,4,Charge 6
2025-11-06T18:51:00Z,16,Charge 6
2025-11-06T18:59:00Z,10,Charge 6
2025-11-06T19:01:00Z,4,Charge 6
2025-11-06T19:04:00Z,8,Charge 6
2025-11-06T19:09:00Z,12,Charge 6
2025-11-06T19:11:00Z,14,Charge 6
2025-11-06T19:13:00Z,7,Charge 6
2025-11-06T19:15:00Z,13,Charge 6
2025-11-06T19:16:00Z,20,Charge 6
2025-11-06T19:17:00Z,17,Charge 6
2025-11-06T19:19:00Z,9,Charge 6
2025-11-06T19:20:00Z,13,Charge 6
2025-11-06T19:35:00Z,32,Charge 6
2025-11-06T20:01:00Z,10,Charge 6
2025-11-06T20:19:00Z,40,Charge 6
2025-11-06T20:20:00Z,45,Charge 6
2025-11-06T20:21:00Z,67,Charge 6
2025-11-06T20:22:00Z,23,Charge 6
2025-11-06T20:23:00Z,81,Charge 6
2025-11-06T20:24:00Z,22,Charge 6
2025-11-06T20:25:00Z,9,Charge 6
2025-11-06T20:26:00Z,37,Charge 6
2025-11-06T20:27:00Z,43,Charge 6
2025-11-06T20:28:00Z,4,Charge 6
2025-11-06T20:29:00Z,8,Charge 6
2025-11-06T21:06:00Z,6,Charge 6
2025-11-06T21:48:00Z,13,Charge 6
2025-11-06T21:49:00Z,77,Charge 6
2025-11-06T21:50:00Z,49,Charge 6
2025-11-06T21:51:00Z,11,Charge 6
2025-11-06T21:52:00Z,91,Charge 6
2025-11-06T21:53:00Z,1,Charge 6
2025-11-06T21:54:00Z,66,Charge 6
2025-11-06T21:55:00Z,38,Charge 6
2025-11-06T21:56:00Z,85,Charge 6
2025-11-06T21:57:00Z,54,Charge 6
2025-11-06T22:07:00Z,11,Charge 6
2025-11-06T22:18:00Z,6,Charge 6
2025-11-06T22:37:00Z,49,Charge 6
2025-11-06T22:38:00Z,112,Charge 6
2025-11-06T22:39:00Z,109,Charge 6
2025-11-06T22:40:00Z,49,Charge 6
2025-11-06T22:41:00Z,14,Charge 6
2025-11-06T22:42:00Z,42,Charge 6
2025-11-06T22:43:00Z,6,Charge 6
2025-11-06T22:44:00Z,52,Charge 6
2025-11-06T22:56:00Z,21,Charge 6
2025-11-06T22:57:00Z,26,Charge 6
2025-11-06T22:58:00Z,23,Charge 6
2025-11-06T22:59:00Z,44,Charge 6
2025-11-06T23:01:00Z,42,Charge 6
2025-11-06T23:02:00Z,20,Charge 6
2025-11-06T23:03:00Z,4,Charge 6
2025-11-06T23:04:00Z,34,Charge 6
2025-11-06T23:05:00Z,70,Charge 6
2025-11-06T23:06:00Z,20,Charge 6
2025-11-06T23:07:00Z,22,Charge 6
2025-11-06T23:08:00Z,17,Charge 6
2025-11-06T23:09:00Z,8,Charge 6
2025-11-06T23:10:00Z,8,Charge 6
2025-11-06T23:25:00Z,15,Charge 6
2025-11-06T23:26:00Z,28,Charge 6
2025-11-06T23:27:00Z,14,Charge 6
2025-11-06T23:30:00Z,39,Charge 6
2025-11-06T23:31:00Z,12,Charge 6
2025-11-06T23:41:00Z,4,Charge 6
2025-11-06T23:50:00Z,9,Charge 6
2025-11-06T23:51:00Z,24,Charge 6
2025-11-06T23:54:00Z,8,Charge 6
2025-11-07T00:45:00Z,5,Charge 6
2025-11-07T00:50:00Z,13,Charge 6
2025-11-07T00:51:00Z,16,Charge 6
2025-11-07T00:52:00Z,19,Charge 6
2025-11-07T00:53:00Z,8,Charge 6
2025-11-07T00:56:00Z,27,Charge 6
2025-11-07T00:57:00Z,32,Charge 6
2025-11-07T00:58:00Z,39,Charge 6
2025-11-07T00:59:00Z,47,Charge 6
2025-11-07T01:00:00Z,9,Charge 6
2025-11-07T01:01:00Z,30,Charge 6
2025-11-07T01:32:00Z,12,Charge 6
2025-11-07T01:34:00Z,11,Charge 6
2025-11-07T01:59:00Z,14,Charge 6
2025-11-07T02:09:00Z,14,Charge 6
2025-11-07T02:36:00Z,21,Charge 6
2025-11-07T02:38:00Z,6,Charge 6
2025-11-07T02:39:00Z,40,Charge 6
2025-11-07T02:40:00Z,6,Charge 6
2025-11-07T02:44:00Z,8,Charge 6
2025-11-07T02:52:00Z,7,Charge 6
2025-11-07T02:53:00Z,37,Charge 6
2025-11-07T02:54:00Z,28,Charge 6
2025-11-07T02:55:00Z,14,Charge 6
2025-11-07T02:56:00Z,75,Charge 6
2025-11-07T02:57:00Z,39,Charge 6
2025-11-07T02:58:00Z,26,Charge 6
2025-11-07T02:59:00Z,15,Charge 6
2025-11-07T03:00:00Z,28,Charge 6
2025-11-07T03:01:00Z,67,Charge 6
2025-11-07T03:02:00Z,83,Charge 6
2025-11-07T03:03:00Z,3,Charge 6
2025-11-07T03:04:00Z,18,Charge 6
2025-11-07T03:05:00Z,9,Charge 6
2025-11-07T03:06:00Z,13,Charge 6
2025-11-07T03:07:00Z,69,Charge 6
2025-11-07T03:08:00Z,106,Charge 6
2025-11-07T03:09:00Z,91,Charge 6
2025-11-07T03:10:00Z,63,Charge 6
2025-11-07T03:11:00Z,26,Charge 6
2025-11-07T03:12:00Z,11,Charge 6
2025-11-07T03:13:00Z,25,Charge 6
2025-11-07T03:14:00Z,10,Charge 6
2025-11-07T03:15:00Z,31,Charge 6
2025-11-07T03:16:00Z,33,Charge 6
2025-11-07T03:17:00Z,106,Charge 6
2025-11-07T03:18:00Z,66,Charge 6
2025-11-07T03:21:00Z,22,Charge 6
2025-11-07T03:51:00Z,16,Charge 6
2025-11-07T03:52:00Z,23,Charge 6
2025-11-07T03:54:00Z,25,Charge 6
2025-11-07T03:55:00Z,11,Charge 6
2025-11-07T03:56:00Z,4,Charge 6
2025-11-07T03:57:00Z,26,Charge 6
2025-11-07T03:59:00Z,60,Charge 6
2025-11-07T04:00:00Z,17,Charge 6
2025-11-07T04:01:00Z,117,Charge 6
2025-11-07T04:02:00Z,98,Charge 6
2025-11-07T04:03:00Z,28,Charge 6
2025-11-07T04:07:00Z,18,Charge 6
2025-11-07T04:09:00Z,6,Charge 6
2025-11-07T04:12:00Z,12,Charge 6
2025-11-07T04:19:00Z,27,Charge 6
2025-11-07T04:20:00Z,19,Charge 6
2025-11-07T04:22:00Z,11,Charge 6
2025-11-07T04:25:00Z,9,Charge 6
2025-11-07T04:27:00Z,6,Charge 6
2025-11-07T04:29:00Z,12,Charge 6
2025-11-07T04:35:00Z,6,Charge 6
2025-11-07T04:36:00Z,9,Charge 6
2025-11-07T04:45:00Z,12,Charge 6
2025-11-07T04:46:00Z,51,Charge 6
2025-11-07T04:47:00Z,42,Charge 6
2025-11-07T04:48:00Z,116,Charge 6
2025-11-07T04:49:00Z,86,Charge 6
2025-11-07T04:50:00Z,5,Charge 6
2025-11-07T04:52:00Z,25,Charge 6
2025-11-07T04:54:00Z,23,Charge 6
2025-11-07T04:55:00Z,99,Charge 6
2025-11-07T04:56:00Z,44,Charge 6
2025-11-07T04:57:00Z,48,Charge 6
2025-11-07T04:58:00Z,58,Charge 6
2025-11-07T04:59:00Z,57,Charge 6
2025-11-07T05:00:00Z,113,Charge 6
2025-11-07T05:01:00Z,113,Charge 6
2025-11-07T05:02:00Z,23,Charge 6
2025-11-07T06:01:00Z,47,Charge 6
2025-11-07T06:02:00Z,20,Charge 6
2025-11-07T06:03:00Z,33,Charge 6
2025-11-07T06:04:00Z,26,Charge 6
2025-11-07T06:05:00Z,51,Charge 6
2025-11-07T06:07:00Z,44,Charge 6
2025-11-07T06:08:00Z,78,Charge 6
2025-11-07T06:09:00Z,87,Charge 6
2025-11-07T06:10:00Z,123,Charge 6
2025-11-07T06:11:00Z,125,Charge 6
2025-11-07T06:12:00Z,120,Charge 6
2025-11-07T06:13:00Z,109,Charge 6
2025-11-07T06:14:00Z,109,Charge 6
2025-11-07T06:15:00Z,106,Charge 6
2025-11-07T06:16:00Z,99,Charge 6
2025-11-07T06:17:00Z,90,Charge 6
2025-11-07T06:18:00Z,55,Charge 6
2025-11-07T06:19:00Z,87,Charge 6
2025-11-07T06:20:00Z,97,Charge 6
2025-11-07T06:21:00Z,74,Charge 6
2025-11-07T06:22:00Z,68,Charge 6
2025-11-07T06:23:00Z,37,Charge 6
2025-11-07T06:24:00Z,91,Charge 6
2025-11-07T06:25:00Z,94,Charge 6
2025-11-07T06:26:00Z,20,Charge 6
2025-11-07T06:28:00Z,59,Charge 6
2025-11-07T06:29:00Z,34,Charge 6
2025-11-07T06:30:00Z,80,Charge 6
2025-11-07T06:31:00Z,78,Charge 6
2025-11-07T06:32:00Z,14,Charge 6
2025-11-07T06:33:00Z,9,Charge 6
2025-11-07T06:35:00Z,10,Charge 6
2025-11-07T06:37:00Z,9,Charge 6
2025-11-07T06:40:00Z,54,Charge 6
2025-11-07T06:42:00Z,25,Charge 6
2025-11-07T06:45:00Z,7,Charge 6
2025-11-07T06:46:00Z,19,Charge 6
2025-11-07T06:47:00Z,9,Charge 6
2025-11-07T07:04:00Z,20,Charge 6
2025-11-07T07:05:00Z,28,Charge 6
2025-11-07T07:07:00Z,15,Charge 6
2025-11-07T07:08:00Z,5,Charge 6
2025-11-07T07:09:00Z,13,Charge 6
2025-11-07T07:11:00Z,11,Charge 6
2025-11-07T07:15:00Z,43,Charge 6
2025-11-07T07:18:00Z,8,Charge 6
2025-11-07T07:19:00Z,19,Charge 6
2025-11-07T07:20:00Z,2,Charge 6
2025-11-07T07:24:00Z,7,Charge 6
2025-11-07T07:25:00Z,7,Charge 6
2025-11-07T07:27:00Z,10,Charge 6
2025-11-07T07:30:00Z,16,Charge 6
2025-11-07T07:31:00Z,6,Charge 6
2025-11-07T07:32:00Z,7,Charge 6
2025-11-07T07:33:00Z,14,Charge 6
2025-11-07T07:34:00Z,17,Charge 6
2025-11-07T07:35:00Z,4,Charge 6
2025-11-07T07:36:00Z,8,Charge 6
2025-11-07T07:38:00Z,17,Charge 6
2025-11-07T07:39:00Z,6,Charge 6
2025-11-07T07:40:00Z,8,Charge 6
2025-11-07T07:44:00Z,33,Charge 6
2025-11-07T07:46:00Z,5,Charge 6
2025-11-07T07:47:00Z,16,Charge 6
2025-11-07T07:48:00Z,23,Charge 6
2025-11-07T07:49:00Z,36,Charge 6
2025-11-07T07:55:00Z,14,Charge 6
2025-11-07T07:56:00Z,16,Charge 6
2025-11-07T07:57:00Z,43,Charge 6
2025-11-07T08:02:00Z,7,Charge 6
2025-11-07T08:03:00Z,37,Charge 6
2025-11-07T08:04:00Z,22,Charge 6
2025-11-07T08:07:00Z,7,Charge 6
2025-11-07T08:08:00Z,9,Charge 6
2025-11-07T08:09:00Z,13,Charge 6
2025-11-07T08:10:00Z,20,Charge 6
2025-11-07T08:11:00Z,15,Charge 6
2025-11-07T08:12:00Z,7,Charge 6
2025-11-07T08:19:00Z,8,Charge 6
2025-11-07T08:28:00Z,20,Charge 6
2025-11-07T08:29:00Z,37,Charge 6
2025-11-07T08:30:00Z,37,Charge 6
2025-11-07T08:31:00Z,24,Charge 6
2025-11-07T08:35:00Z,7,Charge 6
2025-11-07T08:37:00Z,7,Charge 6
2025-11-07T08:38:00Z,17,Charge 6
2025-11-07T08:46:00Z,17,Charge 6
2025-11-07T08:47:00Z,7,Charge 6
2025-11-07T08:50:00Z,9,Charge 6
2025-11-07T08:51:00Z,10,Charge 6
2025-11-07T08:58:00Z,13,Charge 6
2025-11-07T08:59:00Z,6,Charge 6
2025-11-07T09:05:00Z,22,Charge 6
2025-11-07T09:06:00Z,5,Charge 6
2025-11-07T10:05:00Z,9,Charge 6
2025-11-07T11:17:00Z,7,Charge 6
2025-11-07T11:48:00Z,4,Charge 6
2025-11-07T12:24:00Z,5,Charge 6
2025-11-07T13:08:00Z,10,Charge 6
2025-11-07T14:03:00Z,9,Charge 6
2025-11-07T14:04:00Z,10,Charge 6
2025-11-07T16:43:00Z,5,Charge 6
2025-11-07T16:50:00Z,27,Charge 6
2025-11-07T17:09:00Z,6,Charge 6
2025-11-07T17:10:00Z,31,Charge 6
2025-11-07T17:11:00Z,29,Charge 6
2025-11-07T17:13:00Z,19,Charge 6
2025-11-07T17:14:00Z,42,Charge 6
2025-11-07T17:15:00Z,30,Charge 6
2025-11-07T17:16:00Z,12,Charge 6
2025-11-07T17:18:00Z,27,Charge 6
2025-11-07T17:20:00Z,41,Charge 6
2025-11-07T17:22:00Z,9,Charge 6
2025-11-07T17:26:00Z,24,Charge 6
2025-11-07T17:27:00Z,84,Charge 6
2025-11-07T17:28:00Z,62,Charge 6
2025-11-07T17:29:00Z,60,Charge 6
2025-11-07T17:30:00Z,30,Charge 6
2025-11-07T17:31:00Z,33,Charge 6
2025-11-07T17:32:00Z,6,Charge 6
2025-11-07T17:33:00Z,8,Charge 6
2025-11-07T17:34:00Z,62,Charge 6
2025-11-07T17:41:00Z,6,Charge 6
2025-11-07T17:43:00Z,38,Charge 6
2025-11-07T17:44:00Z,62,Charge 6
2025-11-07T17:45:00Z,55,Charge 6
2025-11-07T17:46:00Z,18,Charge 6
2025-11-07T17:47:00Z,54,Charge 6
2025-11-07T18:03:00Z,8,Charge 6
2025-11-07T18:07:00Z,45,Charge 6
2025-11-07T18:08:00Z,87,Charge 6
2025-11-07T18:09:00Z,108,Charge 6
2025-11-07T18:10:00Z,40,Charge 6
2025-11-07T18:12:00Z,17,Charge 6
2025-11-07T18:13:00Z,7,Charge 6
2025-11-07T18:14:00Z,85,Charge 6
2025-11-07T18:15:00Z,115,Charge 6
2025-11-07T18:16:00Z,54,Charge 6
2025-11-07T18:40:00Z,25,Charge 6
2025-11-07T18:41:00Z,37,Charge 6
2025-11-07T18:42:00Z,13,Charge 6
2025-11-07T18:44:00Z,14,Charge 6
2025-11-07T18:45:00Z,27,Charge 6
2025-11-07T19:16:00Z,9,Charge 6
2025-11-07T19:17:00Z,20,Charge 6
2025-11-07T19:18:00Z,33,Charge 6
2025-11-07T19:19:00Z,20,Charge 6
2025-11-07T19:54:00Z,40,Charge 6
2025-11-07T19:55:00Z,51,Charge 6
2025-11-07T19:56:00Z,89,Charge 6
2025-11-07T19:57:00Z,104,Charge 6
2025-11-07T19:58:00Z,87,Charge 6
2025-11-07T19:59:00Z,19,Charge 6
2025-11-07T20:03:00Z,7,Charge 6
2025-11-07T20:04:00Z,6,Charge 6
2025-11-07T20:06:00Z,8,Charge 6
2025-11-07T20:09:00Z,11,Charge 6
2025-11-07T20:10:00Z,7,Charge 6
2025-11-07T20:11:00Z,6,Charge 6
2025-11-07T20:14:00Z,7,Charge 6
2025-11-07T20:40:00Z,7,Charge 6
2025-11-07T20:42:00Z,8,Charge 6
2025-11-07T20:47:00Z,7,Charge 6
2025-11-07T20:54:00Z,37,Charge 6
2025-11-07T20:55:00Z,43,Charge 6
2025-11-07T20:56:00Z,85,Charge 6
2025-11-07T20:57:00Z,38,Charge 6
2025-11-07T21:04:00Z,19,Charge 6
2025-11-07T21:05:00Z,2,Charge 6
2025-11-07T21:06:00Z,6,Charge 6
2025-11-07T21:08:00Z,17,Charge 6
2025-11-07T21:09:00Z,9,Charge 6
2025-11-07T21:18:00Z,7,Charge 6
2025-11-07T21:21:00Z,7,Charge 6
2025-11-07T21:22:00Z,10,Charge 6
2025-11-07T21:26:00Z,5,Charge 6
2025-11-07T21:30:00Z,7,Charge 6
2025-11-07T21:31:00Z,8,Charge 6
2025-11-07T21:33:00Z,10,Charge 6
2025-11-07T21:37:00Z,18,Charge 6
2025-11-07T21:41:00Z,10,Charge 6
2025-11-07T21:47:00Z,8,Charge 6
2025-11-07T21:48:00Z,7,Charge 6
2025-11-07T21:58:00Z,10,Charge 6
2025-11-07T21:59:00Z,37,Charge 6
2025-11-07T22:00:00Z,60,Charge 6
2025-11-07T22:01:00Z,7,Charge 6
2025-11-07T22:02:00Z,9,Charge 6
2025-11-07T22:06:00Z,8,Charge 6
2025-11-07T22:12:00Z,8,Charge 6
2025-11-07T22:17:00Z,4,Charge 6
2025-11-07T22:33:00Z,13,Charge 6
2025-11-07T22:39:00Z,8,Charge 6
2025-11-07T22:45:00Z,19,Charge 6
2025-11-07T22:52:00Z,23,Charge 6
2025-11-07T22:54:00Z,5,Charge 6
2025-11-07T22:55:00Z,11,Charge 6
2025-11-07T22:58:00Z,4,Charge 6
2025-11-07T23:01:00Z,13,Charge 6
2025-11-07T23:02:00Z,8,Charge 6
2025-11-07T23:04:00Z,41,Charge 6
2025-11-07T23:05:00Z,14,Charge 6
2025-11-07T23:06:00Z,56,Charge 6
2025-11-07T23:07:00Z,108,Charge 6
2025-11-07T23:08:00Z,67,Charge 6
2025-11-07T23:09:00Z,106,Charge 6
2025-11-07T23:10:00Z,116,Charge 6
2025-11-07T23:11:00Z,118,Charge 6
2025-11-07T23:12:00Z,123,Charge 6
2025-11-07T23:13:00Z,121,Charge 6
2025-11-07T23:14:00Z,121,Charge 6
2025-11-07T23:15:00Z,117,Charge 6
2025-11-07T23:16:00Z,28,Charge 6
2025-11-07T23:19:00Z,50,Charge 6
2025-11-07T23:20:00Z,10,Charge 6
2025-11-07T23:21:00Z,52,Charge 6
2025-11-07T23:22:00Z,7,Charge 6
2025-11-07T23:23:00Z,25,Charge 6
2025-11-07T23:24:00Z,7,Charge 6
2025-11-07T23:29:00Z,7,Charge 6
2025-11-07T23:32:00Z,7,Charge 6
2025-11-07T23:33:00Z,6,Charge 6
2025-11-07T23:35:00Z,19,Charge 6
2025-11-07T23:36:00Z,29,Charge 6
2025-11-07T23:37:00Z,14,Charge 6
2025-11-07T23:42:00Z,13,Charge 6
2025-11-07T23:43:00Z,18,Charge 6
2025-11-07T23:44:00Z,11,Charge 6
2025-11-07T23:45:00Z,9,Charge 6
2025-11-08T00:17:00Z,12,Charge 6
2025-11-08T00:19:00Z,11,Charge 6
2025-11-08T00:20:00Z,8,Charge 6
2025-11-08T00:29:00Z,7,Charge 6
2025-11-08T00:35:00Z,9,Charge 6
2025-11-08T00:36:00Z,2,Charge 6
2025-11-08T00:48:00Z,15,Charge 6
2025-11-08T00:49:00Z,32,Charge 6
2025-11-08T00:50:00Z,31,Charge 6
2025-11-08T00:51:00Z,23,Charge 6
2025-11-08T00:52:00Z,13,Charge 6
2025-11-08T00:54:00Z,11,Charge 6
2025-11-08T00:55:00Z,8,Charge 6
2025-11-08T00:56:00Z,18,Charge 6
2025-11-08T00:57:00Z,12,Charge 6
2025-11-08T00:58:00Z,11,Charge 6
2025-11-08T00:59:00Z,4,Charge 6
2025-11-08T01:02:00Z,47,Charge 6
2025-11-08T01:03:00Z,18,Charge 6
2025-11-08T01:04:00Z,14,Charge 6
2025-11-08T01:06:00Z,13,Charge 6
2025-11-08T01:07:00Z,58,Charge 6
2025-11-08T01:08:00Z,68,Charge 6
2025-11-08T01:10:00Z,15,Charge 6
2025-11-08T01:34:00Z,12,Charge 6
2025-11-08T01:51:00Z,17,Charge 6
2025-11-08T02:01:00Z,20,Charge 6
2025-11-08T02:02:00Z,47,Charge 6
2025-11-08T02:03:00Z,70,Charge 6
2025-11-08T02:04:00Z,4,Charge 6
2025-11-08T02:07:00Z,20,Charge 6
2025-11-08T02:08:00Z,7,Charge 6
2025-11-08T02:09:00Z,14,Charge 6
2025-11-08T02:11:00Z,10,Charge 6
2025-11-08T02:13:00Z,12,Charge 6
2025-11-08T02:15:00Z,12,Charge 6
2025-11-08T02:42:00Z,7,Charge 6
2025-11-08T02:47:00Z,7,Charge 6
2025-11-08T02:50:00Z,4,Charge 6
2025-11-08T02:51:00Z,13,Charge 6
2025-11-08T02:52:00Z,86,Charge 6
2025-11-08T02:53:00Z,57,Charge 6
2025-11-08T02:54:00Z,64,Charge 6
2025-11-08T02:57:00Z,21,Charge 6
2025-11-08T02:58:00Z,92,Charge 6
2025-11-08T02:59:00Z,106,Charge 6
2025-11-08T03:00:00Z,112,Charge 6
2025-11-08T03:01:00Z,105,Charge 6
2025-11-08T03:02:00Z,112,Charge 6
2025-11-08T03:03:00Z,83,Charge 6
2025-11-08T03:04:00Z,13,Charge 6
2025-11-08T03:05:00Z,21,Charge 6
2025-11-08T03:06:00Z,21,Charge 6
2025-11-08T03:09:00Z,4,Charge 6
2025-11-08T03:10:00Z,29,Charge 6
2025-11-08T03:11:00Z,96,Charge 6
2025-11-08T03:12:00Z,77,Charge 6
2025-11-08T03:13:00Z,43,Charge 6
2025-11-08T03:14:00Z,19,Charge 6
2025-11-08T03:15:00Z,23,Charge 6
2025-11-08T03:16:00Z,2,Charge 6
2025-11-08T03:17:00Z,19,Charge 6
2025-11-08T03:19:00Z,38,Charge 6
2025-11-08T03:20:00Z,57,Charge 6
2025-11-08T03:21:00Z,34,Charge 6
2025-11-08T03:22:00Z,9,Charge 6
2025-11-08T03:27:00Z,6,Charge 6
2025-11-08T03:34:00Z,10,Charge 6
2025-11-08T03:35:00Z,2,Charge 6
2025-11-08T03:37:00Z,27,Charge 6
2025-11-08T03:38:00Z,6,Charge 6
2025-11-08T03:40:00Z,30,Charge 6
2025-11-08T03:42:00Z,16,Charge 6
2025-11-08T03:46:00Z,44,Charge 6
2025-11-08T03:47:00Z,50,Charge 6
2025-11-08T03:51:00Z,5,Charge 6
2025-11-08T03:54:00Z,41,Charge 6
2025-11-08T03:55:00Z,19,Charge 6
2025-11-08T03:56:00Z,63,Charge 6
2025-11-08T03:57:00Z,34,Charge 6
2025-11-08T03:59:00Z,15,Charge 6
2025-11-08T04:00:00Z,59,Charge 6
2025-11-08T04:01:00Z,100,Charge 6
2025-11-08T04:02:00Z,99,Charge 6
2025-11-08T04:03:00Z,109,Charge 6
2025-11-08T04:04:00Z,111,Charge 6
2025-11-08T04:05:00Z,77,Charge 6
2025-11-08T04:06:00Z,27,Charge 6
2025-11-08T04:07:00Z,31,Charge 6
2025-11-08T04:10:00Z,24,Charge 6
2025-11-08T04:11:00Z,17,Charge 6
2025-11-08T04:12:00Z,62,Charge 6
2025-11-08T04:13:00Z,83,Charge 6
2025-11-08T04:14:00Z,61,Charge 6
2025-11-08T04:15:00Z,52,Charge 6
2025-11-08T04:16:00Z,88,Charge 6
2025-11-08T04:17:00Z,47,Charge 6
2025-11-08T04:18:00Z,47,Charge 6
2025-11-08T04:19:00Z,53,Charge 6
2025-11-08T04:30:00Z,48,Charge 6
2025-11-08T04:31:00Z,39,Charge 6
2025-11-08T04:33:00Z,10,Charge 6
2025-11-08T04:35:00Z,6,Charge 6
2025-11-08T04:42:00Z,9,Charge 6
2025-11-08T04:43:00Z,86,Charge 6
2025-11-08T04:44:00Z,40,Charge 6
2025-11-08T04:45:00Z,24,Charge 6
2025-11-08T04:46:00Z,13,Charge 6
2025-11-08T04:47:00Z,59,Charge 6
2025-11-08T04:48:00Z,60,Charge 6
2025-11-08T04:49:00Z,27,Charge 6
2025-11-08T04:50:00Z,83,Charge 6
2025-11-08T04:51:00Z,69,Charge 6
2025-11-08T04:52:00Z,84,Charge 6
2025-11-08T04:53:00Z,36,Charge 6
2025-11-08T04:54:00Z,21,Charge 6
2025-11-08T04:55:00Z,9,Charge 6
2025-11-08T05:37:00Z,23,Charge 6
2025-11-08T05:38:00Z,17,Charge 6
2025-11-08T05:39:00Z,5,Charge 6
2025-11-08T05:40:00Z,9,Charge 6
2025-11-08T05:41:00Z,16,Charge 6
2025-11-08T05:42:00Z,24,Charge 6
2025-11-08T05:43:00Z,15,Charge 6
2025-11-08T05:44:00Z,23,Charge 6
2025-11-08T05:45:00Z,42,Charge 6
2025-11-08T05:46:00Z,12,Charge 6
2025-11-08T05:48:00Z,65,Charge 6
2025-11-08T05:49:00Z,119,Charge 6
2025-11-08T05:50:00Z,64,Charge 6
2025-11-08T05:51:00Z,32,Charge 6
2025-11-08T05:52:00Z,39,Charge 6
2025-11-08T05:53:00Z,116,Charge 6
2025-11-08T05:54:00Z,95,Charge 6
2025-11-08T05:55:00Z,11,Charge 6
2025-11-08T06:29:00Z,6,Charge 6
2025-11-08T06:36:00Z,9,Charge 6
2025-11-08T06:51:00Z,10,Charge 6
2025-11-08T07:17:00Z,4,Charge 6
2025-11-08T07:18:00Z,36,Charge 6
2025-11-08T07:19:00Z,19,Charge 6
2025-11-08T08:07:00Z,6,Charge 6
2025-11-08T08:11:00Z,22,Charge 6
2025-11-08T08:38:00Z,6,Charge 6
2025-11-08T10:25:00Z,10,Charge 6
2025-11-08T11:12:00Z,9,Charge 6
2025-11-08T11:24:00Z,9,Charge 6
2025-11-08T11:27:00Z,1,Charge 6
2025-11-08T12:21:00Z,6,Charge 6
2025-11-08T14:49:00Z,7,Charge 6
2025-11-08T15:31:00Z,46,Charge 6
2025-11-08T15:32:00Z,44,Charge 6
2025-11-08T15:33:00Z,22,Charge 6
2025-11-08T15:34:00Z,45,Charge 6
2025-11-08T15:35:00Z,81,Charge 6
2025-11-08T15:36:00Z,62,Charge 6
2025-11-08T15:37:00Z,9,Charge 6
2025-11-08T15:52:00Z,10,Charge 6
2025-11-08T15:56:00Z,53,Charge 6
2025-11-08T15:57:00Z,78,Charge 6
2025-11-08T15:58:00Z,25,Charge 6
2025-11-08T15:59:00Z,84,Charge 6
2025-11-08T16:00:00Z,96,Charge 6
2025-11-08T16:01:00Z,101,Charge 6
2025-11-08T16:02:00Z,19,Charge 6
2025-11-08T16:03:00Z,61,Charge 6
2025-11-08T16:04:00Z,111,Charge 6
2025-11-08T16:05:00Z,117,Charge 6
2025-11-08T16:06:00Z,109,Charge 6
2025-11-08T16:07:00Z,104,Charge 6
2025-11-08T16:08:00Z,112,Charge 6
2025-11-08T16:09:00Z,112,Charge 6
2025-11-08T16:10:00Z,108,Charge 6
2025-11-08T16:11:00Z,42,Charge 6
2025-11-08T16:13:00Z,4,Charge 6
2025-11-08T16:14:00Z,11,Charge 6
2025-11-08T16:21:00Z,10,Charge 6
2025-11-08T16:22:00Z,17,Charge 6
2025-11-08T16:29:00Z,16,Charge 6
2025-11-08T16:30:00Z,72,Charge 6
2025-11-08T16:31:00Z,10,Charge 6
2025-11-08T16:32:00Z,30,Charge 6
2025-11-08T16:33:00Z,68,Charge 6
2025-11-08T16:34:00Z,125,Charge 6
2025-11-08T16:35:00Z,131,Charge 6
2025-11-08T16:36:00Z,129,Charge 6
2025-11-08T16:37:00Z,127,Charge 6
2025-11-08T16:38:00Z,122,Charge 6
2025-11-08T16:39:00Z,112,Charge 6
2025-11-08T16:40:00Z,125,Charge 6
2025-11-08T16:41:00Z,105,Charge 6
