start time,end time,data source
2026-01-23T01:36:00Z,2026-01-23T01:47:00Z,Fitbit App
2026-01-23T01:48:00Z,2026-01-23T03:35:00Z,Fitbit App
2026-01-23T04:40:00Z,2026-01-23T06:01:00Z,Fitbit App
2026-01-23T07:17:00Z,2026-01-23T07:40:00Z,Fitbit App
2026-01-23T07:43:00Z,2026-01-23T08:00:00Z,Fitbit App
2026-01-23T08:00:00Z,2026-01-23T11:47:00Z,Fitbit App
2026-01-23T17:14:00Z,2026-01-23T17:35:00Z,Fitbit App
2026-01-23T18:37:00Z,2026-01-23T19:05:00Z,Fitbit App
2026-01-23T19:07:00Z,2026-01-23T20:42:00Z,Fitbit App
2026-01-23T20:48:00Z,2026-01-23T21:12:00Z,Fitbit App
2026-01-23T21:33:00Z,2026-01-23T21:43:00Z,Fitbit App
2026-01-23T21:45:00Z,2026-01-23T22:15:00Z,Fitbit App
2026-01-23T22:29:00Z,2026-01-23T23:03:00Z,Fitbit App
2026-01-23T23:19:00Z,2026-01-24T00:23:00Z,Fitbit App
