start time,end time,data source
2025-10-30T00:00:00Z,2025-10-30T01:41:00Z,Fitbit App
2025-10-30T01:55:00Z,2025-10-30T02:24:00Z,Fitbit App
2025-10-30T03:05:00Z,2025-10-30T04:01:00Z,Fitbit App
2025-10-30T04:30:00Z,2025-10-30T04:43:00Z,Fitbit App
2025-10-30T04:44:00Z,2025-10-30T05:10:00Z,Fitbit App
2025-10-30T05:11:00Z,2025-10-30T06:12:00Z,Fitbit App
2025-10-30T06:13:00Z,2025-10-30T06:41:00Z,Fitbit App
2025-10-30T07:10:00Z,2025-10-30T07:31:00Z,Fitbit App
2025-10-30T14:29:00Z,2025-10-30T14:43:00Z,Fitbit App
2025-10-30T15:08:00Z,2025-10-30T16:16:00Z,Fitbit App
2025-10-30T16:17:00Z,2025-10-30T16:35:00Z,Fitbit App
2025-10-30T17:11:00Z,2025-10-30T17:34:00Z,Fitbit App
2025-10-30T17:36:00Z,2025-10-30T18:46:00Z,Fitbit App
2025-10-30T18:47:00Z,2025-10-30T19:17:00Z,Fitbit App
2025-10-30T19:28:00Z,2025-10-30T20:46:00Z,Fitbit App
2025-10-30T21:17:00Z,2025-10-30T21:27:00Z,Fitbit App
2025-10-30T21:42:00Z,2025-10-30T21:56:00Z,Fitbit App
