timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-11-24T03:09:09Z,0,0,0,Charge 6
2025-11-24T03:09:10Z,1,0,0,Charge 6
2025-11-24T03:09:11Z,1,0,0,Charge 6
2025-11-24T03:09:12Z,0,0,0,Charge 6
2025-11-24T03:09:13Z,0,0,0,Charge 6
2025-11-24T03:09:14Z,1,0,0,Charge 6
2025-11-24T03:09:15Z,2,0,0,Charge 6
2025-11-24T03:09:16Z,2,230,0,Charge 6
2025-11-24T03:09:17Z,2,350,0,Charge 6
2025-11-24T03:09:18Z,2,490,0,Charge 6
2025-11-24T03:09:19Z,0,600,0,Charge 6
2025-11-24T03:09:20Z,3,770,0,Charge 6
2025-11-24T03:09:21Z,0,790,0,Charge 6
2025-11-24T03:09:22Z,2,810,0,Charge 6
2025-11-24T03:09:23Z,2,820,0,Charge 6
2025-11-24T03:09:24Z,0,820,0,Charge 6
2025-11-24T03:09:25Z,0,750,0,Charge 6
2025-11-24T03:09:26Z,1,680,0,Charge 6
2025-11-24T03:09:27Z,1,0,0,Charge 6
2025-11-24T03:09:28Z,2,0,0,Charge 6
2025-11-24T03:09:29Z,1,0,0,Charge 6
2025-11-24T03:09:30Z,1,0,0,Charge 6
2025-11-24T03:09:31Z,2,0,0,Charge 6
2025-11-24T03:09:32Z,0,0,0,Charge 6
2025-11-24T03:09:33Z,2,0,0,Charge 6
2025-11-24T03:09:34Z,2,120,0,Charge 6
2025-11-24T03:09:35Z,2,290,0,Charge 6
2025-11-24T03:09:36Z,1,440,0,Charge 6
2025-11-24T03:09:37Z,2,620,0,Charge 6
2025-11-24T03:09:38Z,0,750,0,Charge 6
2025-11-24T03:09:39Z,1,710,0,Charge 6
2025-11-24T03:09:40Z,2,0,0,Charge 6
2025-11-24T03:09:41Z,2,1320,0,Charge 6
2025-11-24T03:09:42Z,2,690,0,Charge 6
2025-11-24T03:09:43Z,1,750,0,Charge 6
2025-11-24T03:09:44Z,1,750,0,Charge 6
2025-11-24T03:09:45Z,2,860,0,Charge 6
2025-11-24T03:09:46Z,2,1120,0,Charge 6
2025-11-24T03:09:47Z,2,1160,0,Charge 6
2025-11-24T03:09:48Z,2,1200,0,Charge 6
2025-11-24T03:09:49Z,2,1260,0,Charge 6
2025-11-24T03:09:50Z,2,1300,0,Charge 6
2025-11-24T03:09:51Z,2,1340,0,Charge 6
2025-11-24T03:09:52Z,1,1330,0,Charge 6
2025-11-24T03:09:53Z,2,1320,0,Charge 6
2025-11-24T03:09:54Z,2,1320,0,Charge 6
2025-11-24T03:09:55Z,1,1320,0,Charge 6
2025-11-24T03:09:56Z,1,1300,0,Charge 6
2025-11-24T03:09:57Z,4,1340,0,Charge 6
2025-11-24T03:09:58Z,2,1370,0,Charge 6
2025-11-24T03:09:59Z,2,1390,0,Charge 6
2025-11-24T03:10:00Z,2,1440,0,Charge 6
2025-11-24T03:10:01Z,2,1510,0,Charge 6
2025-11-24T03:10:02Z,2,1520,0,Charge 6
2025-11-24T03:10:03Z,1,1510,0,Charge 6
2025-11-24T03:10:04Z,2,1500,0,Charge 6
2025-11-24T03:10:05Z,2,1500,0,Charge 6
2025-11-24T03:10:06Z,2,1490,0,Charge 6
2025-11-24T03:10:07Z,2,1480,0,Charge 6
2025-11-24T03:10:08Z,2,1490,0,Charge 6
2025-11-24T03:10:09Z,2,1480,0,Charge 6
2025-11-24T03:10:10Z,2,1490,0,Charge 6
2025-11-24T03:10:11Z,2,1480,0,Charge 6
2025-11-24T03:10:12Z,2,1490,0,Charge 6
2025-11-24T03:10:13Z,2,1480,0,Charge 6
2025-11-24T03:10:14Z,2,1490,0,Charge 6
2025-11-24T03:10:15Z,2,1470,0,Charge 6
2025-11-24T03:10:16Z,2,1480,0,Charge 6
2025-11-24T03:10:17Z,1,1480,0,Charge 6
2025-11-24T03:10:18Z,2,1460,0,Charge 6
2025-11-24T03:10:19Z,1,1390,0,Charge 6
2025-11-24T03:10:20Z,2,1340,0,Charge 6
2025-11-24T03:10:21Z,2,1330,0,Charge 6
2025-11-24T03:10:22Z,2,1330,0,Charge 6
2025-11-24T03:10:23Z,2,1320,0,Charge 6
2025-11-24T03:10:24Z,2,1330,0,Charge 6
2025-11-24T03:10:25Z,2,1340,0,Charge 6
2025-11-24T03:10:26Z,2,1330,0,Charge 6
2025-11-24T03:10:27Z,2,1340,0,Charge 6
2025-11-24T03:10:28Z,2,1340,0,Charge 6
2025-11-24T03:10:29Z,2,1350,0,Charge 6
2025-11-24T03:10:30Z,2,1340,0,Charge 6
2025-11-24T03:10:31Z,2,1350,0,Charge 6
2025-11-24T03:10:32Z,2,1360,0,Charge 6
2025-11-24T03:10:33Z,2,1350,0,Charge 6
2025-11-24T03:10:34Z,2,1360,0,Charge 6
2025-11-24T03:10:35Z,1,1360,0,Charge 6
2025-11-24T03:10:36Z,3,1350,0,Charge 6
2025-11-24T03:10:37Z,1,1360,0,Charge 6
2025-11-24T03:10:38Z,2,1360,0,Charge 6
2025-11-24T03:10:39Z,1,1300,0,Charge 6
2025-11-24T03:10:40Z,2,1310,0,Charge 6
2025-11-24T03:10:41Z,1,1230,0,Charge 6
2025-11-24T03:10:42Z,2,1230,0,Charge 6
2025-11-24T03:10:43Z,2,1230,0,Charge 6
2025-11-24T03:10:44Z,2,1230,0,Charge 6
2025-11-24T03:10:45Z,2,1240,0,Charge 6
2025-11-24T03:10:46Z,2,1230,0,Charge 6
2025-11-24T03:10:47Z,1,1250,0,Charge 6
2025-11-24T03:10:48Z,2,1240,0,Charge 6
2025-11-24T03:10:49Z,2,1240,0,Charge 6
2025-11-24T03:10:50Z,2,1240,0,Charge 6
2025-11-24T03:10:51Z,2,1240,0,Charge 6
2025-11-24T03:10:52Z,2,1250,0,Charge 6
2025-11-24T03:10:53Z,1,1250,0,Charge 6
2025-11-24T03:10:54Z,2,1250,0,Charge 6
2025-11-24T03:10:55Z,2,1260,0,Charge 6
2025-11-24T03:10:56Z,2,1260,0,Charge 6
2025-11-24T03:10:57Z,2,1260,0,Charge 6
2025-11-24T03:10:58Z,2,1260,0,Charge 6
2025-11-24T03:10:59Z,2,1260,0,Charge 6
2025-11-24T03:11:00Z,2,1270,0,Charge 6
2025-11-24T03:11:01Z,1,1280,0,Charge 6
2025-11-24T03:11:02Z,2,1270,0,Charge 6
2025-11-24T03:11:03Z,2,1280,0,Charge 6
2025-11-24T03:11:04Z,2,1270,0,Charge 6
2025-11-24T03:11:05Z,2,1270,0,Charge 6
2025-11-24T03:11:06Z,2,1280,0,Charge 6
2025-11-24T03:11:07Z,2,1280,0,Charge 6
2025-11-24T03:11:08Z,2,1290,0,Charge 6
2025-11-24T03:11:09Z,2,1290,0,Charge 6
2025-11-24T03:11:10Z,1,1290,0,Charge 6
2025-11-24T03:11:11Z,2,1290,0,Charge 6
2025-11-24T03:11:12Z,3,1300,0,Charge 6
2025-11-24T03:11:13Z,1,1290,0,Charge 6
2025-11-24T03:11:14Z,2,1300,0,Charge 6
2025-11-24T03:11:15Z,2,1300,0,Charge 6
2025-11-24T03:11:16Z,2,1300,0,Charge 6
2025-11-24T03:11:17Z,2,1310,0,Charge 6
2025-11-24T03:11:18Z,2,1300,0,Charge 6
2025-11-24T03:11:19Z,2,1310,0,Charge 6
2025-11-24T03:11:20Z,2,1320,0,Charge 6
2025-11-24T03:11:21Z,1,1310,0,Charge 6
2025-11-24T03:11:22Z,2,1310,0,Charge 6
2025-11-24T03:11:23Z,2,1310,0,Charge 6
2025-11-24T03:11:24Z,2,1320,0,Charge 6
2025-11-24T03:11:25Z,2,1320,0,Charge 6
2025-11-24T03:11:26Z,2,1310,0,Charge 6
