timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-10-07T22:35:48Z,2,0,0,Charge 6
2025-10-07T22:35:49Z,2,0,0,Charge 6
2025-10-07T22:35:50Z,1,160,0,Charge 6
2025-10-07T22:35:51Z,2,250,0,Charge 6
2025-10-07T22:35:52Z,1,350,0,Charge 6
2025-10-07T22:35:53Z,1,460,0,Charge 6
2025-10-07T22:35:54Z,1,510,0,Charge 6
2025-10-07T22:35:55Z,0,540,0,Charge 6
2025-10-07T22:35:56Z,1,510,0,Charge 6
2025-10-07T22:35:57Z,2,530,0,Charge 6
2025-10-07T22:35:58Z,1,550,0,Charge 6
2025-10-07T22:35:59Z,2,590,0,Charge 6
2025-10-07T22:36:00Z,2,670,0,Charge 6
2025-10-07T22:36:01Z,1,750,0,Charge 6
2025-10-07T22:36:02Z,2,980,0,Charge 6
2025-10-07T22:36:03Z,1,1020,0,Charge 6
2025-10-07T22:36:04Z,2,1060,0,Charge 6
2025-10-07T22:36:05Z,0,1050,0,Charge 6
2025-10-07T22:36:06Z,0,1040,0,Charge 6
2025-10-07T22:36:07Z,0,890,0,Charge 6
2025-10-07T22:36:08Z,0,0,0,Charge 6
2025-10-07T22:36:09Z,0,0,0,Charge 6
2025-10-07T22:36:10Z,1,0,0,Charge 6
2025-10-07T22:36:11Z,1,0,0,Charge 6
2025-10-07T22:36:12Z,1,0,0,Charge 6
2025-10-07T22:36:13Z,1,0,0,Charge 6
2025-10-07T22:36:14Z,0,0,0,Charge 6
2025-10-07T22:36:15Z,1,0,0,Charge 6
2025-10-07T22:36:16Z,1,0,0,Charge 6
2025-10-07T22:36:17Z,0,0,0,Charge 6
2025-10-07T22:36:18Z,1,0,0,Charge 6
2025-10-07T22:36:19Z,2,120,0,Charge 6
2025-10-07T22:36:20Z,2,290,0,Charge 6
2025-10-07T22:36:21Z,1,440,0,Charge 6
2025-10-07T22:36:22Z,0,550,0,Charge 6
2025-10-07T22:36:23Z,0,1230,0,Charge 6
2025-10-07T22:36:24Z,0,0,0,Charge 6
2025-10-07T22:36:25Z,0,0,0,Charge 6
2025-10-07T22:36:26Z,0,0,0,Charge 6
2025-10-07T22:36:27Z,0,0,0,Charge 6
2025-10-07T22:36:28Z,0,0,0,Charge 6
2025-10-07T22:36:29Z,0,0,0,Charge 6
2025-10-07T22:36:30Z,0,0,0,Charge 6
2025-10-07T22:36:31Z,0,0,0,Charge 6
2025-10-07T22:36:32Z,0,0,0,Charge 6
2025-10-07T22:36:33Z,0,0,0,Charge 6
2025-10-07T22:36:34Z,0,0,0,Charge 6
2025-10-07T22:36:35Z,0,0,0,Charge 6
2025-10-07T22:36:36Z,0,0,0,Charge 6
2025-10-07T22:36:37Z,0,0,0,Charge 6
2025-10-07T22:36:38Z,0,0,0,Charge 6
2025-10-07T22:36:39Z,0,0,0,Charge 6
2025-10-07T22:36:40Z,0,0,0,Charge 6
2025-10-07T22:36:41Z,0,0,0,Charge 6
2025-10-07T22:36:42Z,0,0,0,Charge 6
2025-10-07T22:36:43Z,0,0,0,Charge 6
2025-10-07T22:36:44Z,0,0,0,Charge 6
2025-10-07T22:36:45Z,0,0,0,Charge 6
2025-10-07T22:36:46Z,0,0,0,Charge 6
2025-10-07T22:36:47Z,2,0,0,Charge 6
2025-10-07T22:36:48Z,2,0,0,Charge 6
2025-10-07T22:36:49Z,0,0,0,Charge 6
2025-10-07T22:36:50Z,0,0,0,Charge 6
2025-10-07T22:36:51Z,0,0,0,Charge 6
2025-10-07T22:36:52Z,0,0,0,Charge 6
2025-10-07T22:36:53Z,0,0,0,Charge 6
2025-10-07T22:36:54Z,0,0,0,Charge 6
2025-10-07T22:36:55Z,0,0,0,Charge 6
2025-10-07T22:36:56Z,0,0,0,Charge 6
2025-10-07T22:36:57Z,0,0,0,Charge 6
2025-10-07T22:36:58Z,0,0,0,Charge 6
2025-10-07T22:36:59Z,0,0,0,Charge 6
2025-10-07T22:37:00Z,0,0,0,Charge 6
2025-10-07T22:37:01Z,0,0,0,Charge 6
2025-10-07T22:37:02Z,0,0,0,Charge 6
2025-10-07T22:37:03Z,0,0,0,Charge 6
2025-10-07T22:37:04Z,0,0,0,Charge 6
2025-10-07T22:37:05Z,0,0,0,Charge 6
2025-10-07T22:37:06Z,0,0,0,Charge 6
