start time,end time,data source
2025-09-14T00:50:00Z,2025-09-14T02:12:00Z,Fitbit App
2025-09-14T02:22:00Z,2025-09-14T04:18:00Z,Fitbit App
2025-09-14T04:25:00Z,2025-09-14T04:59:00Z,Fitbit App
2025-09-14T05:06:00Z,2025-09-14T05:18:00Z,Fitbit App
2025-09-14T05:23:00Z,2025-09-14T06:09:00Z,Fitbit App
2025-09-14T06:20:00Z,2025-09-14T07:00:00Z,Fitbit App
2025-09-14T15:14:00Z,2025-09-14T15:28:00Z,Fitbit App
2025-09-14T15:56:00Z,2025-09-14T16:06:00Z,Fitbit App
2025-09-14T16:08:00Z,2025-09-14T16:32:00Z,Fitbit App
2025-09-14T18:26:00Z,2025-09-14T18:40:00Z,Fitbit App
2025-09-14T18:41:00Z,2025-09-14T18:55:00Z,Fitbit App
2025-09-14T21:29:00Z,2025-09-14T22:03:00Z,Fitbit App
2025-09-14T22:31:00Z,2025-09-14T22:42:00Z,Fitbit App
2025-09-14T22:43:00Z,2025-09-14T23:01:00Z,Fitbit App
2025-09-14T23:31:00Z,2025-09-15T00:39:00Z,Fitbit App
