start time,end time,data source
2025-08-27T00:17:00Z,2025-08-27T00:36:00Z,Fitbit App
2025-08-27T03:04:00Z,2025-08-27T03:16:00Z,Fitbit App
2025-08-27T03:23:00Z,2025-08-27T03:48:00Z,Fitbit App
2025-08-27T03:55:00Z,2025-08-27T04:25:00Z,Fitbit App
2025-08-27T04:26:00Z,2025-08-27T05:50:00Z,Fitbit App
2025-08-27T05:51:00Z,2025-08-27T07:00:00Z,Fitbit App
2025-08-27T07:19:00Z,2025-08-27T07:32:00Z,Fitbit App
2025-08-27T16:05:00Z,2025-08-27T16:19:00Z,Fitbit App
2025-08-27T16:36:00Z,2025-08-27T16:52:00Z,Fitbit App
2025-08-27T17:26:00Z,2025-08-27T17:44:00Z,Fitbit App
2025-08-27T17:48:00Z,2025-08-27T18:14:00Z,Fitbit App
2025-08-27T18:15:00Z,2025-08-27T19:02:00Z,Fitbit App
2025-08-27T19:31:00Z,2025-08-27T20:39:00Z,Fitbit App
2025-08-27T21:16:00Z,2025-08-27T21:30:00Z,Fitbit App
2025-08-27T22:03:00Z,2025-08-27T22:56:00Z,Fitbit App
