start time,end time,data source
2025-08-19T00:35:00Z,2025-08-19T02:31:00Z,Fitbit App
2025-08-19T02:48:00Z,2025-08-19T03:07:00Z,Fitbit App
2025-08-19T03:24:00Z,2025-08-19T03:34:00Z,Fitbit App
2025-08-19T03:50:00Z,2025-08-19T04:09:00Z,Fitbit App
2025-08-19T04:10:00Z,2025-08-19T04:35:00Z,Fitbit App
2025-08-19T04:39:00Z,2025-08-19T04:58:00Z,Fitbit App
2025-08-19T05:33:00Z,2025-08-19T06:43:00Z,Fitbit App
2025-08-19T15:34:00Z,2025-08-19T15:50:00Z,Fitbit App
2025-08-19T16:09:00Z,2025-08-19T16:25:00Z,Fitbit App
2025-08-19T16:31:00Z,2025-08-19T16:43:00Z,Fitbit App
2025-08-19T17:49:00Z,2025-08-19T18:06:00Z,Fitbit App
2025-08-19T18:07:00Z,2025-08-19T18:53:00Z,Fitbit App
2025-08-19T18:54:00Z,2025-08-19T19:24:00Z,Fitbit App
2025-08-19T19:33:00Z,2025-08-19T20:36:00Z,Fitbit App
2025-08-19T20:53:00Z,2025-08-19T21:08:00Z,Fitbit App
2025-08-19T21:27:00Z,2025-08-19T21:51:00Z,Fitbit App
2025-08-19T22:01:00Z,2025-08-19T22:52:00Z,Fitbit App
2025-08-19T23:03:00Z,2025-08-19T23:23:00Z,Fitbit App
2025-08-19T23:28:00Z,2025-08-19T23:50:00Z,Fitbit App
2025-08-19T23:51:00Z,2025-08-20T00:17:00Z,Fitbit App
