start time,end time,data source
2026-02-20T00:11:00Z,2026-02-20T00:33:00Z,Fitbit App
2026-02-20T00:40:00Z,2026-02-20T01:59:00Z,Fitbit App
2026-02-20T04:33:00Z,2026-02-20T05:01:00Z,Fitbit App
2026-02-20T05:03:00Z,2026-02-20T05:14:00Z,Fitbit App
2026-02-20T06:09:00Z,2026-02-20T06:28:00Z,Fitbit App
2026-02-20T06:41:00Z,2026-02-20T07:21:00Z,Fitbit App
2026-02-20T08:22:00Z,2026-02-20T08:35:00Z,Fitbit App
2026-02-20T09:09:00Z,2026-02-20T09:29:00Z,Fitbit App
2026-02-20T09:50:00Z,2026-02-20T10:07:00Z,Fitbit App
2026-02-20T17:23:00Z,2026-02-20T19:42:00Z,Fitbit App
2026-02-20T20:11:00Z,2026-02-20T20:39:00Z,Fitbit App
2026-02-20T22:02:00Z,2026-02-20T22:16:00Z,Fitbit App
2026-02-20T22:31:00Z,2026-02-20T22:49:00Z,Fitbit App
2026-02-20T22:51:00Z,2026-02-20T23:28:00Z,Fitbit App
2026-02-20T23:32:00Z,2026-02-21T00:13:00Z,Fitbit App
