timestamp,beats per minute,data source
2025-12-19T00:00:00Z,69.0,Charge 6
2025-12-19T00:00:02Z,70.0,Charge 6
2025-12-19T00:00:04Z,69.0,Charge 6
2025-12-19T00:00:07Z,68.0,Charge 6
2025-12-19T00:00:10Z,68.0,Charge 6
2025-12-19T00:00:11Z,69.0,Charge 6
2025-12-19T00:00:13Z,68.0,Charge 6
2025-12-19T00:00:15Z,69.0,Charge 6
2025-12-19T00:00:17Z,67.0,Charge 6
2025-12-19T00:00:19Z,68.0,Charge 6
2025-12-19T00:00:21Z,69.0,Charge 6
2025-12-19T00:00:24Z,69.0,Charge 6
2025-12-19T00:00:27Z,68.0,Charge 6
2025-12-19T00:00:28Z,67.0,Charge 6
2025-12-19T00:00:30Z,66.0,Charge 6
2025-12-19T00:00:32Z,67.0,Charge 6
2025-12-19T00:00:34Z,68.0,Charge 6
2025-12-19T00:00:37Z,68.0,Charge 6
2025-12-19T00:00:40Z,68.0,Charge 6
2025-12-19T00:00:43Z,68.0,Charge 6
2025-12-19T00:00:44Z,67.0,Charge 6
2025-12-19T00:00:47Z,67.0,Charge 6
2025-12-19T00:00:50Z,68.0,Charge 6
2025-12-19T00:00:53Z,68.0,Charge 6
2025-12-19T00:00:56Z,68.0,Charge 6
2025-12-19T00:00:59Z,69.0,Charge 6
2025-12-19T00:01:02Z,69.0,Charge 6
2025-12-19T00:01:05Z,69.0,Charge 6
2025-12-19T00:01:08Z,69.0,Charge 6
2025-12-19T00:01:09Z,68.0,Charge 6
2025-12-19T00:01:11Z,69.0,Charge 6
2025-12-19T00:01:14Z,69.0,Charge 6
2025-12-19T00:01:17Z,69.0,Charge 6
2025-12-19T00:01:20Z,69.0,Charge 6
2025-12-19T00:01:22Z,68.0,Charge 6
2025-12-19T00:01:24Z,67.0,Charge 6
2025-12-19T00:01:27Z,67.0,Charge 6
2025-12-19T00:01:30Z,67.0,Charge 6
2025-12-19T00:01:33Z,67.0,Charge 6
2025-12-19T00:01:36Z,66.0,Charge 6
2025-12-19T00:01:38Z,67.0,Charge 6
2025-12-19T00:01:40Z,70.0,Charge 6
2025-12-19T00:01:41Z,72.0,Charge 6
2025-12-19T00:01:44Z,72.0,Charge 6
2025-12-19T00:01:45Z,71.0,Charge 6
2025-12-19T00:01:48Z,71.0,Charge 6
2025-12-19T00:01:49Z,72.0,Charge 6
2025-12-19T00:01:51Z,73.0,Charge 6
2025-12-19T00:01:54Z,73.0,Charge 6
2025-12-19T00:01:55Z,74.0,Charge 6
2025-12-19T00:01:57Z,73.0,Charge 6
