timestamp,latitude,longitude,altitude,data source
2025-08-13T17:06:38Z,34.412682,-119.859698,16.6,Charge 6
2025-08-13T17:06:39Z,34.412687,-119.859685,14.5,Charge 6
2025-08-13T17:06:40Z,34.412700,-119.859597,8.8,Charge 6
2025-08-13T17:06:41Z,34.412685,-119.859473,15.0,Charge 6
2025-08-13T17:06:42Z,34.412680,-119.859395,13.3,Charge 6
2025-08-13T17:06:43Z,34.412673,-119.859358,13.6,Charge 6
2025-08-13T17:06:44Z,34.412672,-119.859313,13.5,Charge 6
2025-08-13T17:06:45Z,34.412673,-119.859247,13.1,Charge 6
2025-08-13T17:06:46Z,34.412673,-119.859183,13.1,Charge 6
2025-08-13T17:06:47Z,34.412677,-119.859123,12.8,Charge 6
2025-08-13T17:06:48Z,34.412673,-119.859068,12.5,Charge 6
2025-08-13T17:06:49Z,34.412673,-119.859003,12.5,Charge 6
2025-08-13T17:06:50Z,34.412673,-119.858962,12.6,Charge 6
2025-08-13T17:06:51Z,34.412673,-119.858907,12.5,Charge 6
2025-08-13T17:06:52Z,34.412672,-119.858845,12.1,Charge 6
2025-08-13T17:06:53Z,34.412682,-119.858795,11.0,Charge 6
2025-08-13T17:06:54Z,34.412695,-119.858745,10.5,Charge 6
2025-08-13T17:06:55Z,34.412717,-119.858708,9.8,Charge 6
2025-08-13T17:06:56Z,34.412750,-119.858657,9.6,Charge 6
2025-08-13T17:06:57Z,34.412773,-119.858625,10.6,Charge 6
2025-08-13T17:06:58Z,34.412815,-119.858597,11.1,Charge 6
2025-08-13T17:06:59Z,34.412862,-119.858575,11.799,Charge 6
2025-08-13T17:07:00Z,34.412925,-119.858567,11.799,Charge 6
2025-08-13T17:07:01Z,34.412967,-119.858562,11.799,Charge 6
2025-08-13T17:07:02Z,34.413017,-119.858538,11.299,Charge 6
2025-08-13T17:07:03Z,34.413068,-119.858500,11.1,Charge 6
2025-08-13T17:07:04Z,34.413097,-119.858453,11.799,Charge 6
2025-08-13T17:07:05Z,34.413123,-119.858403,12.0,Charge 6
2025-08-13T17:07:06Z,34.413133,-119.858362,12.1,Charge 6
2025-08-13T17:07:07Z,34.413147,-119.858288,11.6,Charge 6
2025-08-13T17:07:08Z,34.413155,-119.858215,12.0,Charge 6
2025-08-13T17:07:09Z,34.413157,-119.858155,11.6,Charge 6
2025-08-13T17:07:10Z,34.413157,-119.858085,11.299,Charge 6
2025-08-13T17:07:11Z,34.413157,-119.858012,10.799,Charge 6
2025-08-13T17:07:12Z,34.413162,-119.857938,10.999,Charge 6
2025-08-13T17:07:13Z,34.413160,-119.857875,11.299,Charge 6
2025-08-13T17:07:14Z,34.413160,-119.857823,11.5,Charge 6
2025-08-13T17:07:15Z,34.413160,-119.857732,11.6,Charge 6
2025-08-13T17:07:16Z,34.413160,-119.857657,11.5,Charge 6
2025-08-13T17:07:17Z,34.413160,-119.857598,10.6,Charge 6
2025-08-13T17:07:18Z,34.413170,-119.857513,10.6,Charge 6
2025-08-13T17:07:19Z,34.413175,-119.857437,11.6,Charge 6
2025-08-13T17:07:20Z,34.413173,-119.857343,12.799,Charge 6
2025-08-13T17:07:21Z,34.413175,-119.857278,12.799,Charge 6
2025-08-13T17:07:22Z,34.413175,-119.857223,13.1,Charge 6
2025-08-13T17:07:23Z,34.413170,-119.857150,13.5,Charge 6
2025-08-13T17:07:24Z,34.413170,-119.857080,13.6,Charge 6
2025-08-13T17:07:25Z,34.413168,-119.857007,13.6,Charge 6
2025-08-13T17:07:26Z,34.413165,-119.856910,13.5,Charge 6
2025-08-13T17:07:27Z,34.413168,-119.856850,14.0,Charge 6
2025-08-13T17:07:28Z,34.413165,-119.856777,13.6,Charge 6
2025-08-13T17:07:29Z,34.413165,-119.856708,13.299,Charge 6
2025-08-13T17:07:30Z,34.413160,-119.856638,13.1,Charge 6
2025-08-13T17:07:31Z,34.413160,-119.856562,12.799,Charge 6
2025-08-13T17:07:32Z,34.413157,-119.856492,12.5,Charge 6
2025-08-13T17:07:33Z,34.413155,-119.856423,11.8,Charge 6
