timestamp,steps,distance millimeters,altitude gain millimeters,data source
2025-10-24T04:12:40Z,0,0,0,Charge 6
2025-10-24T04:12:41Z,3,210,0,Charge 6
2025-10-24T04:12:42Z,3,530,0,Charge 6
2025-10-24T04:12:43Z,3,920,0,Charge 6
2025-10-24T04:12:44Z,3,1320,0,Charge 6
2025-10-24T04:12:45Z,3,3090,0,Charge 6
2025-10-24T04:12:46Z,2,3340,0,Charge 6
2025-10-24T04:12:47Z,2,3330,0,Charge 6
2025-10-24T04:12:48Z,2,3210,0,Charge 6
2025-10-24T04:12:49Z,2,3000,0,Charge 6
2025-10-24T04:12:50Z,2,2790,0,Charge 6
2025-10-24T04:12:51Z,2,2670,0,Charge 6
2025-10-24T04:12:52Z,2,2610,0,Charge 6
2025-10-24T04:12:53Z,1,1380,0,Charge 6
2025-10-24T04:12:54Z,2,1340,0,Charge 6
2025-10-24T04:12:55Z,2,1310,0,Charge 6
2025-10-24T04:12:56Z,2,1290,0,Charge 6
2025-10-24T04:12:57Z,2,1300,0,Charge 6
2025-10-24T04:12:58Z,2,1370,0,Charge 6
2025-10-24T04:12:59Z,2,1400,0,Charge 6
2025-10-24T04:13:00Z,1,1340,0,Charge 6
2025-10-24T04:13:01Z,3,1390,0,Charge 6
2025-10-24T04:13:02Z,3,1490,0,Charge 6
2025-10-24T04:13:03Z,3,1490,0,Charge 6
2025-10-24T04:13:04Z,1,1500,0,Charge 6
2025-10-24T04:13:05Z,2,1510,0,Charge 6
2025-10-24T04:13:06Z,2,1510,0,Charge 6
2025-10-24T04:13:07Z,2,1510,0,Charge 6
2025-10-24T04:13:08Z,1,1490,0,Charge 6
2025-10-24T04:13:09Z,3,1490,0,Charge 6
2025-10-24T04:13:10Z,1,1480,0,Charge 6
2025-10-24T04:13:11Z,2,1470,0,Charge 6
2025-10-24T04:13:12Z,2,1460,0,Charge 6
2025-10-24T04:13:13Z,2,1460,0,Charge 6
2025-10-24T04:13:14Z,2,1450,0,Charge 6
2025-10-24T04:13:15Z,2,1460,0,Charge 6
2025-10-24T04:13:16Z,2,1440,0,Charge 6
2025-10-24T04:13:17Z,2,1450,0,Charge 6
2025-10-24T04:13:18Z,2,1450,0,Charge 6
2025-10-24T04:13:19Z,2,1440,0,Charge 6
2025-10-24T04:13:20Z,2,1450,0,Charge 6
2025-10-24T04:13:21Z,1,1440,0,Charge 6
2025-10-24T04:13:22Z,2,1430,0,Charge 6
2025-10-24T04:13:23Z,1,1400,0,Charge 6
2025-10-24T04:13:24Z,2,1390,0,Charge 6
2025-10-24T04:13:25Z,2,1370,0,Charge 6
2025-10-24T04:13:26Z,2,1360,0,Charge 6
