start time,end time,data source
2025-08-14T00:29:00Z,2025-08-14T01:55:00Z,Fitbit App
2025-08-14T04:07:00Z,2025-08-14T04:41:00Z,Fitbit App
2025-08-14T04:45:00Z,2025-08-14T05:05:00Z,Fitbit App
2025-08-14T05:08:00Z,2025-08-14T06:19:00Z,Fitbit App
2025-08-14T06:34:00Z,2025-08-14T07:00:00Z,Fitbit App
2025-08-14T07:07:00Z,2025-08-14T07:22:00Z,Fitbit App
2025-08-14T15:49:00Z,2025-08-14T16:14:00Z,Fitbit App
2025-08-14T16:20:00Z,2025-08-14T16:43:00Z,Fitbit App
2025-08-14T18:16:00Z,2025-08-14T19:01:00Z,Fitbit App
2025-08-14T19:23:00Z,2025-08-14T20:57:00Z,Fitbit App
2025-08-14T21:06:00Z,2025-08-14T22:00:00Z,Fitbit App
2025-08-14T22:11:00Z,2025-08-14T22:39:00Z,Fitbit App
2025-08-14T22:40:00Z,2025-08-14T23:25:00Z,Fitbit App
2025-08-14T23:28:00Z,2025-08-15T00:01:00Z,Fitbit App
